,basin,D_P,D_ET,P_ET,D_var,P_var,ET_var,year
79,YRS,-0.42375750118904165,0.9727098466018599,-0.2770010167968081,3418.4855989112116,150771.93420995327,8343.43878822927,2011
80,YRS,-0.17664412670896476,0.970217198900861,0.009665587105611568,6943.39141596518,43291.77942731182,10159.213239585684,2012
81,YRS,-0.41814814950479456,0.9127291369890431,-0.06321632187832092,8250.248012200971,47667.249786801745,11520.779139903949,2013
82,YRS,-0.4217198427699561,0.9114226203467476,-0.06868301235169645,8920.93210294212,23011.496840097818,9595.323009490388,2014
83,YRS,-0.3046070514948519,0.8556921145363496,0.16805249860446372,7112.9618956897775,26832.050474688942,8072.770725400763,2015
84,YRS,-0.25499311181758616,0.9148414409908414,0.07955270348076737,3069.4395100633255,77083.40349800861,7058.571476950013,2016
85,YRS,-0.1713448931238962,0.982672023222309,-0.08972580248093501,4921.58339595698,267056.99037930527,8592.483900998399,2017
86,YRS,0.09147749780172071,0.9765165871849641,0.19876942669465536,2709.790572892961,39611.75300928017,6598.156100998856,2018
87,YRS,-0.06695177840657049,0.9458761769036292,0.04361894388528887,1553.9083252904054,87790.66002971533,6651.661491650869,2019
88,YRS,0.11799382016040144,0.9792665425328622,0.11303711038072789,3066.0301089640384,20274.921467810906,7656.122580936747,2020
89,YRS,-0.4019327139692629,0.9528979515230671,-0.19488618901017102,8013.233472362649,14954.433442363383,14578.372176847844,2021
90,YRS,-0.4849860482354394,0.9665141751793017,-0.30477062546941786,6311.129215753211,61211.40960985603,10106.760288758564,2022
91,YRS,-0.6720141538354708,0.919118036797255,-0.37574474614512166,9451.153284906042,127743.2847961246,11045.129908299088,2023
92,AMF,0.1679990159742674,0.990922288408109,0.1701750311476466,12443.19854227489,19395.344559489782,16330.493521602799,2001
93,AMF,0.20630618292368857,0.9888960361924756,0.1991824702382073,9000.714132158026,79731.00631774502,18329.122349184385,2002
94,AMF,-0.029186527181502293,0.9668056432589324,0.11702552005541766,9433.73480202771,130862.39396220553,15887.553393378583,2003
95,AMF,-0.1350338291294452,0.9646357148767388,0.05872808766316793,16723.829646331284,68335.57157921432,23813.468518499107,2004
96,AMF,0.07908117296251788,0.9594763636105906,0.1572857112424605,4855.705085510625,106360.87719712025,13715.27345224741,2005
97,AMF,0.21899794926331387,0.9908217438723885,0.23827536184085532,9771.32153728477,231379.88162985016,16517.307296707517,2006
98,AMF,-0.15128016561858124,0.9034272196477585,0.18630626940427808,11629.371716728443,55811.9444776321,19645.894102084396,2007
99,AMF,-0.15723883049222845,0.902579673366783,0.09984581259344538,17555.012023226558,56348.00975636023,20240.809315177234,2008
100,AMF,-0.05375133173044392,0.7908482551812254,0.1693706704140656,10941.478387345429,88943.63400001348,15243.234358967355,2009
101,AMF,0.08078344211608003,0.9097001577360887,0.1295170826721661,6759.334542575956,78654.36157533678,11009.457797170004,2010
102,AMF,0.0013381981442533858,0.9706977479818235,0.07043793447442372,4496.55173395568,179493.02369695148,13286.159806498623,2011
103,AMF,0.30236424508713367,0.9833788111318699,0.4029883575053095,10113.517173657347,58896.87302833639,17104.29088853233,2012
104,AMF,-0.12548861354146842,0.8862217603244598,0.2948997553961668,8416.308571803014,67516.62110069623,20144.049055143925,2013
105,AMF,-0.007783369792913342,0.9353103376535121,0.27256309931958994,11025.417194963744,31602.50032636723,18210.09617901967,2014
106,AMF,0.08190342547824016,0.8941909689855462,0.3875205130181101,13425.350192600688,23972.477117447623,17282.92872476052,2015
107,AMF,0.16613363235100492,0.9638113621014105,0.3259329313522872,5802.723351863665,114180.30573228271,13804.337540769831,2016
108,AMF,0.08933947357322262,0.974019291427253,0.15581354774029818,10801.27855596125,332987.0705484119,15659.099630473782,2017
109,AMF,0.4008372833544526,0.9835890373012195,0.4098950518684365,7126.403544656901,68256.90141905514,14326.44307658121,2018
110,AMF,0.2629481863173307,0.8943945904339534,0.24960754844854016,2733.4357488192672,127216.05063139788,11997.617011629087,2019
111,AMF,0.36040167347842755,0.9799408244574237,0.3929302852527355,5958.252017206043,30537.53464510474,15403.03535880116,2020
112,AMF,0.09944994415473866,0.9601804266344887,0.2398712402976911,14339.751714615606,19931.404810040913,23872.71640354733,2021
113,AMF,-0.2654918955724235,0.9291615082299284,0.026807598163860497,9692.920919086859,78005.74631887482,17055.185164672912,2022
114,AMF,-0.5672037978392832,0.9160435907110425,-0.2612516250835481,15888.963638150026,251575.65127698187,17777.432584333288,2023
115,CSN,0.6360256579958559,0.988721963563624,0.5587358287808883,5737.418688323689,19068.72257123229,5468.564312910662,2001
116,CSN,0.5529297956025101,0.9755986055714618,0.6634963139801194,2730.5923722392617,50499.42958390705,6829.048881673407,2002
117,CSN,0.24050682488052386,0.889085770482028,0.6288601021254154,2331.8339384964906,68671.02457534515,5863.2717272783575,2003
118,CSN,0.21777885185654405,0.9243942162634026,0.561663881183109,4999.80177849052,29179.042745883835,8519.005310460558,2004
119,CSN,0.2802062499892693,0.9325954254058108,0.4693486707769882,1715.658050655997,75773.10461549436,3860.071007676631,2005
120,CSN,0.6107791813075332,0.9928586339515287,0.6387219084871443,4119.321265846634,123892.18132135006,6435.366920458265,2006
121,CSN,0.0448100244762662,0.6785751236218949,0.6939737374493359,4808.352918413136,25781.425851813114,8083.6394988462325,2007
122,CSN,-0.1144589033951592,0.580509841664578,0.6608984829057541,8331.273972048726,24149.93445691935,9362.500523856415,2008
123,CSN,-0.28485588897737396,0.23454787404292848,0.6593911540796376,11123.338902012692,52446.1719198637,6446.725536907736,2009
124,CSN,0.08396656574761249,0.5456251868628303,0.5894429698905067,4730.6936969458975,43656.764540262615,4224.708749324002,2010
125,CSN,0.036010501484959496,0.8086683442267462,0.4573548892126656,1000.744318886388,121891.89029456479,4201.367062189993,2011
126,CSN,0.6122109852529786,0.9434586607026827,0.8005727619024043,3707.189534513478,22766.094661538886,9222.55336723034,2012
127,CSN,0.022089316571594738,0.5988533871407871,0.7839278201161709,2237.3993845890245,49710.02607103676,10993.883636688472,2013
128,CSN,0.13312669867861876,0.5655093192546039,0.8447736930274534,4003.600038311519,20676.34938272904,11557.04208605794,2014
