,basin,Q_P,Q_ET,Q_var,Q_D,year
304,WFC,0.9296914499616246,-0.36331772904079135,30733.934968387635,-0.4308622529245239,2006
305,WFC,0.8003418954562118,-0.703316853407356,15521.753987237227,-0.8332907784541016,2007
306,WFC,0.8054378847389112,-0.6670071721891703,42503.843794644934,-0.7104492483454525,2008
307,WFC,0.8889539991339139,-0.5571042405118158,50914.505706130105,-0.57767287285322,2009
308,WFC,0.8945289500307205,-0.51539417006061,87338.59135875845,-0.4557351042682842,2010
309,WFC,0.9164484073791809,-0.3711408715503806,18520.98524538304,-0.6154813565496626,2011
310,WFC,0.834759755712247,-0.6172000459895393,78680.88880422033,-0.7993733709512234,2012
311,WFC,0.7589372842285415,-0.6652328885664222,1110.8586278752477,-0.708264377350599,2013
312,WFC,0.7435297400629176,-0.782776433165892,27896.7673057667,-0.8041871147136096,2014
313,WFC,0.8013246235442928,-0.7370495975952978,28994.582341406145,-0.8666649346739488,2015
314,WFC,0.844880943710516,-0.29945808989690786,49828.813831039355,-0.2491996432490038,2016
315,WFC,0.9182749064083647,-0.08746185560626257,50827.9518828664,-0.11984030981265541,2017
316,WFC,0.8394325043765853,-0.4778078889026963,21922.652919178676,-0.2658378791873742,2018
317,WFC,0.8651975040734149,-0.4706746898759054,60863.71896480704,-0.6630646397277438,2019
318,WFC,0.8923540142049247,-0.4624919479363544,9147.11974029455,-0.7013272176194248,2020
319,WFC,0.7626213161792762,-0.6284778174451636,57664.174745152595,-0.8447132698863281,2021
320,WFC,0.7910250490785389,-0.5851378927284688,18784.85164931352,-0.8582971488301296,2022
321,WFC,0.9180684086441528,-0.2921499458884033,26999.431050808427,-0.28650675430061007,2023
322,SBF,0.6406823300569396,-0.9000397184892621,36533.855895999644,-0.8954175582103384,2001
323,SBF,0.6977247850441145,-0.7982669644138647,74509.52604844596,-0.8407564493588805,2002
324,SBF,0.7475158603982416,-0.6274840295421508,47979.95083668264,-0.7016852244396823,2003
325,SBF,0.5980501023615884,-0.8682006044984711,101075.46361011505,-0.8708084663832331,2004
326,SBF,0.8705097336627681,-0.7881948600117004,160985.1190012149,-0.8034629774631685,2005
327,SBF,0.9012195114929201,-0.6083502409020243,95665.21135625616,-0.6854420512368008,2006
328,SBF,0.6919031999608206,-0.8522673641282772,32408.07081524079,-0.7658960339215329,2007
329,SBF,0.7478947523510192,-0.8852564346029992,121163.055288546,-0.8016124020631211,2008
330,SBF,0.7316902751724053,-0.8780186706636565,127529.09865927356,-0.8001750632695545,2009
331,SBF,0.7782706568260531,-0.7432335210782004,302876.55466503237,-0.8232793166980396,2010
332,SBF,0.8528563620863494,-0.6391273988449845,53083.19411189871,-0.7229441668410136,2011
333,SBF,0.49828896035798953,-0.8728836510348245,106911.94390549633,-0.8159500708203041,2012
334,SBF,0.5420833102386567,-0.8373132797549048,1520.6701213708661,-0.7376416377515691,2013
335,SBF,0.5526363948999086,-0.8085628515696587,30287.49992927322,-0.6140065710658026,2014
336,SBF,0.4665265169549136,-0.8591022201274325,25392.045426080185,-0.6796341454946001,2015
337,SBF,0.567537252336384,-0.7795042465556209,105739.74188582638,-0.6454037909523725,2016
338,SBF,0.8221036331319382,-0.4252328078258564,322833.8851460019,-0.6017659684490121,2017
339,SBF,0.727501589529583,-0.7057834858813992,35858.448336037414,-0.5678455027970978,2018
340,SBF,0.8414872016673204,-0.7109831830784636,125751.96707926322,-0.7260844753444957,2019
341,SBF,0.5921689575026612,-0.842445373675725,10434.894941056586,-0.665550088465811,2020
342,SBF,0.5947243508707082,-0.7767715532960902,72352.28381084604,-0.7649412238097718,2021
343,SBF,0.6824188135258575,-0.7923059363712787,23059.83077590501,-0.8316154639056116,2022
344,SBF,0.8203773030626644,-0.6020802689167164,129743.05502748332,-0.7059410282373177,2023
345,EFC,0.8413539383815278,-0.6046849565296165,18581.676893086136,-0.6607285408821928,2001
346,EFC,0.9070089428339951,-0.41761565657543276,64291.51839867313,-0.5305488617428084,2002
347,EFC,0.9180024394310488,-0.43759386462849775,77967.45509958404,-0.5542382492753992,2003
348,EFC,0.9013840416207978,-0.4582424747028452,58430.56475788275,-0.5673314327896796,2004
349,EFC,0.9269939835147798,-0.525876589095664,167335.2006094014,-0.6123934472056196,2005
350,EFC,0.9454916655035528,-0.3141584407218864,71918.23518219905,-0.35120907314571415,2006
351,EFC,0.8471265687467359,-0.43540430712019795,19884.312269389124,-0.6461164800890709,2007
352,EFC,0.8515293461033575,-0.5125504911731077,74303.91690599287,-0.5989964146553092,2008
353,EFC,0.9010900516256314,-0.5030095164440108,92605.11465187681,-0.6062362187175399,2009
354,EFC,0.9140232001501922,-0.4617361398617061,223408.17269235462,-0.6829721005757964,2010
355,EFC,0.9221698625321679,-0.49573294683260405,58840.26887355734,-0.6669951348919848,2011
356,EFC,0.8715683246087981,-0.451646818990244,113066.97350310735,-0.7390908596647713,2012
357,EFC,0.866053493632325,-0.4117438711562261,2227.1830974177083,-0.669681936082918,2013
358,EFC,0.8170044772941866,-0.4961944672134653,40616.925550243475,-0.6546986493335608,2014
359,EFC,0.8488341862746547,-0.4217422338894831,43319.74151223314,-0.7029286000779136,2015
360,EFC,0.8972548292299429,-0.11465597232242034,111653.85006811722,-0.5468352612573041,2016
361,EFC,0.887079617420728,-0.02587878073629789,240563.49612182466,-0.17980059967456136,2017
362,EFC,0.8888260080310486,-0.04883384565147944,40512.54462689933,0.018090151873572012,2018
363,EFC,0.8954480134305666,-0.23143909178644295,119604.1266811023,-0.5334924730292114,2019
364,EFC,0.8838506350776277,-0.18841485004736888,12151.778808746421,-0.6211704314056685,2020
365,EFC,0.8228673988621042,-0.3131338751058469,75444.71131625582,-0.7060744193036886,2021
366,EFC,0.8626989567734745,-0.2973217904341768,28741.8158658462,-0.7168164090400703,2022
367,EFC,0.8513164746017097,-0.3144509314346681,65409.67570986869,-0.6060036749118878,2023
368,WWR,0.9052625559770267,-0.7059414252029127,29200.259573847066,-0.8090774824536335,2001
369,WWR,0.9207713910596907,-0.5672064346124097,79322.93665514578,-0.6906052673642835,2002
370,WWR,0.9240786483092733,-0.6688446705876318,116682.17881782421,-0.7760139694226004,2003
371,WWR,0.9251351787852883,-0.5838727877903412,77396.84238148977,-0.755033723544513,2004
372,WWR,0.9323969069541986,-0.6267672453288062,200053.39460663564,-0.8226817481897533,2005
373,WWR,0.9176585135871662,-0.61653818469839,90063.64738241918,-0.7354758744591182,2006
374,WWR,0.9201401917877864,-0.6026797170809755,35894.34238182639,-0.7659391727999867,2007
375,WWR,0.907064734703569,-0.6321414829196588,80336.39578092021,-0.7908242292081391,2008
376,WWR,0.927793053745561,-0.6349728500218773,102730.67363040865,-0.7524636523045045,2009
377,WWR,0.9287680672873206,-0.606698520784456,207740.7620025287,-0.7719283139231627,2010
378,WWR,0.9230470491107144,-0.6450755720326312,64279.61732302325,-0.7087987879506487,2011
379,WWR,0.9122609341187663,-0.6053039798209432,135185.42867591366,-0.639356653250607,2012
380,WWR,0.7994815155336716,-0.645715765392334,6919.111505877833,-0.7956459585144517,2013
381,WWR,0.9009092118663378,-0.6752752970639246,83803.99317592765,-0.6831234264609736,2014
382,WWR,0.9014309991624211,-0.7296276692941716,56595.390447373546,-0.7677692289730668,2015
383,WWR,0.924506887349619,-0.5481716548947982,109070.18235429199,-0.4183712083153474,2016
384,WWR,0.9250034954121794,-0.21992178907882756,113505.0936438571,-0.44297172257240214,2017
385,WWR,0.9178141670332428,-0.4969941658908679,66023.8545868311,-0.38398745721962196,2018
386,WWR,0.9220260011822554,-0.506635926410555,152143.07042597106,-0.8463771626179429,2019
387,WWR,0.8998993937244422,-0.45617813255793077,18176.20910336027,-0.7860135614011488,2020
388,WWR,0.9138679395386715,-0.5341320257318306,93557.77734673546,-0.7637740172871024,2021
389,WWR,0.9182358239137238,-0.712625414846761,37483.899921357195,-0.886384472462884,2022
390,WWR,0.9432770268346043,-0.46321190253294003,33638.63150859143,-0.767792868591979,2023
391,KGF,0.711999071911002,-0.8682042041507556,37034.05905708354,-0.8721710134438212,2001
392,KGF,0.6699528921859778,-0.7943711130913638,81704.03564604618,-0.8108975522430742,2002
393,KGF,0.7282708121495047,-0.5844523361626874,53419.856509082674,-0.6554210432702904,2003
394,KGF,0.450140296693569,-0.8484083586099066,75285.85093212563,-0.8526333108030092,2004
395,KGF,0.8268625648770366,-0.7924059035767268,127645.03169920323,-0.7550114324557654,2005
396,KGF,0.8552131374981451,-0.6428593725735388,77872.401949007,-0.7152109457499027,2006
397,KGF,0.6089095321267982,-0.8453988958270218,32161.447864153586,-0.7709485434237672,2007
398,KGF,0.6498072424917891,-0.857212053976066,88986.99679666146,-0.8223600803905787,2008
399,KGF,0.6438269243084733,-0.8031647634276126,113206.63869582275,-0.797403279179137,2009
400,KGF,0.7050933146567466,-0.6641398444923642,238395.00772547623,-0.7735413160568497,2010
401,KGF,0.8554943093571263,-0.48902733899431455,35928.009451895174,-0.5824376760296823,2011
402,KGF,0.415053266614445,-0.8282460010156418,83260.66847539828,-0.8044205214308888,2012
403,KGF,0.5247478188773688,-0.7791664838469579,1037.4146959851994,-0.7656240820225391,2013
404,KGF,0.5088984091643686,-0.7748722856929331,29438.188135948592,-0.6480313966830614,2014
405,KGF,0.38842470796912376,-0.8399385852043396,25931.78046133787,-0.7175237901450993,2015
406,KGF,0.5273592692971277,-0.5096972147110223,54303.59036591286,-0.6333130798700367,2016
407,KGF,0.699761477735427,-0.17784386874915345,168310.619104909,-0.23681287171019547,2017
408,KGF,0.5547896672159476,-0.515511521078488,18329.617364303005,-0.4577829608636332,2018
409,KGF,0.8080435979019068,-0.5322225106209767,89917.38290151519,-0.6054277231008434,2019
410,KGF,0.5846083689977889,-0.7783427683680452,9103.39791075048,-0.8204561927308825,2020
411,KGF,0.4900233672483429,-0.7717507071553147,58306.61497131418,-0.8034085861207618,2021
412,KGF,0.5126827403320563,-0.7857561268925423,25256.206688021564,-0.839734200277018,2022
413,KGF,0.8144143111631702,-0.4061327293189469,104439.93397756368,-0.510613171892434,2023
414,EWR,0.8458117649545581,-0.5105967118514914,20649.567812948702,-0.6724110154667383,2001
415,EWR,0.8789708111690977,-0.34845832225787193,50118.91239706376,-0.5007038415662263,2002
416,EWR,0.8627975576742077,-0.4926416805838504,54799.50532648372,-0.5086698792927976,2003
417,EWR,0.8630339760968622,-0.4462522214848291,62197.62294273953,-0.5659020161501644,2004
418,EWR,0.8899760633961378,-0.6162204604013257,115700.67628574987,-0.6239139579580487,2005
419,EWR,0.8981413655970333,-0.49512545561337307,70548.65967605407,-0.5543465212961795,2006
420,EWR,0.8094681891450421,-0.4394451471288699,16364.459421683408,-0.5173939534860809,2007
421,EWR,0.8319728479223224,-0.42653295552812165,64784.07598580304,-0.5184671139754503,2008
422,EWR,0.8777504195898539,-0.5549156909118863,69137.46481513238,-0.6039188336582925,2009
423,EWR,0.8949787389175062,-0.49342679726607563,168438.0205113621,-0.5609382102583991,2010
424,EWR,0.8840121014413279,-0.3551471924087516,45895.460816703955,-0.7083089102957504,2011
425,EWR,0.8220684959438112,-0.45353044093158473,76079.5100269844,-0.6415511644699844,2012
426,EWR,0.7282335195289655,-0.3733775927643615,898.140554701988,-0.5943002874279043,2013
427,EWR,0.7187975679512794,-0.5586080104066314,24810.56221487715,-0.5558188526790597,2014
428,EWR,0.7971652019089038,-0.5121741046209257,28714.180414689727,-0.5979047115232098,2015
429,EWR,0.8625311882771465,-0.13095287779941997,63179.1346160873,-0.4933856783903746,2016
430,EWR,0.8599276705905367,0.2608635628644685,234061.37901482914,-0.24305880492292312,2017
431,EWR,0.8127230336933978,-0.055272549048315904,27861.358243052167,-0.25575949497329536,2018
432,EWR,0.8590079461961396,-0.10945832141862229,82896.33462231736,-0.5500229282464872,2019
433,EWR,0.7709357467803007,-0.1986371118513454,5227.234391710136,-0.45211287332383693,2020
434,EWR,0.8020479521995245,-0.33926080811886217,59048.047320665406,-0.6406824352479107,2021
435,EWR,0.8391265942159826,-0.6247268618857098,21168.495395239013,-0.6216777817736494,2022
436,EWR,0.8024902709097157,-0.3730923275568545,86936.01100799946,-0.7315264534751339,2023
437,KWT,0.5790329885838298,-0.8045275226757349,22801.29975083386,-0.77715746423476,2001
438,KWT,0.6586574614202696,-0.74067411874459,88339.41618434087,-0.7378058396209856,2002
439,KWT,0.7757257289512397,-0.6471977515433617,78546.35066664049,-0.7495474466912043,2003
440,KWT,0.7396585429958694,-0.6506399054735125,35530.22324530064,-0.708274700898941,2004
441,KWT,0.7536154080007249,-0.725192649801101,104011.63746985889,-0.6654593891176269,2005
442,KWT,0.8071253379201714,-0.6375255970920253,105256.60523076847,-0.7035803384239877,2006
443,KWT,0.3569241108131731,-0.7410607982476414,15486.145505450146,-0.6775461538420197,2007
444,KWT,0.5932015524398006,-0.7898362720430009,57681.91940321535,-0.710412459190409,2008
445,KWT,0.5881475374450643,-0.7485658446210242,70655.11409305385,-0.6564632530952075,2009
446,KWT,0.7283126711929172,-0.7006804377023433,302618.9846769887,-0.7589878013145068,2010
447,KWT,0.8040283936087061,-0.6226745818636081,72392.09240621215,-0.715884550708555,2011
448,KWT,0.48452531556714573,-0.7772640041258855,45119.230044499105,-0.6223035895452596,2012
449,KWT,0.412435229116698,-0.7480061189512323,634.7333822305487,-0.6028645631519136,2013
450,KWT,0.2881519285110432,-0.6829558535213289,10997.804418246546,-0.5253440544257829,2014
451,KWT,0.36751470760719085,-0.7853476842308947,16118.758852466706,-0.6638549113815622,2015
452,KWT,0.509255417047521,-0.44940405943282385,29531.91482616038,-0.5693255600945822,2016
453,KWT,0.6629330919789205,-0.38308635554569914,209981.0651047233,-0.5210883084944818,2017
454,KWT,0.5266282374982427,-0.27825966777292577,7423.595844329032,-0.34968744759424253,2018
455,KWT,0.7043533319612371,-0.5103371545178896,112356.86479904794,-0.6094643436445938,2019
456,KWT,0.4671051537599709,-0.6576981736415703,3488.975033649211,-0.47625136587976125,2020
457,KWT,0.48357573887227684,-0.6457126228115085,21770.59691064926,-0.5156629199064608,2021
458,KWT,0.6079936602494905,-0.6887823364258354,20455.158036916855,-0.5741985807088068,2022
459,KWT,0.7893831511377194,-0.7355523888612883,366482.22629412345,-0.7562401223750508,2023
460,SCC,0.4148274930738223,-0.0768032136093188,1692.571572664676,-0.06152010443334717,2001
461,SCC,0.6947922211526316,0.12281538791497291,23705.67957276951,-0.18625293082015323,2002
462,SCC,0.7600559002236045,0.19922067451094078,24833.960139419472,-0.36407908174329,2003
463,SCC,0.7023576481819916,0.11670572039949191,7905.449146847627,-0.4403362332647331,2004
464,SCC,0.7610912757652448,0.05175965723770539,61634.54261019639,-0.5048887367819339,2005
465,SCC,0.8155857385083135,0.15428047496278602,57711.24745533218,-0.47552993292643775,2006
466,SCC,0.18760207239082236,-0.1060795830278153,213.86171943300621,-0.1967764827312035,2007
467,SCC,0.41505181738936847,-0.1281136617541032,4547.560378214646,-0.35021474475159303,2008
468,SCC,0.3960112299451826,-0.1197969702000147,3369.5402235358965,-0.34664035084399214,2009
469,SCC,0.612358246307808,-0.08516645882402268,95746.25001076967,-0.5307528075051214,2010
470,SCC,0.6764262137209255,-0.010943353878955123,29873.239512886197,-0.5627098324647881,2011
471,SCC,0.46286783533660175,-0.053694232261299456,3564.8780302355062,-0.30155968715668147,2012
472,SCC,0.18663814760195568,-0.10992073575841525,28.677636300951107,-0.16291119221994874,2013
473,SCC,,,0.0,,2014
474,SCC,0.2210769126038597,-0.08485697142385479,118.74500362041908,-0.2095349092604066,2015
475,SCC,0.18645040580422995,0.0035404656754577405,1651.6712496147966,-0.19384355192653518,2016
476,SCC,0.42711851326618583,-0.022272381604890548,62059.11801188671,-0.43916890058107255,2017
477,SCC,0.1840343068790629,-0.027954946376496825,60.50805981116001,-0.22732216501723654,2018
478,SCC,0.4083578288498989,-0.06587493184675167,28413.893435013022,-0.5431482339339758,2019
479,SCC,0.22910836111524777,-0.05944321884695758,72.59673051028462,-0.1689819757980714,2020
480,SCC,0.15524752333593408,-0.021082227505242097,11.619315591277699,-0.10196793119179152,2021
481,SCC,0.34932601267111524,-0.08937405218504989,918.7626325578391,-0.21934049014036033,2022
482,SCC,0.597728305872232,-0.40982097348649604,152438.21728406174,-0.5808250715082017,2023
483,KRI,0.6270952226336995,-0.409332446002098,14137.03762086983,-0.4789365249133698,2001
484,KRI,0.7095740763216069,-0.2047642990735069,55482.079034278344,-0.48058589297520404,2002
485,KRI,0.7654961351652612,-0.2283352423764077,39872.25258511583,-0.44938039938948937,2003
486,KRI,0.6939016342162457,-0.27609151515209096,29649.9708802903,-0.5098127921236861,2004
487,KRI,0.7997287243040183,-0.19705519107769368,76166.6794861017,-0.507276636565908,2005
488,KRI,0.8727750698922464,-0.1164242030198833,74847.94993661928,-0.3702637653545683,2006
489,KRI,0.42555391070604015,-0.4253971885286426,11799.952727303327,-0.4343243167067978,2007
490,KRI,0.5360955904003347,-0.4285138032573329,32076.686976312685,-0.5164587176532057,2008
491,KRI,0.5353430354810301,-0.4352221360829097,34527.03373636686,-0.44744895191613226,2009
492,KRI,0.7511464037019875,-0.18035170773630355,149750.30632391176,-0.5979755312675433,2010
493,KRI,0.8772131814943913,-0.054177878468291335,29702.544871464877,-0.3760383997814896,2011
494,KRI,0.47156166825473594,-0.4064064994644375,23259.411752614742,-0.39485656174802636,2012
495,KRI,0.47417200435541473,-0.34585768762478875,268.77692256059544,-0.38667591317244443,2013
496,KRI,0.49817288040171637,-0.3385281431311165,8127.605422659956,-0.38298250235023196,2014
497,KRI,0.565951641605801,-0.36536993770711673,9910.454986525425,-0.41261634026439387,2015
498,KRI,0.4527405695770456,0.09672868954666908,12452.350631304244,-0.375737353960499,2016
499,KRI,0.6265952382861721,0.17491301855245403,113233.15780838924,-0.4384153800230207,2017
500,KRI,0.4462272024353418,0.06284733076602593,1415.6998546753819,-0.16421408845910357,2018
501,KRI,0.6904041082061794,0.1167197263672558,43221.342541530415,-0.435671059358479,2019
502,KRI,0.491235004521572,-0.31531765440706394,2531.6323275519767,-0.3516284283197293,2020
503,KRI,0.37069161428379394,-0.2972504347368741,11014.29466999503,-0.34021854549416924,2021
504,KRI,0.5136582040092731,-0.40877434412918817,8640.471323267066,-0.3996164547359806,2022
505,KRI,0.7892808450411456,-0.007461639829235147,210308.0058556094,-0.5019511309529315,2023
506,10336780,0.373728584471178,-0.8851141911259456,4132.035298945642,-0.8683329461982702,2001
507,10336780,0.5376868811903319,-0.8470468831898558,21541.007566269265,-0.869396408775378,2002
508,10336780,0.6128453489462029,-0.7746800204731733,19453.202846095304,-0.8459246759199245,2003
509,10336780,0.5812702824701065,-0.7933497759177065,12096.424673673591,-0.8612228402980638,2004
510,10336780,0.5690511855096513,-0.6635298890741563,55194.90817125885,-0.8460527761427498,2005
511,10336780,0.6789866941997819,-0.4444026535007505,18857.313869420992,-0.5008166368397924,2006
512,10336780,0.4333952738311393,-0.7030550744219661,3888.092666592715,-0.6694512062954425,2007
513,10336780,0.5169538404946067,-0.7966762085669383,11645.139355141657,-0.8040341734399891,2008
514,10336780,0.5356273203954108,-0.7080240313675533,14110.069672187388,-0.7367623371413108,2009
515,10336780,0.6025336726616833,-0.7340439031167071,97173.57103186334,-0.812756226322027,2010
516,10336780,0.6637462338242118,-0.5666045578403147,26153.712659412733,-0.8796354831483161,2011
517,10336780,0.4432887563078158,-0.7214950853092252,21937.246579338993,-0.6943635531260353,2012
518,10336780,0.22096386429803522,-0.8025546069319164,268.035289360395,-0.8544755879183021,2013
519,10336780,0.24462138309509643,-0.7091008614874845,7020.0145491302665,-0.723693490256289,2014
520,10336780,0.28829594142697446,-0.7749669010661229,14995.368818085937,-0.8091016063184874,2015
521,10336780,0.43414625782876204,-0.5942350686338034,38223.880949926366,-0.6723991222628057,2016
522,10336780,0.6054936956558172,-0.4437791509816227,125945.65896546289,-0.866567779732589,2017
523,10336780,0.5645748291214924,-0.6512497705372572,14357.246406637303,-0.7922506898796567,2018
524,10336780,0.5767138741311001,-0.7556651142899035,29081.834260234562,-0.9314642844820452,2019
525,10336780,0.431343170243466,-0.7903747667153223,2327.10939453322,-0.7403217842405536,2020
526,10336780,0.38233935867336794,-0.7680394777900683,33769.09861782053,-0.8371188524403197,2021
527,10336780,0.43498864487326333,-0.29828641870344585,8589.704652345146,-0.7261914786903664,2022
528,10336780,0.5416585330833479,-0.2497228209963416,48860.79287064996,-0.43423914019134974,2023
529,10336645,0.759066768670781,-0.7391442625499558,28348.16865781194,-0.7858682137815377,2001
530,10336645,0.8531287100659379,-0.9762378995484843,124441.6441672454,-0.9137873486450931,2002
531,10336645,0.8543882277072599,-0.9762916679033988,148399.59587089764,-0.91494832803015,2003
532,10336645,0.8422803547523036,-0.9861242077702954,79878.96161259335,-0.9222976238474097,2004
533,10336645,0.8632122887987891,-0.9753262434860195,349917.9720614923,-0.9704837478639486,2005
534,10336645,0.8345618496190752,-0.9943620100377886,130932.64349830835,-0.9995629731222692,2006
535,10336645,0.7949891878786564,-0.9537592890640673,40681.044775637514,-0.8177762996636052,2007
536,10336645,0.8060834947110238,-0.9746836850663539,82359.39834850641,-0.8387779770944903,2008
537,10336645,0.8382826488577325,-0.9602881577626413,97477.78763532918,-0.8173829642130184,2009
538,10336645,0.8675674238301282,-0.8945855887454905,342974.092284986,-0.9328804404186857,2010
539,10336645,0.8504443897029081,-0.9518798108989289,75648.71236706854,-0.9706285266495861,2011
540,10336645,0.8210860817853134,-0.9706882096956544,177774.95656686672,-0.9488852357504307,2012
541,10336645,0.7461838998517812,-0.9809024954971487,2520.9857788822237,-0.8646152110998372,2013
542,10336645,0.6832757831428549,-0.9717934883103257,49276.12598023499,-0.7354150391920019,2014
543,10336645,0.7957599668086399,-0.9622928746126328,45717.96054655537,-0.7546271519384025,2015
544,10336645,0.8389549132267398,-0.8963108531407922,236892.0059294429,-0.9819159432735505,2016
545,10336645,0.8123752504940377,-0.9890913118950228,147877.2047954507,-0.9985574768475222,2017
546,10336645,0.853667100474933,-0.9338859652652476,52015.87794235957,-0.9065905437240395,2018
547,10336645,0.7932142533028367,-0.9904782410422973,110776.30745267251,-0.9951000657310729,2019
548,10336645,0.8383645044836522,-0.9602016495037697,17030.736998309483,-0.94735532306975,2020
549,10336645,0.8388717238758278,-0.9929072802070646,159941.99712426722,-0.8821207452627671,2021
550,10336645,0.8123445824317881,-0.9724306052254478,109202.0197497834,-0.9738536672622506,2022
551,10336645,0.8388560454179788,-0.992482771747363,99838.09761278707,-0.995525895655229,2023
552,10336660,0.728454185386709,-0.9547607580877543,21658.111592140864,-0.9633857116659057,2001
553,10336660,0.7438750704007944,-0.8946856707824116,165022.68324286307,-0.8811816297723676,2002
554,10336660,0.7685637338984571,-0.9294902192633613,162935.29564333503,-0.9466127210737308,2003
555,10336660,0.7065502914538816,-0.9262484281511921,86676.88387309974,-0.9702417798508459,2004
556,10336660,0.7670846618418636,-0.8250414930776807,223675.84080829346,-0.8963598586576935,2005
557,10336660,0.7242348183094584,-0.799739854892079,65763.98441051222,-0.8237380971319894,2006
558,10336660,0.7263590990738616,-0.8233326435561408,49532.640657095886,-0.9513182965106075,2007
559,10336660,0.744793484349569,-0.7968285382328426,98194.64827258314,-0.8309935369245592,2008
560,10336660,0.702644960964615,-0.7574634445046958,105929.00652897781,-0.8077546964866107,2009
561,10336660,0.7199669888629225,-0.7280484880067691,182619.6153742935,-0.8233041312867971,2010
562,10336660,0.7132888856977514,-0.7948110407546313,32802.40918052172,-0.9064950192512224,2011
563,10336660,0.7370362683142064,-0.7575042267280113,202151.19899783735,-0.8282240835603449,2012
564,10336660,0.6463658629061628,-0.8767645923987605,1584.8333013269157,-0.9544925798922916,2013
565,10336660,0.7498149863467103,-0.8179497899033098,65920.088644289,-0.9126094445183762,2014
566,10336660,0.6895285606157074,-0.7438697968222495,53617.739270835424,-0.935419094020934,2015
567,10336660,0.7173712500695005,-0.6390747736874157,160552.1651452342,-0.665884546078912,2016
568,10336660,0.7266547226116481,-0.6957218362839307,153915.00086214364,-0.880584835020467,2017
569,10336660,0.6980648235903071,-0.6557043594647668,38947.507801884356,-0.6336833290518139,2018
570,10336660,0.7417814147949912,-0.7387668393120735,104875.03935536604,-0.8413444272618186,2019
571,10336660,0.7100679000886934,-0.7498194491986276,21882.973488837197,-0.8662574871988286,2020
572,10336660,0.7754837415380905,-0.8714501475734818,137624.9906993888,-0.9653162280682048,2021
573,10336660,0.8157207161425344,-0.8872067417954114,62098.997151448486,-0.9687509496368052,2022
574,10336660,0.8213898201375015,-0.9016885741656502,44681.846423460585,-0.9446429475570738,2023
575,10336676,0.6131791937741937,-0.8934058171291474,28072.005804789085,-0.9018846163649558,2001
576,10336676,0.7179818227841812,-0.8643931783144195,153868.65141048806,-0.8976970259081768,2002
577,10336676,0.7292082857181843,-0.868889253145502,133980.50148422844,-0.9064793233582807,2003
578,10336676,0.6728777165894327,-0.9069875473366252,55901.56967504013,-0.9410197511893329,2004
579,10336676,0.7188533734549608,-0.7812174704085479,169335.9094053914,-0.8724542869212629,2005
580,10336676,0.6643700589793672,-0.8357143271855043,63073.627790264945,-0.8517498143979048,2006
581,10336676,0.6993009581213603,-0.833581641963748,52537.13579229645,-0.9443896692075278,2007
582,10336676,0.7130775346534751,-0.807552919946382,81171.96812142494,-0.8465547451279347,2008
583,10336676,0.6868010546696134,-0.7594920996553202,88771.87077426659,-0.7767789407685181,2009
584,10336676,0.7003146746040828,-0.7305783259135743,144429.1620970839,-0.8233331459911354,2010
585,10336676,0.6839530087925892,-0.7655492716403305,28410.995039451805,-0.8784096401618383,2011
586,10336676,0.7020045330815745,-0.7715730916621085,181838.1658745689,-0.8508976601664376,2012
587,10336676,0.6312409726320174,-0.8800553530206745,1531.5658753845817,-0.9741288340061927,2013
588,10336676,0.6590720321405181,-0.8520150579646002,77033.61938477337,-0.9044609418326084,2014
589,10336676,0.6847517238325971,-0.7621791485551406,51595.84970977575,-0.9381913873722465,2015
590,10336676,0.6850907634856476,-0.7055075792776889,131379.5302852914,-0.7638858344326088,2016
591,10336676,0.69049932056145,-0.7006392267989432,136883.34159587944,-0.8615006107660492,2017
592,10336676,0.6811233019095901,-0.6061831464392892,31283.446940652873,-0.5738020824746712,2018
593,10336676,0.705622537701666,-0.7317973624344185,107570.2201505848,-0.7933483372684892,2019
594,10336676,0.693356403760549,-0.6681068163351059,18009.896386882236,-0.7846190691770866,2020
595,10336676,0.72440960386795,-0.8136472830380379,123399.47205217574,-0.9411073146155612,2021
596,10336676,0.7820406370885552,-0.779073258951288,52186.62300945891,-0.9295680383785888,2022
597,10336676,0.7443886571672287,-0.7276094507877201,33284.012882160285,-0.843620803079271,2023
598,10343500,0.5030637329386127,-0.8983230180298793,2758.9659404746103,-0.8933973256961716,2001
599,10343500,0.7166614124696452,-0.932113138223281,20928.114247408575,-0.8855379911166795,2002
600,10343500,0.7207851071658965,-0.8506496823385294,23811.164693486222,-0.8900753163558986,2003
601,10343500,0.7343800807772376,-0.9025415715635328,21353.978598717575,-0.9535884018249676,2004
602,10343500,0.7523039702692783,-0.7744377295614348,57329.74020331502,-0.7620387375697188,2005
603,10343500,0.6992099074883458,-0.822623222292259,12082.126026028014,-0.7524019124423502,2006
604,10343500,0.6411250470472618,-0.891578701736669,9118.027747197548,-0.7759879393746791,2007
605,10343500,0.7219336014280285,-0.8694773839012565,27961.932623237444,-0.8424110512186676,2008
606,10343500,0.7134391630720712,-0.8324939897319198,32813.35909128996,-0.8258312610071925,2009
607,10343500,0.7100344416780959,-0.7953772440510125,79669.98058744852,-0.7002038453324084,2010
608,10343500,0.7326656124331091,-0.8590707653614889,9542.917475431057,-0.6744730515020592,2011
609,10343500,0.7150576105596338,-0.8699318727955843,55127.385905929965,-0.8070890319331661,2012
