,ET,P,SWE,wy,sumP,P_adj,D
2000-10-31,44.96526540968111,93.49108579874496,0.0,2001,93.49108579874496,93.49108579874496,0.0
2000-11-30,19.235488781652656,13.669488200763151,-7.29619862672903,2001,107.16057399950812,20.96568682749218,0.0
2000-12-31,25.17090692005373,4.1315596811794055,-0.6679769131256843,2001,111.29213368068751,4.79953659430509,20.371370325748643
2001-01-31,26.63185712153624,119.11928982660413,39.82490795103992,2001,230.41142350729166,79.29438187556421,0.0
2001-02-28,34.409030396497684,134.6902687851751,46.22146482237041,2001,365.10169229246674,88.4688039628047,0.0
2001-03-31,59.84641958111538,29.881563687233168,-67.46974823365512,2001,394.9832559796999,97.35131192088829,0.0
2001-04-30,57.00836774289837,131.56891007780962,-12.068165986665337,2001,526.5521660575096,143.63707606447497,0.0
2001-05-31,102.22886025570867,0.01478842641609147,-6.508458553089861,2001,526.5669544839257,6.523246979505952,95.70561327620271
2001-06-30,88.71698323466495,0.0,0.0,2001,526.5669544839257,0.0,184.42259651086766
2001-07-31,90.23743296353418,10.426372120787768,0.0,2001,536.9933266047134,10.426372120787768,264.23365735361403
2001-08-31,76.51751455151484,0.00022928795393601024,0.0,2001,536.9935558926674,0.00022928795393601024,340.7509426171749
2001-09-30,58.86122282473509,0.292508180848283,0.0,2001,537.2860640735156,0.292508180848283,399.3196572610617
2001-10-31,32.425610666136016,19.522027696431152,0.5287590805055229,2002,19.522027696431152,18.99326861592563,412.7519993112721
2001-11-30,32.86129048306054,151.043078909847,26.258980993133655,2002,170.56510660627816,124.78409791671334,320.8291918776193
2001-12-31,21.575853937615047,205.93167746794862,28.370982187282316,2002,376.49678407422675,177.5606952806663,164.84435053456804
2002-01-31,20.871956619073682,85.59091094501481,-5.786844462135534,2002,462.0876950192416,91.37775540715035,94.33855174649138
2002-02-28,36.635212178498584,21.467433790475575,-22.889790028858595,2002,483.5551288097172,44.357223819334166,86.61654010565579
2002-03-31,62.3717267797622,114.68594296460077,-4.310876704149667,2002,598.2410717743179,118.99681966875043,29.991447216667552
2002-04-30,49.40325754937566,28.307326391193225,-20.091700666733015,2002,626.5483981655111,48.39902705792624,30.995677708116972
2002-05-31,81.76097507586687,30.54086809428335,-2.0795103990446817,2002,657.0892662597945,32.62037849332803,80.1362742906558
2002-06-30,89.8258434903736,0.129149226529413,0.0,2002,657.2184154863239,0.129149226529413,169.83296855449998
2002-07-31,80.50961444704245,0.0,0.0,2002,657.2184154863239,0.0,250.34258300154244
2002-08-31,69.42983135167404,0.0007527989004063664,0.0,2002,657.2191682852243,0.0007527989004063664,319.7716615543161
2002-09-30,52.988440376100684,0.0011304174777877196,0.0,2002,657.2202987027022,0.0011304174777877196,372.758971512939
2002-10-31,25.69990348738869,0.298085434943552,0.0,2003,0.298085434943552,0.298085434943552,398.16078956538416
2002-11-30,33.97114173424208,231.57843033674365,0.923873022191263,2003,231.8765157716872,230.6545573145524,201.47737398507385
2002-12-31,20.08554798268743,123.79124864364796,39.93457060404022,2003,355.66776441533517,83.85667803960774,137.70624392815353
2003-01-31,26.08478384159992,17.58228837975745,-38.35640362225098,2003,373.2500527950926,55.93869200200843,107.85233576774502
2003-02-28,33.60717974230136,91.17375050406315,13.458951139416863,2003,464.4238032991558,77.71479936464628,63.7447161454001
2003-03-31,62.4133645092284,87.84836650498556,-8.276395661259834,2003,552.2721698041413,96.1247621662454,30.033318488383095
2003-04-30,56.0591731754639,131.26852674551156,7.675738879490501,2003,683.5406965496529,123.59278786602107,0.0
2003-05-31,94.50048057310582,72.93590749068753,-15.360334361628027,2003,756.4766040403404,88.29624185231555,6.204238720790272
2003-06-30,89.87272275011196,3.5685823947275006,0.0,2003,760.0451864350679,3.5685823947275006,92.50837907617473
2003-07-31,85.26677876722553,5.576043086538232,0.0,2003,765.6212295216061,5.576043086538232,172.19911475686203
2003-08-31,88.36275210188545,3.6950662979253592,0.0,2003,769.3162958195315,3.6950662979253592,256.8668005608221
2003-09-30,63.063748072235214,3.4919332593520735,0.0,2003,772.8082290788835,3.4919332593520735,316.43861537370526
2003-10-31,32.44041191980498,1.7896343727759092,0.2230570205990646,2004,1.7896343727759092,1.5665773521768447,347.3124499413334
2003-11-30,21.391226307148898,51.876630291557,1.2513682953527718,2004,53.66626466433291,50.62526199620423,318.0784142522781
2003-12-31,18.770481070593505,188.57609680042145,45.700417952035046,2004,242.24236146475437,142.8756788483864,193.97321647448518
2004-01-31,20.02136411123825,65.32380242828658,0.15339834809432773,2004,307.56616389304094,65.17040408019226,148.82417650553117
2004-02-29,29.186460375105725,143.8237475991077,50.100208976017534,2004,451.38991149214866,93.72353862309015,84.28709825754675
2004-03-31,68.29950748718969,35.619323152199584,-93.3048562045975,2004,487.0092346443482,128.92417935679708,23.662426387939348
2004-04-30,70.42210835281827,15.050974551745291,-4.123594387501245,2004,502.0602091960935,19.174568939246537,74.90996580151108
2004-05-31,50.38172031242226,0.6692812247698346,0.0,2004,502.7294904208634,0.6692812247698346,124.6224048891635
2004-06-30,78.99817521516343,1.6612657071132704,0.0,2004,504.39075612797666,1.6612657071132704,201.95931439721366
2004-07-31,78.12189642306353,0.08672085507814939,0.0,2004,504.47747698305477,0.08672085507814939,279.994489965199
2004-08-31,65.41881100442765,0.2968724712736126,0.0,2004,504.7743494543284,0.2968724712736126,345.11642849835306
2004-09-30,51.65521317347395,0.013746180878835822,0.0,2004,504.78809563520724,0.013746180878835822,396.75789549094816
2004-10-31,36.551284015720604,97.10404626861778,9.171808140113447,2005,97.10404626861778,87.93223812850434,345.3769413781644
2004-11-30,21.3693169494055,37.4019576809789,0.1536968852622138,2005,134.50600394959667,37.24826079571669,329.49799753185323
2004-12-31,22.256393214267945,82.59970526954577,8.393571499651708,2005,217.10570921914245,74.20613376989405,277.5482569762271
2005-01-31,23.658783145117162,266.59843445887174,56.96780774206389,2005,483.7041436780142,209.63062671680785,91.5764134045364
2005-02-28,41.613157554350536,58.853417690710046,-12.805403522738565,2005,542.5575613687242,71.65882121344862,61.530749745438314
2005-03-31,63.56095318640863,180.4251948347754,18.637277341028927,2005,722.9827562034997,161.78791749374648,0.0
2005-04-30,56.41987164817672,69.03087964133609,-49.7732610209971,2005,792.0136358448357,118.80414066233318,0.0
2005-05-31,104.02278891597433,95.37359215899201,-28.372624141705646,2005,887.3872280038278,123.74621630069765,0.0
2005-06-30,85.89830953683897,0.827351691391427,-2.3728729226788743,2005,888.2145796952192,3.2002246140703012,82.69808492276866
2005-07-31,89.2633600318392,3.0190169331884804,0.0,2005,891.2335966284077,3.0190169331884804,168.94242802141937
2005-08-31,79.69124720163175,0.5913351276996456,0.0,2005,891.8249317561073,0.5913351276996456,248.04234009535148
2005-09-30,58.81208696084772,7.374321495035952,0.0,2005,899.1992532511432,7.374321495035952,299.48010556116327
2005-10-31,35.32290333814238,9.358595312952595,0.0,2006,9.358595312952595,9.358595312952595,325.44441358635305
2005-11-30,34.92849111984478,16.878533110224964,0.053587421633993444,2006,26.23712842317756,16.824945688590972,343.54795901760684
2005-12-31,22.518843838614995,113.60869097449847,5.745397551995225,2006,139.84581939767602,107.86329342250325,258.2035094337186
