,SWE
1999-10-31,0.0
1999-11-30,6.2
1999-12-31,6.3999999999999995
2000-01-31,196.6
2000-02-29,173.2
2000-03-31,-57.799999999999955
2000-04-30,-210.00000000000003
2000-05-31,-114.6
2000-06-30,0.0
2000-07-31,0.0
2000-08-31,0.0
2000-09-30,0.0
2000-10-31,30.8
2000-11-30,10.2
2000-12-31,9.600000000000001
2001-01-31,46.4
2001-02-28,86.0
2001-03-31,-114.0
2001-04-30,-55.2
2001-05-31,-13.8
2001-06-30,0.0
2001-07-31,0.0
2001-08-31,0.0
2001-09-30,0.0
2001-10-31,4.6
2001-11-30,77.6
2001-12-31,205.2
2002-01-31,33.80000000000001
2002-02-28,-4.800000000000011
2002-03-31,47.200000000000045
2002-04-30,-247.8
2002-05-31,-115.8
2002-06-30,0.0
2002-07-31,0.0
2002-08-31,0.0
2002-09-30,0.0
2002-10-31,0.0
2002-11-30,54.4
2002-12-31,233.6
2003-01-31,-16.600000000000023
2003-02-28,54.80000000000001
2003-03-31,-83.39999999999998
2003-04-30,55.19999999999999
2003-05-31,-298.0
2003-06-30,0.0
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,0.0
2003-11-30,48.2
2003-12-31,183.39999999999998
2004-01-31,52.79999999999998
2004-02-29,160.40000000000003
2004-03-31,-224.20000000000002
2004-04-30,-197.6
2004-05-31,-23.0
2004-06-30,0.0
2004-07-31,0.0
2004-08-31,0.0
2004-09-30,0.0
2004-10-31,81.2
2004-11-30,30.200000000000003
2004-12-31,84.19999999999999
2005-01-31,186.79999999999998
2005-02-28,64.60000000000002
2005-03-31,76.79999999999995
2005-04-30,-113.19999999999993
2005-05-31,-368.20000000000005
2005-06-30,-42.4
2005-07-31,0.0
2005-08-31,0.0
2005-09-30,0.0
2005-10-31,-5.551115123125783e-17
2005-11-30,39.4
2005-12-31,209.0
2006-01-31,209.20000000000002
2006-02-28,16.19999999999999
2006-03-31,194.99999999999994
2006-04-30,-56.0
2006-05-31,-562.5999999999999
2006-06-30,-50.2
2006-07-31,0.0
2006-08-31,0.0
2006-09-30,0.0
2006-10-31,0.0
2006-11-30,12.0
2006-12-31,57.0
2007-01-31,31.599999999999994
2007-02-28,140.8
2007-03-31,-169.2
2007-04-30,-72.2
2007-05-31,0.0
2007-06-30,0.0
2007-07-31,0.0
2007-08-31,0.0
2007-09-30,0.4
2007-10-31,-0.40000000000000036
2007-11-30,6.106226635438361e-16
2007-12-31,85.8
2008-01-31,230.2
2008-02-29,106.0
2008-03-31,-68.39999999999998
2008-04-30,-207.60000000000002
2008-05-31,-145.2
2008-06-30,-0.8
2008-07-31,0.0
2008-08-31,0.0
