,P
2013-08-31,9.797112319832133
2013-09-30,28.63394957944342
2013-10-31,26.564256891645392
2013-11-30,26.08821694333654
2013-12-31,50.79138341508898
2014-01-31,87.75150959271741
2014-02-28,254.99456452253153
2014-03-31,130.20609700114943
2014-04-30,82.62996671681391
2014-05-31,33.61844736798446
2014-06-30,0.7214538572551193
2014-07-31,20.576625890565335
2014-08-31,25.812685369553407
2014-09-30,59.40246855053223
2014-10-31,28.137224340082103
2014-11-30,76.86312388660308
2014-12-31,159.22308969854416
2015-01-31,4.1995984562614606
2015-02-28,181.2507710825475
2015-03-31,37.208384383051765
2015-04-30,88.34745775256071
2015-05-31,72.47121275333394
2015-06-30,23.60514985177285
2015-07-31,33.56960173913665
2015-08-31,6.410259334821059
2015-09-30,3.535102175952787
2015-10-31,65.73606608098284
2015-11-30,99.11165586552416
2015-12-31,260.1754540802534
2016-01-31,284.62555205613893
2016-02-29,72.7739565461651
2016-03-31,268.2567522995489
2016-04-30,96.37069460519233
2016-05-31,52.70910296356885
2016-06-30,0.9009176970226109
2016-07-31,0.0
2016-08-31,5.999217022684149
2016-09-30,4.477538598148602
2016-10-31,326.1575282375117
2016-11-30,94.83250712634916
2016-12-31,241.30801893885888
2017-01-31,736.6706358797829
2017-02-28,551.414527493522
2017-03-31,168.4084311696954
2017-04-30,195.1965526856686
2017-05-31,40.61210970985621
2017-06-30,17.224209588067488
2017-07-31,0.7049426602901068
2017-08-31,13.657516225020487
2017-09-30,63.09463227003292
2017-10-31,21.686933236823716
2017-11-30,284.0622678076537
2017-12-31,25.444161778970848
2018-01-31,149.588333320142
2018-02-28,33.94782777439031
2018-03-31,396.8572605351855
2018-04-30,125.4283879534562
2018-05-31,53.81670270239622
2018-06-30,0.9858030064561012
2018-07-31,9.440376495779896
2018-08-31,0.37103741275067637
2018-09-30,0.33742143927220986
2018-10-31,35.92865842595659
2018-11-30,151.58671075150258
2018-12-31,80.73179223115307
2019-01-31,294.83064509746134
2019-02-28,529.4112437716742
2019-03-31,199.53774411779386
2019-04-30,88.42085405002507
2019-05-31,105.49241843663548
2019-06-30,4.7364139883892795
2019-07-31,1.229301752157955
2019-08-31,2.787685683354772
2019-09-30,32.10172078139763
2019-10-31,8.377708198423694
2019-11-30,54.90713446752686
2019-12-31,248.4260416768138
2020-01-31,88.82038164019882
2020-02-29,3.649299288628404
2020-03-31,188.86508407021992
2020-04-30,74.13599097044985
2020-05-31,63.866224217593206
2020-06-30,15.689293825715554
2020-07-31,0.0
2020-08-31,8.906615797123704
2020-09-30,0.06576558791491158
2020-10-31,0.5868728356041069
2020-11-30,114.08174842967654
2020-12-31,90.32536449099418
2021-01-31,187.94689926185512
2021-02-28,105.69543896530038
2021-03-31,87.49704040375136
2021-04-30,33.29883179700285
2021-05-31,13.315007963679971
2021-06-30,2.158101234650076
2021-07-31,4.904752023796785
2021-08-31,1.1143401410068359
2021-09-30,13.214825782395362
2021-10-31,387.6263097444377
2021-11-30,55.10277197783129
2021-12-31,423.9628696964862
2022-01-31,14.974779074328794
2022-02-28,28.361797228121098
2022-03-31,41.63287519041142
2022-04-30,175.98747253417966
2022-05-31,29.89486251031966
2022-06-30,51.923875566135315
2022-07-31,0.0
2022-08-31,13.660677210648455
2022-09-30,34.85647172047907
2022-10-31,5.342430337111552
2022-11-30,132.11394240077294
2022-12-31,528.5309573052232
2023-01-31,502.1730451702774
2023-02-28,211.29373439113394
2023-03-31,494.9364523566572
2023-04-30,22.56442813920855
2023-05-31,67.48661083116792
2023-06-30,33.78417213420915
2023-07-31,0.0
2023-08-31,49.88246091048319
2023-09-30,33.609702398057586
2023-10-31,
