,ET
2006-05-31,102.35925971120604
2006-06-30,120.29675005084401
2006-07-31,111.3332845230832
2006-08-31,81.9728777709986
2006-09-30,59.07086434817979
2006-10-31,35.09925564368517
2006-11-30,26.092202562538134
2006-12-31,22.104795607077488
2007-01-31,25.30352654057352
2007-02-28,37.51043319097011
2007-03-31,62.31243441122636
2007-04-30,52.5598047589994
2007-05-31,86.41775066097215
2007-06-30,91.79673784828148
2007-07-31,88.2605653853976
2007-08-31,74.94924547488307
2007-09-30,56.96110636567013
2007-10-31,32.794679682733374
2007-11-30,30.137677445596914
2007-12-31,20.98897701850722
2008-01-31,25.742965222696768
2008-02-29,40.82949766117552
2008-03-31,61.876119585112875
2008-04-30,75.89315436241611
2008-05-31,64.4258206223307
2008-06-30,102.13945088468579
2008-07-31,89.2437177140533
2008-08-31,77.70463290624363
2008-09-30,58.20859873906854
2008-10-31,41.75757575757575
2008-11-30,26.960211511083994
2008-12-31,22.779581045352856
2009-01-31,29.798641448037426
2009-02-28,38.02625991458206
2009-03-31,56.86431563961765
2009-04-30,49.48301810046776
2009-05-31,93.44423022167987
2009-06-30,95.78276184665447
2009-07-31,91.83666463290625
2009-08-31,74.99984543420786
2009-09-30,59.20601993085215
2009-10-31,41.507032743542815
2009-11-30,33.14577181208054
2009-12-31,21.468293675005086
2010-01-31,23.350319300386417
2010-02-28,35.63301199918649
2010-03-31,55.71856009762051
2010-04-30,56.239625788082165
2010-05-31,78.57602603213341
2010-06-30,96.2219076672768
2010-07-31,97.47519219035998
2010-08-31,80.77648972950986
2010-09-30,57.78019117347977
2010-10-31,34.556680902989626
2010-11-30,31.437494407158844
2010-12-31,21.80501932072402
2011-01-31,26.323058775676223
2011-02-28,36.25057555419972
2011-03-31,51.42161480577588
2011-04-30,44.2692047996746
2011-05-31,73.18433190970104
2011-06-30,97.67201138905837
2011-07-31,93.54621110433192
2011-08-31,83.35303640431158
2011-09-30,66.46800894854586
2011-10-31,42.65493593654668
2011-11-30,29.695017286963598
2011-12-31,25.19978848891601
2012-01-31,26.29362619483425
2012-02-29,40.81365059995933
2012-03-31,54.67405328452309
2012-04-30,81.46093959731544
2012-05-31,75.60296115517593
2012-06-30,93.16454748830589
2012-07-31,85.9803782794387
2012-08-31,75.00091925971122
2012-09-30,58.753500101688026
2012-10-31,40.081854789505805
2012-11-30,17.521643278421806
2012-12-31,20.415293878381128
2013-01-31,24.86112670327435
2013-02-28,37.74984746796827
2013-03-31,55.656603620093556
2013-04-30,59.54486068741103
2013-05-31,86.22198901769372
2013-06-30,88.89999593247916
2013-07-31,83.2153264185479
2013-08-31,76.4521456172463
2013-09-30,53.79447630669108
2013-10-31,27.510888753304865
2013-11-30,27.98615415904007
2013-12-31,25.024885092536103
2014-01-31,31.025047793369943
2014-02-28,41.75591620907058
2014-03-31,56.094480374211926
2014-04-30,62.15245068130975
2014-05-31,83.68323774659346
2014-06-30,81.80492170022373
2014-07-31,73.72523083180802
2014-08-31,67.29127516778523
2014-09-30,47.93075452511695
2014-10-31,28.17179581045353
2014-11-30,25.434240390482007
2014-12-31,22.820337604230225
2015-01-31,32.20929835265406
2015-02-28,48.00831401260932
2015-03-31,69.72889160056945
2015-04-30,55.8721984950173
2015-05-31,85.76793980069148
2015-06-30,88.3224730526744
2015-07-31,81.23994305470816
2015-08-31,65.57155989424447
2015-09-30,44.088069961358556
2015-10-31,31.383249949155992
2015-11-30,30.87931665649787
2015-12-31,20.94830181004678
2016-01-31,27.913117754728496
2016-02-29,46.72867195444377
2016-03-31,64.57262558470613
2016-04-30,77.59017286963596
2016-05-31,69.60849298352655
2016-06-30,91.89927191376856
2016-07-31,81.1016961561928
2016-08-31,67.47319097010373
2016-09-30,46.858149278015055
2016-10-31,32.772389668497055
2016-11-30,21.169656294488508
2016-12-31,23.036632092739474
2017-01-31,28.11577791336181
2017-02-28,41.84034167175106
2017-03-31,63.252178157413056
2017-04-30,59.467366280252186
2017-05-31,89.70092332723206
2017-06-30,86.01923123856011
2017-07-31,83.69187716087046
2017-08-31,73.93423632296117
2017-09-30,59.107244254626806
2017-10-31,24.620117958104537
2017-11-30,24.03851128737035
2017-12-31,20.15612772015457
2018-01-31,30.443245881635143
2018-02-28,32.3363514338011
2018-03-31,64.01890583689242
2018-04-30,63.47706324994916
2018-05-31,91.80090298962784
2018-06-30,90.13640837909294
2018-07-31,95.45968680089486
2018-08-31,73.69329265812488
2018-09-30,49.95071791742933
2018-10-31,31.204360382346962
2018-11-30,23.576164327842182
2018-12-31,21.776318893634333
2019-01-31,28.254041081960544
2019-02-28,33.62201342281879
2019-03-31,60.90268049623755
2019-04-30,56.398747203579426
2019-05-31,87.16991661582267
2019-06-30,114.46779743746188
2019-07-31,91.87652633719748
2019-08-31,75.21825503355706
2019-09-30,51.15779540370144
2019-10-31,25.22097213748221
2019-11-30,23.70202969290218
2019-12-31,22.704445800284727
2020-01-31,20.923929225137282
2020-02-29,43.74802521862925
2020-03-31,56.54657718120806
2020-04-30,91.50348586536506
2020-05-31,76.48753304860686
2020-06-30,96.88902989627823
2020-07-31,83.42459223103519
2020-08-31,72.93712426276186
2020-09-30,53.088029286150096
2020-10-31,35.160512507626606
2020-11-30,20.188700427089692
2020-12-31,22.826845637583894
2021-01-31,21.600357941834453
2021-02-28,41.4754850518609
2021-03-31,62.13374008541795
2021-04-30,54.06591010778931
2021-05-31,83.58213544844418
2021-06-30,89.78014236322963
2021-07-31,80.99906447020541
2021-08-31,67.55524100061012
2021-09-30,40.99934106162294
2021-10-31,19.33938580435225
2021-11-30,31.940776896481594
2021-12-31,19.226243644498677
2022-01-31,23.79952003254017
2022-02-28,36.68033353670938
2022-03-31,72.49750660972138
2022-04-30,65.5583648566199
2022-05-31,68.68933089282083
2022-06-30,65.4833923123856
2022-07-31,62.980239983729916
2022-08-31,57.81712426276186
2022-09-30,41.14892820825707
2022-10-31,16.5728533658735
2022-11-30,23.643571283302826
2022-12-31,16.436314826113488
2023-01-31,21.42270490136262
2023-02-28,31.87597315436242
2023-03-31,50.75231238560098
2023-04-30,48.516461256863934
2023-05-31,72.25703477730325
2023-06-30,75.82748830587758
2023-07-31,67.8688143176734
2023-08-31,81.49539963392313
2023-09-30,53.79159650193208
2023-10-31,25.154606467358146
