,P
2011-03-31,279.7964438395932
2011-04-30,55.31417103956372
2011-05-31,66.99029159936549
2011-06-30,74.42223753492098
2011-07-31,3.2764536360258707
2011-08-31,0.0
2011-09-30,11.26207705027497
2011-10-31,44.63954099800669
2011-11-30,37.784897996167075
2011-12-31,4.457910328721976
2012-01-31,129.87413822218994
2012-02-29,35.90738829062404
2012-03-31,161.00110761776253
2012-04-30,68.13075859315934
2012-05-31,10.030008329956948
2012-06-30,15.080757671298581
2012-07-31,4.79358631686803
2012-08-31,18.620908067217865
2012-09-30,2.2031305731716246
2012-10-31,63.31028498128568
2012-11-30,76.80870495242947
2012-12-31,291.9543041223389
2013-01-31,30.752254590094548
2013-02-28,9.371004492090227
2013-03-31,47.09599036799293
2013-04-30,48.29236341633677
2013-05-31,63.86843546268212
2013-06-30,24.993138455392398
2013-07-31,24.226178026663238
2013-08-31,11.815820685668413
2013-09-30,18.565056015147473
2013-10-31,25.643848640883323
2013-11-30,19.300941239731532
2013-12-31,46.90237080348924
2014-01-31,74.20675239426261
2014-02-28,185.64074789067752
2014-03-31,93.05678489595212
2014-04-30,41.013491970908014
2014-05-31,50.726143691946284
2014-06-30,0.16304045216515625
2014-07-31,22.998376478125845
2014-08-31,35.57882538466836
2014-09-30,53.61307930348167
2014-10-31,16.467022786919298
2014-11-30,41.95504935948714
2014-12-31,100.09803284050805
2015-01-31,7.717892332072143
2015-02-28,120.20805801883823
2015-03-31,27.57708743359575
2015-04-30,54.68398590205086
2015-05-31,91.11750923152832
2015-06-30,41.329544537139455
2015-07-31,30.732334923146023
2015-08-31,3.562355335345954
2015-09-30,2.869555118080291
2015-10-31,55.58353597911517
2015-11-30,129.5439225024464
2015-12-31,212.00134689088856
2016-01-31,174.14946620255571
2016-02-29,56.86679133011387
2016-03-31,147.36135059518813
2016-04-30,87.5583253343839
2016-05-31,52.41713057526307
2016-06-30,1.3780000279113915
2016-07-31,0.0
2016-08-31,3.0120378178751785
2016-09-30,3.8657828483347156
2016-10-31,217.77765405110927
2016-11-30,63.422422548715
2016-12-31,162.99903978620256
2017-01-31,509.25361612205677
2017-02-28,393.78688553254904
2017-03-31,114.16557933926525
2017-04-30,138.86516386267473
2017-05-31,35.68474157932046
2017-06-30,3.628712185608444
2017-07-31,2.7449805148735575
2017-08-31,32.39437221931422
2017-09-30,56.88068505134329
2017-10-31,13.097493264959581
2017-11-30,200.53946869787165
2017-12-31,18.321932868840324
2018-01-31,82.95708560699447
2018-02-28,35.2402933807295
2018-03-31,277.7172519588128
2018-04-30,70.10295120411143
2018-05-31,53.29870270486374
2018-06-30,0.0
2018-07-31,9.816365533038649
2018-08-31,1.2298023670041984
2018-09-30,1.7323236140603495
2018-10-31,22.181714412925558
2018-11-30,116.08322174416037
2018-12-31,60.59489913799795
2019-01-31,169.7742018223541
2019-02-28,368.00757911006303
2019-03-31,129.5486726111409
2019-04-30,44.856731871855416
2019-05-31,71.34806201229692
2019-06-30,9.095817261455123
2019-07-31,6.0074188990038735
2019-08-31,0.0
2019-09-30,22.66633748153632
2019-10-31,2.5311720522012826
2019-11-30,47.81913103376115
2019-12-31,183.23169015238855
2020-01-31,50.91911839681959
2020-02-29,6.489688597760687
2020-03-31,137.75320534967366
2020-04-30,68.94240998806735
2020-05-31,35.33983733552698
2020-06-30,10.785027305712411
2020-07-31,4.316223272957438
2020-08-31,7.614851552891963
2020-09-30,0.22292728874848133
2020-10-31,0.0
2020-11-30,99.73186706214824
2020-12-31,68.0702525176455
2021-01-31,128.8910854552504
2021-02-28,63.11001622267887
2021-03-31,67.50222934970964
2021-04-30,26.968400928831322
2021-05-31,39.12696832128506
2021-06-30,3.0426284488017785
2021-07-31,20.376105855931034
2021-08-31,2.63394829940625
2021-09-30,3.128936486554281
2021-10-31,226.1982852683822
2021-11-30,30.716301830621852
2021-12-31,360.95887457109757
2022-01-31,3.118100113583051
2022-02-28,27.4033133169351
2022-03-31,33.73298698538582
2022-04-30,90.63940052710251
2022-05-31,27.11914172028494
2022-06-30,17.86356368848622
2022-07-31,0.12121664119442792
2022-08-31,13.866004081487779
2022-09-30,34.30173172000977
2022-10-31,4.620829935264294
2022-11-30,88.80056399195487
2022-12-31,341.85553044144825
2023-01-31,399.36713169955374
2023-02-28,157.27243208409087
2023-03-31,323.296383968574
2023-04-30,18.93195570180554
2023-05-31,41.21986867120433
2023-06-30,36.29307281720718
2023-07-31,0.0
2023-08-31,48.68440697782783
2023-09-30,31.496254819878786
2023-10-31,
