,SWE
2000-10-31,16.69761713456107
2000-11-30,-3.6742498185504644
2000-12-31,103.27605829039003
2001-01-31,212.00775901869548
2001-02-28,183.84652620777246
2001-03-31,28.055887371919766
2001-04-30,68.6121003249209
2001-05-31,-117.11698447079817
2001-06-30,-111.86143210942896
2001-07-31,-121.00569861932348
2001-08-31,-107.60386400679286
2001-09-30,-60.13869862502855
2001-10-31,-30.62217466906357
2001-11-30,106.86222824842018
2001-12-31,116.56440876816049
2002-01-31,-145.75396255000967
2002-02-28,-4.446333959773227
2002-03-31,30.379758731606927
2002-04-30,-7.371957322263057
2002-05-31,-34.757187767919106
2002-06-30,-57.25048073973802
2002-07-31,-50.724121750300114
2002-08-31,-12.75176695037576
2002-09-30,-2.4991870925816198
2002-10-31,-0.804631445351971
2002-11-30,1.4794944487044872
2002-12-31,135.2619179368791
2003-01-31,2.368823658824965
2003-02-28,18.156089885985836
2003-03-31,32.27480324274876
2003-04-30,77.44167122327644
2003-05-31,-41.07363673258689
2003-06-30,-84.8307309997835
2003-07-31,-80.61697808099831
2003-08-31,-40.13385082352202
2003-09-30,-14.733520760060978
2003-10-31,1.162844681258047
2003-11-30,31.021497982349764
2003-12-31,137.24129446814618
2004-01-31,-26.263387939876765
2004-02-29,158.26702361795589
2004-03-31,-22.15284262489945
2004-04-30,-26.894441928362426
2004-05-31,-52.94580786572553
2004-06-30,-78.8899429277989
2004-07-31,-69.03179687499716
2004-08-31,-34.22549831026638
2004-09-30,-9.940673924191628
2004-10-31,37.17124869996863
2004-11-30,16.702952092686118
2004-12-31,111.24666062872255
2005-01-31,305.4779522134414
2005-02-28,83.34527482071002
2005-03-31,127.92568335778242
2005-04-30,35.295099175086534
2005-05-31,-28.211380119645924
2005-06-30,-78.26241958202877
2005-07-31,-143.70906466774807
2005-08-31,-80.82775140645151
2005-09-30,-36.75439510168377
2005-10-31,-24.992213240274907
2005-11-30,0.6961088847093606
2005-12-31,74.9079273835548
2006-01-31,-124.40283153482955
2006-02-28,44.93164779190272
2006-03-31,333.26735391999097
2006-04-30,50.263857274478255
2006-05-31,-68.12190823492847
2006-06-30,-118.37183961548556
2006-07-31,-152.90230367819163
2006-08-31,-80.14715309324919
2006-09-30,-50.00426571066271
2006-10-31,-19.073868592098393
2006-11-30,-2.879060526477218
2006-12-31,81.56723974462764
2007-01-31,-248.83743751189022
2007-02-28,91.90032353476872
2007-03-31,-15.260102717404862
2007-04-30,-0.13115444733804793
2007-05-31,-43.99308064071971
2007-06-30,-49.60514057284542
2007-07-31,-32.437605578694516
2007-08-31,-6.5632362735265115
2007-09-30,-1.3718056123365057
2007-10-31,0.19345470248714758
2007-11-30,-0.43144941531260317
2007-12-31,43.780622860040395
2008-01-31,312.56882145511344
2008-02-29,124.25954207104428
2008-03-31,-5.022240586901887
2008-04-30,-28.40038849391044
2008-05-31,-70.41478398960908
2008-06-30,-109.21320775937409
2008-07-31,-112.33525388742888
2008-08-31,-71.07125382541909
2008-09-30,-27.954952539840853
2008-10-31,-10.25596577145054
2008-11-30,3.5509840725181405
2008-12-31,66.56895925788385
2009-01-31,-38.957044352214865
2009-02-28,97.24016665633525
2009-03-31,38.96567149083728
2009-04-30,-2.799189546653821
2009-05-31,-75.08838967188024
2009-06-30,-39.235709478377984
2009-07-31,-57.21538785735411
2009-08-31,-22.739437691954684
2009-09-30,-7.662440979317795
2009-10-31,8.272386325160317
2009-11-30,2.380154952031269
2009-12-31,73.76326263551454
2010-01-31,267.56855845592804
2010-02-28,81.96892437247703
2010-03-31,62.57305333952263
2010-04-30,115.16275304023821
2010-05-31,-14.741115173772414
2010-06-30,-103.94912402965429
2010-07-31,-133.88347473835609
2010-08-31,-94.2038547465603
2010-09-30,-60.02882871468336
2010-10-31,-30.571364791444637
2010-11-30,69.00515122985891
2010-12-31,158.72017509603663
2011-01-31,-371.21487952408336
2011-02-28,122.89740557990726
2011-03-31,212.51021605509686
2011-04-30,17.053648242501822
2011-05-31,3.627232386544165
2011-06-30,-90.74778573264228
2011-07-31,-129.27684737670734
2011-08-31,-94.82996833536481
2011-09-30,-49.2968614817897
2011-10-31,-9.869936990658768
2011-11-30,0.20993283840269328
2011-12-31,-2.0811452455565203
2012-01-31,99.36558311993454
2012-02-29,24.35360256219778
2012-03-31,38.219262217310444
2012-04-30,-20.31852139968518
2012-05-31,-63.31314599425326
2012-06-30,-65.06867257448062
2012-07-31,-32.438747819820605
2012-08-31,-3.1489532151660216
2012-09-30,-0.09027696509900296
2012-10-31,3.5930047599739687
2012-11-30,-1.9732269722602176
2012-12-31,55.916679597146974
2013-01-31,-41.046166453167764
2013-02-28,13.763429132999498
2013-03-31,-1.2178462719524425
2013-04-30,-11.43997398518189
2013-05-31,-11.197015490242435
2013-06-30,-5.699224807213617
2013-07-31,-0.6996595101020741
2013-08-31,0.0
2013-09-30,0.2220092275336352
2013-10-31,6.515578415886413
2013-11-30,-6.234484120807329
2013-12-31,10.354596324156576
2014-01-31,13.280181070079845
2014-02-28,32.17551283657316
2014-03-31,34.52680706024702
2014-04-30,-4.468117140115652
2014-05-31,-22.203514478792258
2014-06-30,-35.884508125951214
2014-07-31,-21.557182946680385
2014-08-31,-4.644215672945002
2014-09-30,-1.4413681554055544
2014-10-31,0.054493223372927946
2014-11-30,-0.2963010787191877
2014-12-31,31.417184819065255
2015-01-31,49.46808331049763
2015-02-28,-20.873058444709123
2015-03-31,-18.87294153095143
2015-04-30,-0.3957667030899188
2015-05-31,10.51828635779156
2015-06-30,-33.28466550107177
2015-07-31,-12.864184042622547
2015-08-31,-4.006666363722106
2015-09-30,-1.071708608439774
2015-10-31,-0.3353139245761243
2015-11-30,33.72244641661928
2015-12-31,93.50008360930511
2016-01-31,60.70094458937049
2016-02-29,-26.76751054520892
2016-03-31,13.557387424154598
2016-04-30,-15.307960993159583
2016-05-31,-38.199560828649254
2016-06-30,-66.0189864051685
