,SWE
1999-10-31,1.8214285
1999-11-30,16.8571435
1999-12-31,3.2142850000000003
2000-01-31,347.107143
2000-02-29,344.39290000000005
2000-03-31,38.035699999999906
2000-04-30,-93.35719999999992
2000-05-31,-499.21425000000005
2000-06-30,-158.85715
2000-07-31,0.0
2000-08-31,0.0
2000-09-30,0.0
2000-10-31,60.42857
2000-11-30,15.785720000000005
2000-12-31,-1.1785800000000108
2001-01-31,134.92857
2001-02-28,219.82142000000002
2001-03-31,27.0
2001-04-30,-29.107140000000015
2001-05-31,-424.6428456
2001-06-30,-3.0357144
2001-07-31,0.0
2001-08-31,0.0
2001-09-30,0.0
2001-10-31,18.892857
2001-11-30,140.071423
2001-12-31,284.39287
2002-01-31,59.53570000000002
2002-02-28,101.78574999999995
2002-03-31,90.25
2002-04-30,-160.92859999999996
2002-05-31,-337.5
2002-06-30,-196.5
2002-07-31,0.0
2002-08-31,0.0
2002-09-30,1.3928572
2002-10-31,-1.3928572
2002-11-30,122.03571
2002-12-31,375.24999
2003-01-31,26.571399999999926
2003-02-28,58.892900000000054
2003-03-31,53.857099999999946
2003-04-30,219.35720000000003
2003-05-31,-524.60715
2003-06-30,-331.35715
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,1.2857143
2003-11-30,71.0714257
2003-12-31,323.50001
2004-01-31,79.25
2004-02-29,190.42855000000003
2004-03-31,-44.178600000000074
2004-04-30,-303.99994999999996
2004-05-31,-214.28571999999997
2004-06-30,-103.07143
2004-07-31,0.0
2004-08-31,0.0
2004-09-30,1.3877787807814457e-17
2004-10-31,183.10715
2004-11-30,24.928570000000008
2004-12-31,252.49998000000002
2005-01-31,369.5
2005-02-28,151.89289999999994
2005-03-31,223.60720000000015
2005-04-30,26.0
2005-05-31,-365.5715000000001
2005-06-30,-576.53574
2005-07-31,-289.42856
2005-08-31,0.0
2005-09-30,0.0
2005-10-31,4.821429
2005-11-30,27.464284
2005-12-31,350.357137
2006-01-31,285.50005000000004
2006-02-28,79.32139999999993
2006-03-31,311.7498999999999
2006-04-30,206.89300000000003
2006-05-31,-551.1428999999999
2006-06-30,-690.285728
2006-07-31,-24.678572
2006-08-31,0.0
2006-09-30,0.0
2006-10-31,4.440892098500626e-16
2006-11-30,18.821428000000004
2006-12-31,105.60714199999998
2007-01-31,37.07143000000001
2007-02-28,220.42856
2007-03-31,-122.28571
2007-04-30,-164.42856
2007-05-31,-92.10714700000001
2007-06-30,-3.107143
2007-07-31,0.0
2007-08-31,0.0
2007-09-30,1.1102230246251565e-16
2007-10-31,0.32142857
2007-11-30,-0.32142857000000014
2007-12-31,159.14285
2008-01-31,345.64285
2008-02-29,237.82139999999993
2008-03-31,-15.642799999999966
2008-04-30,-198.67859999999996
2008-05-31,-364.2857
2008-06-30,-164.0
2008-07-31,0.0
2008-08-31,0.0
2008-09-30,0.0
2008-10-31,1.3928572
2008-11-30,20.4285708
2008-12-31,169.857142
2009-01-31,118.07142999999999
2009-02-28,257.25
2009-03-31,127.57140000000004
2009-04-30,-119.28570000000002
2009-05-31,-531.46427
2009-06-30,-41.07143
2009-07-31,-2.75
2009-08-31,0.0
2009-09-30,0.0
2009-10-31,24.071428
2009-11-30,-16.678571
2009-12-31,241.892863
2010-01-31,221.96428
2010-02-28,196.96429999999998
2010-03-31,84.10710000000006
2010-04-30,154.57150000000001
2010-05-31,-265.75
2010-06-30,-552.67861
2010-07-31,-88.46429
2010-08-31,0.0
2010-09-30,0.0
2010-10-31,36.857143
2010-11-30,98.14285699999999
2010-12-31,493.9643
2011-01-31,67.32140000000004
2011-02-28,368.4284999999999
2011-03-31,365.10720000000015
2011-04-30,-73.42859999999996
2011-05-31,-193.75
2011-06-30,-818.6785000000001
2011-07-31,-343.9643
2011-08-31,0.0
2011-09-30,0.0
2011-10-31,0.0
2011-11-30,8.964286
2011-12-31,-3.6071429999999998
2012-01-31,144.892857
2012-02-29,31.928570000000008
2012-03-31,135.78572999999997
2012-04-30,-105.60714999999999
2012-05-31,-201.964292
2012-06-30,-10.392858
2012-07-31,0.0
2012-08-31,0.0
2012-09-30,0.0
2012-10-31,0.3571428700000001
2012-11-30,81.21428713
2012-12-31,344.82142
2013-01-31,62.178589999999986
2013-02-28,23.0
2013-03-31,-0.9285899999999856
2013-04-30,-227.42855000000003
2013-05-31,-225.678587
2013-06-30,-57.535713
2013-07-31,0.0
2013-08-31,0.0
2013-09-30,0.0
2013-10-31,15.392858
2013-11-30,-1.5714300000000012
2013-12-31,4.821429
2014-01-31,28.714286
2014-02-28,107.321427
2014-03-31,69.64285999999998
2014-04-30,-134.64285999999998
2014-05-31,-86.39285559999999
2014-06-30,-3.2857144
2014-07-31,0.0
2014-08-31,0.0
2014-09-30,3.4642856
2014-10-31,-3.4642856
2014-11-30,2.892857
2014-12-31,106.392853
2015-01-31,20.571439999999996
2015-02-28,3.28570000000002
2015-03-31,-78.82142000000002
2015-04-30,-24.000002
2015-05-31,-25.999999000000003
2015-06-30,-4.321429
2015-07-31,0.0
2015-08-31,0.0
2015-09-30,0.0
2015-10-31,2.3214285
2015-11-30,101.85714149999998
2015-12-31,202.92858
2016-01-31,260.35715
2016-02-29,33.35710000000006
2016-03-31,153.0
2016-04-30,-164.0
2016-05-31,-379.82140000000004
2016-06-30,-210.0
2016-07-31,0.0
2016-08-31,0.0
2016-09-30,0.0
2016-10-31,39.214287
2016-11-30,38.892853
2016-12-31,199.07142
2017-01-31,762.7500399999999
2017-02-28,454.5
2017-03-31,66.92859999999996
2017-04-30,-410.39300000000003
2017-05-31,-494.2141999999999
2017-06-30,-491.85715
2017-07-31,-164.89285
2017-08-31,0.0
2017-09-30,0.0
2017-10-31,-1.1102230246251565e-16
2017-11-30,53.964287
2017-12-31,-21.035716999999998
2018-01-31,88.5
2018-02-28,-34.82142999999999
2018-03-31,300.7143
2018-04-30,-121.78573999999998
2018-05-31,-191.89284000000004
2018-06-30,-73.64286
2018-07-31,0.0
2018-08-31,0.0
2018-09-30,0.0
2018-10-31,0.0
2018-11-30,139.10715
2018-12-31,53.39285000000001
2019-01-31,227.78570000000002
2019-02-28,479.0
2019-03-31,201.5001000000001
2019-04-30,-153.5001000000001
2019-05-31,-110.82140000000004
2019-06-30,-715.53573
2019-07-31,-120.92857
2019-08-31,0.0
2019-09-30,0.0
2019-10-31,0.0
2019-11-30,62.285713
2019-12-31,187.85713700000002
2020-01-31,18.035709999999995
2020-02-29,-19.678560000000004
2020-03-31,126.5
2020-04-30,-72.28570000000002
2020-05-31,-277.785728
2020-06-30,-24.928572
2020-07-31,0.0
2020-08-31,0.0
2020-09-30,0.0
2020-10-31,0.0
2020-11-30,22.107143000000004
2020-12-31,61.82142699999999
2021-01-31,193.85713000000004
2021-02-28,46.392859999999985
2021-03-31,67.07144
2021-04-30,-143.92857
2021-05-31,-206.64285999999998
2021-06-30,-40.67857
2021-07-31,0.0
2021-08-31,0.0
2021-09-30,0.0
2021-10-31,73.92857
2021-11-30,-16.392856999999992
2021-12-31,412.857137
2022-01-31,-88.10714999999999
2022-02-28,-10.53570000000002
2022-03-31,6.4285600000000045
2022-04-30,-85.14285999999998
2022-05-31,-215.46427
2022-06-30,-77.57143
2022-07-31,0.0
2022-08-31,0.0
2022-09-30,0.0
2022-10-31,0.0
2022-11-30,120.03571
2022-12-31,328.21429
