,SWE
2000-10-31,0.8657962208305179
2000-11-30,-0.42634669022849503
2000-12-31,4.455565778225938
2001-01-31,17.273093765675853
2001-02-28,28.205664068044964
2001-03-31,-12.131027204254949
2001-04-30,13.674616862316562
2001-05-31,-14.1799583738459
2001-06-30,-10.624420012262359
2001-07-31,-11.157529089068241
2001-08-31,-8.647958281344568
2001-09-30,-4.354614709719337
2001-10-31,-2.026739487333856
2001-11-30,8.527934872302415
2001-12-31,1.17726235758939
2002-01-31,-3.0027119783086826
2002-02-28,-3.8727926101236148
2002-03-31,3.1714626385490696
2002-04-30,-3.697068853484045
2002-05-31,-1.315370182283202
2002-06-30,-1.9088243729531145
2002-07-31,-0.006034718324344233
2002-08-31,0.0
2002-09-30,0.0
2002-10-31,0.0
2002-11-30,0.0
2002-12-31,11.453412414118526
2003-01-31,-8.837419215938054
2003-02-28,-1.1460535846219815
2003-03-31,-0.3844777988056063
2003-04-30,2.119553065946872
2003-05-31,-2.3748158407201525
2003-06-30,-0.8301990399796041
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,1.2324832695602
2003-11-30,-1.2324832695602
2003-12-31,15.88140707944116
2004-01-31,-11.551144299707888
2004-02-29,5.628255063520225
2004-03-31,-2.6519370791754335
2004-04-30,-1.5783651246602188
2004-05-31,-2.107817468126985
2004-06-30,-3.0765620500028548
2004-07-31,-0.5438361212880055
2004-08-31,0.0
2004-09-30,0.0
2004-10-31,1.0644894836377812
2004-11-30,-0.5586548419908595
2004-12-31,2.553244062040985
2005-01-31,4.120197065337523
2005-02-28,-0.9385087259231932
2005-03-31,0.4776885944875362
2005-04-30,0.8493449205645724
2005-05-31,-2.739438390979487
2005-06-30,-2.4398807976140287
2005-07-31,-2.227876012542979
2005-08-31,-0.1606053570178508
2005-09-30,0.0
2005-10-31,0.0
2005-11-30,0.0
2005-12-31,3.4857791511656613
2006-01-31,0.07048931406651038
2006-02-28,4.715349281831002
2006-03-31,22.317073668848714
2006-04-30,-6.6404592482492255
2006-05-31,-10.280796495273899
2006-06-30,-7.916189425756791
2006-07-31,-4.935363893628836
2006-08-31,-0.8158823530031333
2006-09-30,0.0
2006-10-31,0.0
2006-11-30,0.17356547003661824
2006-12-31,1.355201066298
2007-01-31,3.073594881479305
2007-02-28,19.30691728608132
2007-03-31,-11.954733414731272
2007-04-30,-3.1651243605432526
2007-05-31,-4.227011061793405
2007-06-30,-3.118585420606435
2007-07-31,-1.3975322436787772
2007-08-31,-0.04629220254210059
2007-09-30,0.0
2007-10-31,0.0
2007-11-30,0.0
2007-12-31,3.035458292563875
2008-01-31,17.719366436700717
2008-02-29,11.073337887425513
2008-03-31,-5.947615763246844
2008-04-30,-5.602996348845885
2008-05-31,-7.744091030546333
2008-06-30,-8.772152506959705
2008-07-31,-3.7605676628188913
2008-08-31,-0.0007393042724467549
2008-09-30,0.0
2008-10-31,0.0
2008-11-30,2.6020852139652106e-18
2008-12-31,10.698378668657053
2009-01-31,-6.849065613113607
2009-02-28,17.01888389228764
2009-03-31,-0.9080846161531149
2009-04-30,-6.030775160405495
2009-05-31,-10.33863040959659
2009-06-30,-3.1234828745849543
2009-07-31,-0.4672238870909332
2009-08-31,0.0
2009-09-30,0.0
2009-10-31,0.0
2009-11-30,0.33957968141421263
2009-12-31,6.183484248226297
2010-01-31,12.488287325396502
2010-02-28,2.911788593796416
2010-03-31,5.279672986911805
2010-04-30,14.30414903838495
2010-05-31,-4.462777416584849
2010-06-30,-11.191635809810254
2010-07-31,-12.342541424546368
2010-08-31,-7.177790362565095
2010-09-30,-3.7341824077139
2010-10-31,-1.6702915166100887
2010-11-30,11.672753056227151
2010-12-31,-1.117134724567988
2011-01-31,-9.743828577217085
2011-02-28,10.113120062583258
2011-03-31,9.917036292199688
2011-04-30,-4.531354202313008
2011-05-31,-2.919422430507204
2011-06-30,-6.549643952381163
2011-07-31,-5.639553456439417
2011-08-31,-2.129715003883858
2011-09-30,0.0
2011-10-31,-8.673617379884035e-18
2011-11-30,2.0816681711721685e-17
2011-12-31,0.0
2012-01-31,9.048932788996439
2012-02-29,2.218945150918941
2012-03-31,6.001367993404337
2012-04-30,-1.1243223451473128
2012-05-31,-6.809295110457445
2012-06-30,-6.204523930072522
2012-07-31,-2.799480700114831
2012-08-31,-0.3316238475276056
2012-09-30,0.0
2012-10-31,0.0
2012-11-30,-8.673617379884035e-19
2012-12-31,4.778719132380156
2013-01-31,-3.7025656755412784
2013-02-28,6.2588046832838105
2013-03-31,-6.380724119628434
2013-04-30,-0.9122730789613437
2013-05-31,-0.04196094153291088
2013-06-30,0.0
2013-07-31,0.0
2013-08-31,0.0
2013-09-30,0.0
2013-10-31,0.586120322729604
2013-11-30,-0.586120322729604
2013-12-31,2.710475138761816
2014-01-31,-2.1024191649788517
2014-02-28,-0.32555665189024524
2014-03-31,2.45042720976392
2014-04-30,-1.4679738532460531
2014-05-31,-1.1330650333435306
2014-06-30,-0.13188764506705541
2014-07-31,0.0
2014-08-31,0.0
2014-09-30,0.0
2014-10-31,0.4821681946336799
2014-11-30,-0.4821681946336799
2014-12-31,1.531625747069627
2015-01-31,0.4926097101123026
2015-02-28,-0.8217241861019842
2015-03-31,-1.0898046991484875
2015-04-30,-0.11251213507876497
