,SWE
2000-10-31,0.0
2000-11-30,0.020631698121082197
2000-12-31,3.6809450556177374
2001-01-31,6.269100320426848
2001-02-28,15.09157696360036
2001-03-31,-14.670902255275214
2001-04-30,-2.096079611206397
2001-05-31,-6.75568139180446
2001-06-30,-1.3509344004586996
2001-07-31,-0.18865637902125743
2001-08-31,0.0
2001-09-30,0.0
2001-10-31,0.0
2001-11-30,8.664516463468924
2001-12-31,-0.5830164703636243
2002-01-31,15.714405186442004
2002-02-28,-14.270355195118846
2002-03-31,-1.6342294105281292
2002-04-30,-4.5767134003080745
2002-05-31,-2.0693654390310994
2002-06-30,-1.2214234791169454
2002-07-31,-0.023818255444210564
2002-08-31,0.0
2002-09-30,0.0
2002-10-31,0.0
2002-11-30,0.0
2002-12-31,15.097797405699984
2003-01-31,-13.066694903915351
2003-02-28,0.7589780664854229
2003-03-31,-2.1481008648237387
2003-04-30,1.9050255400188907
2003-05-31,-2.2103681843274527
2003-06-30,-0.3366370591377536
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,0.026552054796269976
2003-11-30,0.025982552658815085
2003-12-31,24.962673249096255
2004-01-31,-18.62163615095187
2004-02-29,2.952153737773453
2004-03-31,-8.579465891508578
2004-04-30,-0.6387582771212973
2004-05-31,-0.1275012747430473
2004-06-30,0.0
2004-07-31,0.0
2004-08-31,0.0
2004-09-30,0.0
2004-10-31,0.0013097250944849002
2004-11-30,-0.0013097250944848996
2004-12-31,2.01319694586183
2005-01-31,3.512015135031211
2005-02-28,-3.736197183293161
2005-03-31,-1.0613535569087673
2005-04-30,-0.4467844466647193
2005-05-31,-0.28087689402639393
2005-06-30,0.0
2005-07-31,0.0
2005-08-31,0.0
2005-09-30,0.0
2005-10-31,0.0
2005-11-30,13.202440460593944
2005-12-31,-11.60795673046144
2006-01-31,0.5051497140864605
2006-02-28,1.3905916666694251
2006-03-31,35.14978589170759
2006-04-30,-26.435132049748436
2006-05-31,-9.307542192780812
2006-06-30,-2.5385748706900606
2006-07-31,-0.3587618893766683
2006-08-31,0.0
2006-09-30,0.0
2006-10-31,0.0
2006-11-30,2.2699880694424386
2006-12-31,-2.1557397719821507
2007-01-31,0.059354666997870315
2007-02-28,25.04623423679488
2007-03-31,-20.49017464787311
2007-04-30,-4.280532277494092
2007-05-31,-0.4491302758858318
2007-06-30,8.673617379884035e-19
2007-07-31,0.0
2007-08-31,0.0
2007-09-30,0.0
2007-10-31,2.168404344971009e-18
2007-11-30,0.0
2007-12-31,5.498592692677396
2008-01-31,89.64118098133716
2008-02-29,10.878197519845813
2008-03-31,-16.239986958172736
2008-04-30,-21.682058961484557
2008-05-31,-38.17656272363832
2008-06-30,-22.580364727858345
2008-07-31,-7.183256092303321
2008-08-31,-0.1557417304030971
2008-09-30,0.0
2008-10-31,0.0
2008-11-30,7.37257477290143e-18
2008-12-31,32.626836512318334
2009-01-31,-32.0210965139469
2009-02-28,17.009425255347118
2009-03-31,-10.11833935725743
2009-04-30,-6.205906194543717
2009-05-31,-1.1894857516912942
2009-06-30,-0.1014339502261104
2009-07-31,0.0
2009-08-31,0.0
2009-09-30,0.0
2009-10-31,0.0
2009-11-30,0.0
2009-12-31,8.98318582671117
2010-01-31,-3.1037853850043655
2010-02-28,0.3756926598658996
2010-03-31,2.108261599266034
2010-04-30,3.527183215360793
2010-05-31,-6.174250829148333
2010-06-30,-3.5256481493468437
2010-07-31,-1.8251947064155152
2010-08-31,-0.3654442312888388
2010-09-30,0.0
2010-10-31,0.0
2010-11-30,21.02109702438321
2010-12-31,0.9235042451473809
2011-01-31,-21.94460126953059
2011-02-28,64.5686555747689
2011-03-31,-0.6339601405605677
2011-04-30,-21.880265813430178
2011-05-31,-17.638907081323737
2011-06-30,-14.43131456070331
2011-07-31,-7.729129407320072
2011-08-31,-1.9083408193035858
2011-09-30,-0.3467377521274466
2011-10-31,0.0
2011-11-30,0.35756698805143955
2011-12-31,-0.3575669880514396
2012-01-31,10.691348968339408
2012-02-29,9.506340807130307
2012-03-31,3.7589237460917424
2012-04-30,-15.993009148476421
2012-05-31,-6.467180581857017
2012-06-30,-1.2239306542616497
2012-07-31,-0.2724931369663714
2012-08-31,0.0
2012-09-30,0.0
2012-10-31,0.0
2012-11-30,-2.710505431213761e-18
2012-12-31,14.135591828939914
2013-01-31,-14.135591828939914
2013-02-28,4.503226542935197
2013-03-31,-4.503226542935197
2013-04-30,0.0
2013-05-31,0.0
2013-06-30,0.0
2013-07-31,0.0
2013-08-31,0.0
2013-09-30,0.0
2013-10-31,0.0
2013-11-30,0.0
2013-12-31,-1.3444106938820255e-17
2014-01-31,0.0
2014-02-28,1.0842021724855044e-19
2014-03-31,0.14838502277187865
2014-04-30,-0.09152453687611391
2014-05-31,-0.05686048589576474
2014-06-30,0.0
2014-07-31,0.0
2014-08-31,0.0
2014-09-30,0.0
2014-10-31,0.0
2014-11-30,0.0
2014-12-31,0.11893244810510759
2015-01-31,1.2943223721178325
2015-02-28,-1.363588131665727
2015-03-31,-0.04966668855721137
2015-04-30,4.336808689942018e-19
2015-05-31,0.0
2015-06-30,0.0
2015-07-31,0.0
2015-08-31,0.0
2015-09-30,0.0
2015-10-31,0.0
2015-11-30,1.420151276821444
2015-12-31,15.289220762970679
2016-01-31,-14.386711945419638
2016-02-29,-2.322660094372485
2016-03-31,0.041628286040963865
2016-04-30,-0.04162828604096386
2016-05-31,0.0
2016-06-30,0.0
2016-07-31,0.0
2016-08-31,0.0
2016-09-30,0.0
2016-10-31,0.0
2016-11-30,0.48604011915873185
2016-12-31,1.3463398840741312
2017-01-31,30.778994419051394
2017-02-28,-12.863757689997964
2017-03-31,-14.636770631189277
2017-04-30,-3.342856957979974
2017-05-31,-1.4976681951784183
2017-06-30,-0.2703209479386236
2017-07-31,0.0
2017-08-31,0.0
2017-09-30,0.0
2017-10-31,0.0
2017-11-30,0.0
2017-12-31,0.0
2018-01-31,3.165052040768814
2018-02-28,14.791962972988433
2018-03-31,9.250792661722048
2018-04-30,-21.73741359741036
2018-05-31,-4.582979086198105
2018-06-30,-0.8874149918708304
2018-07-31,0.0
2018-08-31,0.0
2018-09-30,0.0
2018-10-31,0.0
2018-11-30,0.0
2018-12-31,0.1275925767698529
2019-01-31,-0.12759257676985292
2019-02-28,45.68845666273116
2019-03-31,-24.846933400913837
2019-04-30,-19.31738218407328
2019-05-31,-1.5241410777440454
2019-06-30,0.0
2019-07-31,0.0
2019-08-31,0.0
2019-09-30,0.0
2019-10-31,0.0
2019-11-30,29.879849819511627
2019-12-31,-28.111151331498114
2020-01-31,0.16735611696287656
2020-02-29,-1.910845766036478
2020-03-31,8.09904477216967
2020-04-30,-7.459800066164513
2020-05-31,-0.6644535449450647
2020-06-30,0.0
2020-07-31,0.0
2020-08-31,0.0
2020-09-30,0.0
2020-10-31,0.0
2020-11-30,-2.168404344971009e-18
2020-12-31,13.701521175769736
2021-01-31,35.716868859813914
2021-02-28,-20.035091429207363
2021-03-31,-9.917379530112978
2021-04-30,-13.343590909469244
2021-05-31,-5.269545083433488
2021-06-30,-0.8527830833605765
2021-07-31,0.0
2021-08-31,0.0
2021-09-30,0.0
2021-10-31,0.0
2021-11-30,0.0
2021-12-31,27.962001898879443
2022-01-31,-26.878035890909477
2022-02-28,-1.0839660079699671
2022-03-31,-1.8566962203814263e-18
2022-04-30,-8.673617379884035e-19
2022-05-31,-4.163336342344337e-17
2022-06-30,0.0
2022-07-31,0.0
2022-08-31,0.0
2022-09-30,0.0
2022-10-31,0.0
2022-11-30,0.1721949966248428
2022-12-31,12.557631279540782
2023-01-31,-11.324864154318444
2023-02-28,50.93750106679995
2023-03-31,46.99205322650722
2023-04-30,-39.80600972191875
2023-05-31,-45.669621950583384
2023-06-30,-11.672386672244173
2023-07-31,-2.1864980704080508
2023-08-31,0.0
2023-09-30,0.0
2023-10-31,
