,SWE
2000-10-31,4.1629457019624265
2000-11-30,-2.0529810764171468
2000-12-31,16.79905613807459
2001-01-31,61.32913095965272
2001-02-28,96.01715967051253
2001-03-31,-31.89803751112609
2001-04-30,47.304897621825916
2001-05-31,-45.638505647422164
2001-06-30,-39.538544306679384
2001-07-31,-41.438495373599736
2001-08-31,-33.15419913599732
2001-09-30,-18.03701969933889
2001-10-31,-9.432051804330616
2001-11-30,27.54218404949027
2001-12-31,9.609824422332984
2002-01-31,-13.719003496504342
2002-02-28,-11.580190831391274
2002-03-31,9.916568897861659
2002-04-30,-11.441534956138604
2002-05-31,-5.642947757054891
2002-06-30,-9.079438075186715
2002-07-31,-0.028817790525930902
2002-08-31,0.0
2002-09-30,0.0
2002-10-31,0.0
2002-11-30,0.0
2002-12-31,34.338781420515964
2003-01-31,-25.25159963161227
2003-02-28,-3.0679212196794126
2003-03-31,-0.8394499619801845
2003-04-30,8.927921731636008
2003-05-31,-10.147804311343602
2003-06-30,-3.9599280275365034
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,2.246362564740358
2003-11-30,-2.246362564740358
2003-12-31,44.24115251296412
2004-01-31,-24.427079288417072
2004-02-29,26.226169127005118
2004-03-31,-11.43946859571669
2004-04-30,-7.42241354846449
2004-05-31,-9.92082265823607
2004-06-30,-14.661570245942112
2004-07-31,-2.595967303192805
2004-08-31,0.0
2004-09-30,0.0
2004-10-31,5.120359665502317
2004-11-30,-2.6914616905192226
2004-12-31,8.451642152493594
2005-01-31,16.431362954673002
2005-02-28,-1.676197689322251
2005-03-31,5.40603907146151
2005-04-30,4.05793901473756
2005-05-31,-12.049360981693969
2005-06-30,-11.6194868794194
2005-07-31,-10.665318890854165
2005-08-31,-0.7655167270589759
2005-09-30,0.0
2005-10-31,0.0
2005-11-30,0.0
2005-12-31,12.176655163840644
2006-01-31,4.184246038002941
2006-02-28,14.12730514429628
2006-03-31,72.28844337999114
2006-04-30,-8.94971328421876
2006-05-31,-35.614599472788925
2006-06-30,-30.756637532875015
2006-07-31,-23.55128704177009
2006-08-31,-3.9044123944782085
2006-09-30,0.0
2006-10-31,0.0
2006-11-30,0.684976843614427
2006-12-31,6.625737267511862
2007-01-31,10.27321256405462
2007-02-28,58.85558797367824
2007-03-31,-31.962273070145216
2007-04-30,-8.888196281182076
2007-05-31,-14.852507989873327
2007-06-30,-13.84858532115896
2007-07-31,-6.66733194434296
2007-08-31,-0.22062004215660552
2007-09-30,0.0
2007-10-31,0.0
2007-11-30,0.0
2007-12-31,9.91659009172803
2008-01-31,46.59521404239867
2008-02-29,52.58286782799574
2008-03-31,-17.459976949073635
2008-04-30,-17.29005032967008
2008-05-31,-26.375544911969918
2008-06-30,-31.730638710910053
2008-07-31,-16.23488384485245
2008-08-31,-0.003577215646309828
2008-09-30,0.0
2008-10-31,0.0
2008-11-30,1.734723475976807e-18
2008-12-31,31.728405578268898
2009-01-31,-17.839781749421956
2009-02-28,47.932332907167705
2009-03-31,-1.544478095791959
2009-04-30,-15.813568138492798
2009-05-31,-30.087000779689312
2009-06-30,-12.164856509004954
2009-07-31,-2.211053213035619
2009-08-31,0.0
2009-09-30,0.0
2009-10-31,0.0
2009-11-30,1.3102554231093675
2009-12-31,19.1683591112258
2010-01-31,48.53810049049439
2010-02-28,15.38954374340004
2010-03-31,19.759829395623115
2010-04-30,54.538811215332586
2010-05-31,-13.83670350735781
2010-06-30,-42.0016263527845
2010-07-31,-46.65651367833376
2010-08-31,-27.662724631173266
2010-09-30,-16.186916169666112
2010-10-31,-7.936440288074435
2010-11-30,36.69530615793965
2010-12-31,-0.9813069685426328
2011-01-31,-34.88807067858479
2011-02-28,37.61014928105017
2011-03-31,38.79177715223302
2011-04-30,-12.760188593750897
2011-05-31,-9.7375068462715
2011-06-30,-24.016814115816963
2011-07-31,-24.92451510353694
2011-08-31,-10.212805036514526
2011-09-30,0.0
2011-10-31,0.0
2011-11-30,2.7755575615628914e-17
2011-12-31,0.0
2012-01-31,30.000990214801977
2012-02-29,7.7608347022659565
2012-03-31,19.767107057666024
2012-04-30,1.7292165415627565
2012-05-31,-23.777332538019415
2012-06-30,-21.83418429843963
2012-07-31,-12.066177766159102
2012-08-31,-1.580453913678568
2012-09-30,0.0
2012-10-31,0.0
2012-11-30,-1.734723475976807e-18
2012-12-31,13.777026239432711
2013-01-31,-12.393775571970437
2013-02-28,12.488032052283568
2013-03-31,-12.801707703048592
2013-04-30,-1.069575016697248
2013-05-31,0.0
2013-06-30,0.0
2013-07-31,0.0
2013-08-31,0.0
2013-09-30,0.0
2013-10-31,2.8126033601306735
2013-11-30,-2.8126033601306735
2013-12-31,5.397726365941622
2014-01-31,-2.475405761617281
2014-02-28,-1.5729348315763727
2014-03-31,8.47505639942866
2014-04-30,-3.9521016948437584
2014-05-31,-5.243739279489669
2014-06-30,-0.6286011978431986
2014-07-31,0.0
2014-08-31,0.0
2014-09-30,0.0
2014-10-31,2.315000008653712
2014-11-30,-2.315000008653712
2014-12-31,4.251136037959624
2015-01-31,3.7470950324226298
2015-02-28,-3.4265875702812565
2015-03-31,-4.034475821666616
2015-04-30,-0.5362268715466147
2015-05-31,-0.0009408068877679245
2015-06-30,0.0
2015-07-31,0.0
2015-08-31,0.0
2015-09-30,0.0
2015-10-31,0.0
2015-11-30,10.996862014765465
2015-12-31,20.820905065410354
2016-01-31,27.13454550283926
2016-02-29,-22.937591656175236
2016-03-31,14.669338110735815
2016-04-30,-13.227086844740725
2016-05-31,-12.98344958270038
2016-06-30,-16.44180067254122
2016-07-31,-7.732950445363132
2016-08-31,-0.29877149223019844
2016-09-30,0.0
2016-10-31,0.0
2016-11-30,27.78710197582447
2016-12-31,-14.929705215194238
2017-01-31,58.934143348030325
2017-02-28,-5.748908888726021
2017-03-31,-8.383444589281837
2017-04-30,-4.37462567526196
2017-05-31,-16.62729642757033
2017-06-30,-19.03543474812987
2017-07-31,-15.055692125249795
2017-08-31,-2.563862522127767
2017-09-30,-0.002275132312976499
2017-10-31,0.0
2017-11-30,4.627481724219348
2017-12-31,-4.627481724219348
2018-01-31,2.3053107078349786
2018-02-28,19.353260459762716
2018-03-31,11.660358708529248
2018-04-30,-17.10921623798275
2018-05-31,-8.531916083482205
2018-06-30,-7.587186606117974
2018-07-31,-0.09061094854401533
2018-08-31,0.0
2018-09-30,0.0
2018-10-31,0.0
2018-11-30,1.4516658499127344
2018-12-31,2.935430623236157
2019-01-31,47.88366855389227
2019-02-28,129.6788190887088
2019-03-31,-23.24614644050598
2019-04-30,-43.93710885571423
2019-05-31,-14.493567724983222
2019-06-30,-35.32990963942318
2019-07-31,-27.182503442915667
2019-08-31,-17.016176602197074
2019-09-30,-8.670529186410246
2019-10-31,-2.5302612664838318
2019-11-30,88.01854511890464
2019-12-31,-22.8805801293187
2020-01-31,-69.28789597163322
2020-02-29,-2.211403898776525
2020-03-31,23.614299510837235
2020-04-30,-13.902250267210462
2020-05-31,-9.952527888552854
2020-06-30,-2.941567431366633
2020-07-31,0.0
2020-08-31,0.0
2020-09-30,0.0
2020-10-31,0.0
2020-11-30,1.570851488718913
2020-12-31,22.719639348132272
2021-01-31,66.54788513174134
2021-02-28,-19.30263942795456
2021-03-31,9.315209738791921
2021-04-30,-18.041948694400674
2021-05-31,-27.46689719939358
2021-06-30,-28.629738541507223
2021-07-31,-6.712361844128403
2021-08-31,0.0
2021-09-30,0.0
2021-10-31,1.5995899943447618
2021-11-30,-1.5995899943447618
2021-12-31,42.72721594982047
2022-01-31,-23.62870858838319
2022-02-28,5.6726004730456765
2022-03-31,-9.131208711831027
2022-04-30,0.016054405737172317
2022-05-31,-5.676689221114708
2022-06-30,-6.64693055865626
2022-07-31,-3.3323337486181313
2022-08-31,0.0
2022-09-30,0.0
2022-10-31,0.0
2022-11-30,11.065507025945756
2022-12-31,12.633281218311772
2023-01-31,-2.176525405455358
2023-02-28,72.14139738046225
2023-03-31,8.884337548698682
2023-04-30,-35.63063544823379
2023-05-31,-29.881854461614417
2023-06-30,-13.991465699735777
2023-07-31,-18.565859446449885
2023-08-31,-4.478182711929241
2023-09-30,0.0
2023-10-31,
