,P
2011-02-28,135.0053593435866
2011-03-31,226.6008290628631
2011-04-30,35.56904893565318
2011-05-31,65.81890863915012
2011-06-30,14.776989475854924
2011-07-31,9.747605576440545
2011-08-31,1.2552925768197165
2011-09-30,4.78965053586344
2011-10-31,72.94515508215021
2011-11-30,58.21466765431742
2011-12-31,0.4498326716591
2012-01-31,159.15085368893617
2012-02-29,50.211931530976706
2012-03-31,146.41305005993627
2012-04-30,145.5381279812867
2012-05-31,0.6774214302898619
2012-06-30,0.0
2012-07-31,0.3105958875436372
2012-08-31,1.449674191540235
2012-09-30,0.0
2012-10-31,22.50780153367851
2012-11-30,52.771408775314654
2012-12-31,228.3693679988734
2013-01-31,61.42465161437391
2013-02-28,25.803975079157578
2013-03-31,16.43686625635554
2013-04-30,19.246564267899426
2013-05-31,12.951345438126715
2013-06-30,0.0405342468259211
2013-07-31,12.165674890790667
2013-08-31,3.7041038006485794
2013-09-30,0.6047465601196027
2013-10-31,22.726494624889995
2013-11-30,20.62059143797992
2013-12-31,20.87472155696025
2014-01-31,33.40920689241293
2014-02-28,93.1022743702868
2014-03-31,107.32502116522444
2014-04-30,73.57932712980447
2014-05-31,14.643206343492185
2014-06-30,0.0
2014-07-31,0.004422700510099676
2014-08-31,1.2531634083932623
2014-09-30,1.437103728783807
2014-10-31,0.0
2014-11-30,51.26478108221303
2014-12-31,139.07199426639804
2015-01-31,6.9356107170567824
2015-02-28,79.5848416218319
2015-03-31,11.034378761881252
2015-04-30,32.33847262014849
2015-05-31,29.19542791698777
2015-06-30,4.758405171728414
2015-07-31,33.38912200181218
2015-08-31,0.1211105636968013
2015-09-30,1.8136066281165628
2015-10-31,41.96437308652993
2015-11-30,121.2086314445839
2015-12-31,167.0203161519568
2016-01-31,208.6191916568405
2016-02-29,79.46887672857297
2016-03-31,135.1923811850949
2016-04-30,61.4768737897481
2016-05-31,7.823744887708451
2016-06-30,2.2947837592570988
2016-07-31,0.2856281801999898
2016-08-31,0.14947749634406396
2016-09-30,0.0
2016-10-31,25.940887393316878
2016-11-30,59.22354240193526
2016-12-31,265.23436453384426
2017-01-31,647.6990859298556
2017-02-28,326.64944768558513
2017-03-31,66.10585557597958
2017-04-30,80.16079500650005
2017-05-31,4.046092993592563
2017-06-30,1.7257544019217592
2017-07-31,0.06825733757459371
2017-08-31,2.5023992196921028
2017-09-30,9.81691577243245
2017-10-31,0.6274364080331096
2017-11-30,65.67583273721536
2017-12-31,2.3188825943698625
2018-01-31,85.54416662466271
2018-02-28,19.204647545711868
2018-03-31,298.20007897543115
2018-04-30,72.55470923108363
2018-05-31,5.513646910568506
2018-06-30,0.0
2018-07-31,8.029324865387842
2018-08-31,0.0
2018-09-30,0.6983287671103402
2018-10-31,38.379478626288545
2018-11-30,144.06383402426886
2018-12-31,62.43447546762963
2019-01-31,169.75769982085998
2019-02-28,306.9705824581378
2019-03-31,264.3681554327739
2019-04-30,22.61616592631181
2019-05-31,136.29237576240197
2019-06-30,5.2696986058453525
2019-07-31,0.024422701090982518
2019-08-31,0.0
2019-09-30,3.024692696834497
2019-10-31,0.0
2019-11-30,101.93304141020354
2019-12-31,139.74002669422126
2020-01-31,21.192317141478775
2020-02-29,20.468088635259875
2020-03-31,114.61331459687412
2020-04-30,142.670791043694
2020-05-31,37.149004464046826
2020-06-30,2.385545071440433
2020-07-31,0.0
2020-08-31,0.06565949055794516
2020-09-30,0.0
2020-10-31,0.0
2020-11-30,30.844133580500834
2020-12-31,55.58382570300317
2021-01-31,132.20202476217787
2021-02-28,41.03297037247809
2021-03-31,64.47485846129416
2021-04-30,4.96094975872749
2021-05-31,0.0012641878335676547
2021-06-30,0.023068492309921175
2021-07-31,2.6926898771711056
2021-08-31,1.557794961823176
2021-09-30,3.3459209945570474
2021-10-31,55.82419299892716
2021-11-30,3.6265366861265
2021-12-31,265.5391892733639
2022-01-31,0.0
2022-02-28,21.902807013629236
2022-03-31,51.82557188508095
2022-04-30,48.97618741671866
2022-05-31,1.17407579700519
2022-06-30,3.458436364063778
2022-07-31,1.441425002134476
2022-08-31,16.63333692569322
2022-09-30,10.61749882427447
2022-10-31,0.0
2022-11-30,112.9225591596092
2022-12-31,230.75941140311105
2023-01-31,389.4486497255687
2023-02-28,201.03294969771474
2023-03-31,506.8332019066857
2023-04-30,7.125533496097109
2023-05-31,19.457296580484467
2023-06-30,18.455170032329523
2023-07-31,4.45724008528337
2023-08-31,90.22652703302013
2023-09-30,1.9120922396560933
2023-10-31,
