,P
2000-10-31,100.00788333447417
2000-11-30,38.30173725611184
2000-12-31,29.942684019528027
2001-01-31,168.82147615167446
2001-02-28,199.90762035942146
2001-03-31,90.83718843388718
2001-04-30,121.34767482733552
2001-05-31,1.9792493087815792
2001-06-30,0.0
2001-07-31,36.02955771851871
2001-08-31,1.7951730700198232
2001-09-30,13.705627770191107
2001-10-31,37.54638674718239
2001-11-30,208.19226830089764
2001-12-31,327.9106793043972
2002-01-31,79.62457318662223
2002-02-28,67.78546995436413
2002-03-31,132.2559079556386
2002-04-30,58.34392733380778
2002-05-31,59.796704528025614
2002-06-30,2.640483380864927
2002-07-31,1.6067095180779518
2002-08-31,0.1374548038807705
2002-09-30,21.20067968106861
2002-10-31,5.6093920586525154
2002-11-30,214.4878693134432
2002-12-31,378.5361488161949
2003-01-31,33.61981408920859
2003-02-28,82.33713227324257
2003-03-31,100.13229991959511
2003-04-30,262.6376358749946
2003-05-31,68.92146258224484
2003-06-30,1.0394539802926697
2003-07-31,17.827283882644505
2003-08-31,32.98521431167246
2003-09-30,16.225448480863328
2003-10-31,2.2994338429969563
2003-11-30,89.02564974960542
2003-12-31,366.06938535411865
2004-01-31,108.7362523371738
2004-02-29,223.13262271665877
2004-03-31,40.992261346494644
2004-04-30,18.552874857321086
2004-05-31,21.165691761608603
2004-06-30,4.140792655525036
2004-07-31,4.098052572119168
2004-08-31,3.3144687599888467
2004-09-30,3.585578366942381
2004-10-31,260.47229475498705
2004-11-30,51.59547137477814
2004-12-31,255.93165786748605
2005-01-31,379.6583690631983
2005-02-28,184.12596485062267
2005-03-31,234.60713044463463
2005-04-30,82.77182760758588
2005-05-31,168.33328425095556
2005-06-30,7.248786398939403
2005-07-31,0.3462855395013014
2005-08-31,16.99815882026816
2005-09-30,17.432584820485822
2005-10-31,22.4136146183945
2005-11-30,54.59219879474814
2005-12-31,419.9485143554338
2006-01-31,297.21776571476573
2006-02-28,122.61643596295296
2006-03-31,298.2352844267281
2006-04-30,307.3338869627021
2006-05-31,41.98542157016947
2006-06-30,9.074283316959773
2006-07-31,20.32053284750427
2006-08-31,1.7085046263820718
2006-09-30,0.013300926752555736
2006-10-31,30.28880029506844
2006-11-30,57.48486726246364
2006-12-31,131.557119222474
2007-01-31,37.20289874481807
2007-02-28,234.01440239745568
2007-03-31,38.86460685775291
2007-04-30,52.90171665935197
2007-05-31,19.965104844709202
2007-06-30,0.7486023285799354
2007-07-31,3.5518678830817523
2007-08-31,4.722147716183407
2007-09-30,19.1363067783841
2007-10-31,26.189295313366518
2007-11-30,9.282583715754548
2007-12-31,174.41295703435287
2008-01-31,364.25976728336707
2008-02-29,234.08618129807704
2008-03-31,18.93874545215725
2008-04-30,3.448759675001162
2008-05-31,42.41271965349922
2008-06-30,0.5161212161411237
2008-07-31,9.687081851434192
2008-08-31,0.0
2008-09-30,1.4950069537892285
2008-10-31,44.35704725260745
2008-11-30,116.66145125567057
2008-12-31,185.6185482010194
2009-01-31,160.57871701437304
2009-02-28,233.03710736502296
2009-03-31,162.60192857138094
2009-04-30,46.39178383380108
2009-05-31,95.861641248256
2009-06-30,24.941175337570666
2009-07-31,1.077141647240881
2009-08-31,14.917191065947874
2009-09-30,0.600816603034774
2009-10-31,170.5417106946499
2009-11-30,12.075898948595349
2009-12-31,277.21382311752905
2010-01-31,230.37477457445468
2010-02-28,216.02291495126872
2010-03-31,110.26059869344171
2010-04-30,204.11018883591524
2010-05-31,81.63919921872282
2010-06-30,0.9877673837631079
2010-07-31,0.370800689837957
2010-08-31,0.009732688158442564
2010-09-30,0.0
2010-10-31,190.53415746447567
2010-11-30,168.27761304161865
2010-12-31,613.6054088892939
2011-01-31,101.68222686000924
2011-02-28,239.3734834958516
2011-03-31,375.15380779809635
2011-04-30,43.70938442410108
2011-05-31,103.33680046934288
2011-06-30,69.72835690047174
2011-07-31,1.4633057789660462
2011-08-31,5.860261149291175
2011-09-30,46.80070715905484
2011-10-31,72.77622538397921
2011-11-30,38.75211751470941
2011-12-31,0.0
2012-01-31,189.61826602126087
2012-02-29,42.17468554832856
2012-03-31,165.08154976714857
2012-04-30,143.20053119299206
2012-05-31,3.8149257623281336
2012-06-30,9.952802694233053
2012-07-31,0.4813728478357136
2012-08-31,9.342714725625756
2012-09-30,0.2291522166403662
2012-10-31,33.51110541292375
2012-11-30,136.91993773823208
2012-12-31,455.87153896083043
2013-01-31,33.35111084849807
2013-02-28,19.09079675621199
2013-03-31,64.44687316428738
2013-04-30,36.16610713536898
2013-05-31,31.72006858064918
2013-06-30,4.333617458923764
2013-07-31,3.2049587693228916
2013-08-31,1.2757551321070273
2013-09-30,20.976238540776745
2013-10-31,30.223594647063287
2013-11-30,23.652666364915163
2013-12-31,40.996699212324955
2014-01-31,50.3035562145751
2014-02-28,136.2209111363322
2014-03-31,119.9832298721946
2014-04-30,96.78906996763577
2014-05-31,18.44434920868407
2014-06-30,2.2674568723380566
2014-07-31,24.28100478843125
2014-08-31,1.597515741420027
2014-09-30,20.018452484401816
2014-10-31,0.8678192791380988
2014-11-30,69.9268561679375
2014-12-31,163.1887076527733
2015-01-31,5.4844193830670225
2015-02-28,103.12428763303838
2015-03-31,15.430141625799129
2015-04-30,78.04523051386847
2015-05-31,50.7418045492973
2015-06-30,13.685884577685123
2015-07-31,49.01543448602576
2015-08-31,3.3371465150005553
2015-09-30,8.817780502364421
2015-10-31,56.72852198003462
2015-11-30,126.09218982416066
2015-12-31,223.62566279311517
2016-01-31,276.82650174413817
2016-02-29,62.80073346093709
2016-03-31,234.02934110265173
2016-04-30,78.35007281223547
2016-05-31,31.398973938008222
2016-06-30,17.98126927083653
2016-07-31,0.6586789486151332
2016-08-31,0.1105036237317675
2016-09-30,2.7420534555221607
2016-10-31,184.63828152077593
2016-11-30,77.54355260801648
2016-12-31,281.75021026190836
2017-01-31,765.8783268654967
2017-02-28,541.2363742765388
2017-03-31,114.32152632860465
2017-04-30,184.37706593111244
2017-05-31,14.303219369590849
2017-06-30,7.249809093905228
2017-07-31,0.6454650798387944
2017-08-31,13.640112058073372
2017-09-30,42.36398769962716
2017-10-31,11.684482401263217
2017-11-30,132.42078187785953
2017-12-31,6.46261912706785
2018-01-31,133.91269755292666
2018-02-28,30.042763531158485
2018-03-31,432.4055204181918
2018-04-30,98.65163747142027
2018-05-31,23.441600285965187
2018-06-30,0.00015447202466816783
2018-07-31,12.00607501917895
2018-08-31,0.2690543418128045
2018-09-30,6.556997525641013
2018-10-31,27.731978059168995
2018-11-30,183.35740372539638
2018-12-31,72.85225626402563
2019-01-31,252.53338867905217
2019-02-28,489.64543477547875
2019-03-31,214.03568957267967
2019-04-30,39.1611485095556
2019-05-31,146.19467567935925
2019-06-30,11.197138528243878
2019-07-31,8.068206420164518
2019-08-31,0.21391893253369768
2019-09-30,7.5931409985368665
2019-10-31,0.08021671208851003
2019-11-30,61.37143515045278
2019-12-31,200.42364896245743
2020-01-31,36.06112114292013
2020-02-29,6.144598440866824
2020-03-31,148.53314222532236
2020-04-30,117.05687719468112
2020-05-31,66.75556703593105
2020-06-30,6.905291953128198
2020-07-31,3.23022523387557
2020-08-31,4.994750675893984
2020-09-30,5.8912943666901505
2020-10-31,0.0
2020-11-30,47.97662335278117
2020-12-31,76.24994588218259
2021-01-31,227.92198473314926
2021-02-28,42.82404069212926
2021-03-31,91.74230098350552
2021-04-30,21.8308673187593
2021-05-31,7.551685304663813
2021-06-30,5.514737715437394
2021-07-31,29.18267448637459
2021-08-31,3.5540004666124307
2021-09-30,3.1622830210660133
2021-10-31,197.792931818257
2021-11-30,30.001499561958216
2021-12-31,413.05118441805456
2022-01-31,1.3681905926272142
2022-02-28,7.044579521269369
2022-03-31,53.91455136734229
2022-04-30,86.90179322448111
2022-05-31,2.3714877808656167
2022-06-30,3.814891575641283
2022-07-31,1.5347469034133756
2022-08-31,20.066583076711638
2022-09-30,48.06477920532452
2022-10-31,1.0175220169104753
2022-11-30,144.49368578204772
2022-12-31,420.52160206468614
2023-01-31,605.2526911400125
2023-02-28,219.25808083737806
2023-03-31,571.0823828002478
2023-04-30,4.598873781115756
2023-05-31,29.98386508793485
2023-06-30,20.4165245210888
2023-07-31,0.645752401154738
2023-08-31,32.85081645006351
2023-09-30,18.069357161709384
2023-10-31,
