date,Dpixel,DpixArray
2001-10-28,353.6094988033056,"[[3.50929999e+02 4.20586999e+02 4.02064001e+02 3.82464001e+02
  3.95209000e+02 4.40120000e+02 4.76049002e+02 4.78577001e+02
  4.69259002e+02 4.97254001e+02 5.07840002e+02 5.06880002e+02
  4.94608998e+02 4.84697000e+02 4.66178999e+02 4.46502999e+02
  4.05425001e+02 3.04124998e+02 2.70044998e+02 3.06920002e+02
  1.59408498e+02 1.87798000e+02 1.39226999e+02 1.19223499e+02
  8.09644992e+01 2.48960001e+01 5.29835010e+01 1.88221500e+02
  2.25560001e+02 1.68266999e+02 2.15964000e+02 1.01456000e+02
  1.36896000e+02 2.28951002e+02 1.91230500e+02 1.29633494e+02]
 [3.55696999e+02 3.75860001e+02 3.60626000e+02 3.79106000e+02
  3.92307001e+02 4.22195000e+02 4.64104001e+02 4.38691000e+02
  4.58250999e+02 5.47562998e+02 4.62824999e+02 4.80504999e+02
  4.78536000e+02 4.63510002e+02 4.68319001e+02 4.61579999e+02
  4.39084999e+02 4.27574998e+02 3.66774998e+02 2.57172498e+02
  2.83129996e+02 1.84693999e+02 9.92549988e+01 1.34532000e+02
  1.94768501e+02 1.24993500e+02 1.51445006e+01 1.88530000e+02
  2.07067500e+02 2.62573999e+02 2.72305000e+02 2.78110000e+02
  3.08350000e+02 2.56741501e+02 1.62481501e+02 3.03769992e+01]
 [3.44104997e+02 3.60764000e+02 3.25870001e+02 3.73390001e+02
  3.78023001e+02 3.59076002e+02 2.72589001e+02 4.02795001e+02
  4.76070998e+02 4.66740000e+02 4.77686001e+02 4.71206001e+02
  4.79997002e+02 4.51239999e+02 4.97602999e+02 5.11271000e+02
  4.71732002e+02 4.51303001e+02 4.32823001e+02 3.31947001e+02
  3.98988499e+02 4.22014997e+02 1.32595001e+02 3.32596001e+02
  2.47077999e+02 2.80205499e+02 1.50325500e+02 1.41654993e+01
  1.81295001e+02 2.54383999e+02 2.69655502e+02 1.19299500e+02
  1.82368001e+02 3.95533501e+02 3.54326003e+02 3.55456001e+02]
 [3.47923002e+02 3.75646999e+02 3.36374001e+02 4.25574001e+02
  3.55235001e+02 2.21558001e+02 1.36338998e+02 3.41159001e+02
  4.60159002e+02 4.30165001e+02 4.27817002e+02 4.37097002e+02
  4.86644999e+02 4.81194000e+02 5.03242998e+02 4.90379999e+02
  4.89860999e+02 4.87795999e+02 4.61075999e+02 4.35785998e+02
  4.24589001e+02 4.53962999e+02 2.08403500e+02 2.59897001e+02
  1.87012001e+02 1.66572001e+02 3.00519990e+01 6.81990042e+01
  6.28899992e+01 2.23554002e+02 2.36514503e+02 2.54219998e+02
  5.02455506e+02 7.10801500e+02 5.44541001e+02 9.28481003e+02]
 [3.11686002e+02 3.07449000e+02 3.64655001e+02 3.50975001e+02
  3.06950001e+02 3.74540000e+02 4.32849002e+02 4.82770001e+02
  4.67617001e+02 4.45231001e+02 4.33153001e+02 4.35473001e+02
  4.87942999e+02 4.68214002e+02 5.08741001e+02 5.14779000e+02
  4.92396998e+02 4.71663000e+02 4.82223000e+02 4.48807998e+02
  3.98555000e+02 3.99653999e+02 3.55346001e+02 2.44250998e+02
  3.50798000e+02 2.46215499e+02 1.80242001e+02 0.00000000e+00
  8.69004975e+01 1.95546001e+02 2.63185001e+02 6.36200997e+02
  4.19120499e+02 3.50453005e+02 0.00000000e+00 0.00000000e+00]
 [3.47846002e+02 2.58649000e+02 3.66335001e+02 3.58015001e+02
  3.88630001e+02 3.17580000e+02 4.36129002e+02 4.45730001e+02
  4.19057001e+02 4.75711001e+02 4.74593001e+02 4.74753001e+02
  4.66182999e+02 4.89494002e+02 5.14821001e+02 5.27739000e+02
  4.96556998e+02 4.50943000e+02 4.35663000e+02 4.51847998e+02
  4.20395000e+02 3.44121498e+02 3.30001002e+02 3.72576499e+02
  3.24918000e+02 2.27330500e+02 1.03524500e+02 2.00969002e+02
  2.94604973e+01 2.61306001e+02 5.74443003e+02 8.28040997e+02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [3.14663999e+02 3.43431998e+02 3.69309002e+02 3.45629002e+02
  3.73235000e+02 3.45490998e+02 4.23514999e+02 4.23488999e+02
  4.54930000e+02 4.67799000e+02 5.07461999e+02 4.86581999e+02
  5.09821000e+02 4.43548998e+02 4.74341999e+02 5.10401998e+02
  4.91837001e+02 4.83853001e+02 4.68093001e+02 4.66995001e+02
  4.51200001e+02 4.44271999e+02 4.03838998e+02 3.61285999e+02
  3.20539002e+02 2.58574004e+02 2.33437000e+02 2.67224500e+02
  6.03959979e+01 2.40852001e+02 6.11784495e+02 7.83108004e+02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [3.20176999e+02 3.47013001e+02 3.55107000e+02 3.39027000e+02
  3.26278001e+02 3.71508001e+02 3.94424000e+02 4.26448001e+02
  4.63365000e+02 4.40041000e+02 5.12006999e+02 5.02006999e+02
  5.34048001e+02 5.00011002e+02 4.68552998e+02 5.34981002e+02
  5.17771002e+02 4.99419999e+02 4.65819999e+02 4.50579002e+02
  4.70982002e+02 4.06588000e+02 3.68275000e+02 3.61049500e+02
  3.58253998e+02 2.91271499e+02 2.87625998e+02 1.89959999e+02
  8.63885011e+01 1.91023000e+02 2.28270505e+02 7.86410498e+02
  7.99999405e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [3.09947003e+02 2.95052000e+02 2.88226000e+02 3.19506000e+02
  3.65569000e+02 3.76521999e+02 3.85589999e+02 3.98698002e+02
  3.43659999e+02 4.25909002e+02 5.02403000e+02 5.17203000e+02
  5.21953001e+02 5.21825999e+02 5.20902998e+02 5.21374999e+02
  4.99245002e+02 5.04033001e+02 4.81953001e+02 4.94586001e+02
  4.83054000e+02 4.18247999e+02 4.66647000e+02 3.87740997e+02
  3.19289003e+02 1.90062002e+02 2.21405000e+02 1.90801999e+02
  1.95638001e+02 1.61786502e+02 2.74719501e+02 5.50948000e+02
  7.39070996e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [2.61973996e+02 3.32700001e+02 3.35238001e+02 3.51878001e+02
  3.65048000e+02 3.80449999e+02 4.41986999e+02 4.04929001e+02
  4.28017000e+02 4.64246001e+02 5.03394001e+02 4.64274001e+02
  5.09091000e+02 4.92738000e+02 5.03373000e+02 4.85166000e+02
  4.88407000e+02 4.96724001e+02 4.73924001e+02 4.78709998e+02
  4.88927999e+02 4.74377997e+02 4.55252002e+02 4.18074999e+02
  3.92934998e+02 2.93207499e+02 2.04474000e+02 1.41459000e+02
  1.80249001e+02 1.57737498e+02 1.61768500e+02 2.07107499e+02
  6.43388006e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [3.09226998e+02 3.22209999e+02 3.35412000e+02 3.41012000e+02
  3.26557001e+02 3.91712000e+02 4.15572000e+02 4.27513001e+02
  4.77105001e+02 4.61826999e+02 4.75393000e+02 5.28513000e+02
  5.13735999e+02 4.95643000e+02 5.13057001e+02 4.93754999e+02
  4.78128999e+02 4.86904001e+02 4.95864001e+02 4.97141999e+02
  4.75702000e+02 4.45865999e+02 4.57250002e+02 4.45443001e+02
  4.10557002e+02 3.42707002e+02 1.98471498e+02 1.93749001e+02
  2.35199895e+00 5.05939984e+01 2.68150001e+01 0.00000000e+00
  2.24680501e+02 5.49226000e+02 0.00000000e+00 0.00000000e+00]
 [3.02298001e+02 3.33529001e+02 3.40680000e+02 3.26200000e+02
  3.44068000e+02 1.70458000e+02 3.55738000e+02 3.97245000e+02
  4.06508999e+02 4.38437001e+02 4.58898000e+02 4.92898000e+02
  4.81745001e+02 4.89238000e+02 4.94456000e+02 4.77162998e+02
  4.85540002e+02 4.62353000e+02 4.44753000e+02 4.81682000e+02
  4.74368000e+02 4.45010001e+02 4.46491000e+02 4.32610002e+02
  4.19138000e+02 3.62098000e+02 3.02279502e+02 2.32498001e+02
  4.97750053e+00 0.00000000e+00 3.84149994e+01 0.00000000e+00
  0.00000000e+00 2.70357000e+02 2.34346500e+02 1.83469000e+02]
 [3.07978001e+02 3.34249001e+02 3.47400000e+02 3.82360000e+02
  3.65028000e+02 2.11098000e+02 4.21258000e+02 3.13885000e+02
  3.15788999e+02 4.19797001e+02 4.70258000e+02 4.90978000e+02
  4.50465001e+02 5.03398000e+02 5.07736000e+02 5.01082998e+02
  4.70740002e+02 4.45713000e+02 4.31633000e+02 4.06642000e+02
  4.15088000e+02 4.36210001e+02 3.97611000e+02 2.77970002e+02
  2.50098000e+02 3.87458000e+02 3.96211999e+02 2.76818001e+02
  1.86130499e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 5.74939997e+01 2.18803999e+02 2.49274501e+02]
 [1.71087000e+02 3.08867003e+02 3.45306000e+02 3.87946000e+02
  3.61448000e+02 3.55662000e+02 4.35471001e+02 3.57387000e+02
  3.79101000e+02 3.01235999e+02 3.40003000e+02 4.23603000e+02
  3.97685000e+02 4.75060000e+02 5.11112000e+02 4.87018002e+02
  4.72520001e+02 4.74751999e+02 4.60591999e+02 4.65343000e+02
  4.54791001e+02 4.50927000e+02 2.97612001e+02 1.70606000e+02
  2.92746002e+02 3.95466002e+02 3.87619997e+02 3.50492503e+02
  2.37114001e+02 1.35304001e+02 0.00000000e+00 0.00000000e+00
  0.00000000e+00 0.00000000e+00 1.96147001e+02 2.96735996e+02]
 [9.83910005e+01 2.68230000e+02 2.71683000e+02 3.53523000e+02
  3.71991001e+02 3.79838000e+02 3.74295999e+02 3.32053000e+02
  3.50331000e+02 2.66650000e+02 3.17671999e+02 4.01671999e+02
  4.18283000e+02 4.79266001e+02 4.62590001e+02 4.79059000e+02
  4.89554001e+02 5.06644000e+02 4.87844000e+02 4.89635000e+02
  4.72914001e+02 4.50882001e+02 2.56590998e+02 2.55428999e+02
  3.06212999e+02 4.04852999e+02 3.82883001e+02 2.86064000e+02
  2.64886000e+02 1.92243500e+02 7.64939980e+01 6.75115010e+01
  0.00000000e+00 9.00970016e+01 1.99634500e+02 1.83693001e+02]
 [1.03465002e+02 9.79349999e+01 3.01480000e+02 3.48440000e+02
  4.09791000e+02 4.06758000e+02 2.89478000e+02 2.95325000e+02
  3.60776000e+02 3.54090000e+02 3.77349000e+02 4.37509000e+02
  4.43922000e+02 4.77619000e+02 4.29340000e+02 4.54628999e+02
  4.88124999e+02 4.92399001e+02 4.78159001e+02 4.70108999e+02
  4.88378000e+02 4.75372001e+02 3.81203001e+02 2.82474000e+02
  2.80865000e+02 3.94945000e+02 4.13055000e+02 3.84943502e+02
  3.99746001e+02 3.29227000e+02 3.69809003e+02 3.54115996e+02
  2.20317002e+02 0.00000000e+00 1.46944501e+02 6.05419968e+01]
 [3.94340006e+01 1.58293000e+02 3.22561000e+02 2.99642000e+02
  1.60798000e+02 3.57227997e+02 2.39772000e+02 3.45992001e+02
  3.76381000e+02 3.09107000e+02 3.90609000e+02 3.61009000e+02
  4.27346001e+02 4.06608000e+02 4.25961000e+02 4.19383000e+02
  3.83503000e+02 4.55245000e+02 4.83165000e+02 4.82012000e+02
  4.72020000e+02 4.96730001e+02 4.85820000e+02 4.58213000e+02
  4.41424999e+02 4.30944999e+02 4.73846999e+02 4.50129000e+02
  4.22066001e+02 3.30185999e+02 2.26943506e+02 7.56134990e+01
  8.74279982e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [5.79540002e+01 1.47354000e+02 1.37273000e+02 7.24730000e+01
  1.97655005e+02 2.08840999e+02 2.58207999e+02 2.88631000e+02
  3.34838000e+02 3.12700000e+02 3.56138999e+02 2.94458999e+02
  2.53722000e+02 3.35100001e+02 4.18839000e+02 4.62912999e+02
  4.46279001e+02 4.46394999e+02 4.63834999e+02 4.97617000e+02
  5.13090000e+02 4.91990001e+02 4.45836000e+02 4.47718001e+02
  4.38270999e+02 4.12430999e+02 3.74184001e+02 3.88327001e+02
  3.91554000e+02 3.90541001e+02 3.17593999e+02 2.82568502e+02
  9.06760014e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [3.33429991e+01 9.34529999e+01 4.93310001e+01 8.34910001e+01
  9.93879994e+01 1.34858000e+02 2.39615001e+02 1.96283000e+02
  1.76487999e+02 3.57648000e+02 3.12718999e+02 2.93918999e+02
  2.85667000e+02 4.60510000e+02 4.53588999e+02 4.16177000e+02
  3.64742000e+02 3.84488000e+02 4.53448000e+02 4.87346000e+02
  5.08277001e+02 4.95693000e+02 4.37476001e+02 4.17541998e+02
  4.07231999e+02 4.01791999e+02 3.96226001e+02 3.55317499e+02
  3.11281494e+02 3.23222999e+02 2.88366996e+02 1.37338001e+02
  2.23139999e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [7.29970009e+01 9.16520026e+01 7.61519998e+01 1.00792000e+02
  9.34810000e+01 1.09418000e+02 1.81505000e+02 2.22582999e+02
  2.78240999e+02 3.74259999e+02 3.69208000e+02 3.00888000e+02
  4.60422000e+02 4.20658001e+02 4.14763001e+02 4.08050001e+02
  4.04569999e+02 3.97373001e+02 4.29613001e+02 4.55146000e+02
  4.66845000e+02 4.48344002e+02 4.39964000e+02 4.13984999e+02
  4.21970003e+02 4.11570003e+02 4.07989001e+02 2.98730000e+02
  2.28691999e+02 2.30522999e+02 1.29314999e+02 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]
 [8.52769995e+01 6.67849999e+01 1.24712000e+02 1.02392000e+02
  1.32201000e+02 1.15578000e+02 1.17825000e+02 3.18262999e+02
  3.95840999e+02 3.72739999e+02 3.16648000e+02 3.72568000e+02
  4.44582000e+02 4.20738001e+02 4.15883001e+02 3.89890001e+02
  3.68249999e+02 3.76333001e+02 4.08893001e+02 4.85146000e+02
  4.79645000e+02 4.62104002e+02 4.44604000e+02 4.25984999e+02
  4.10290003e+02 3.96130003e+02 4.09899000e+02 3.01543498e+02
  2.76361999e+02 1.85878000e+02 4.24724992e+01 0.00000000e+00
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]"
