,P
2000-10-31,90.13462978486344
2000-11-30,15.06911019974546
2000-12-31,5.019969702106252
2001-01-31,125.85789083072534
2001-02-28,144.39059119739292
2001-03-31,27.664489319567316
2001-04-30,136.04138092239546
2001-05-31,0.0016767636360307129
2001-06-30,0.0
2001-07-31,12.948142481616031
2001-08-31,0.0
2001-09-30,0.0
2001-10-31,20.439058430821557
2001-11-30,158.8794742978959
2001-12-31,207.95288473378596
2002-01-31,83.64178454001082
2002-02-28,21.09415524935039
2002-03-31,121.9447078607896
2002-04-30,24.147949687541317
2002-05-31,33.823502263152335
2002-06-30,0.34895669982228433
2002-07-31,0.0
2002-08-31,0.0030006097811803413
2002-09-30,0.002402927443266981
2002-10-31,0.0
2002-11-30,249.15477977736404
2002-12-31,129.18406336024952
2003-01-31,17.23516885835384
2003-02-28,96.26845848175007
2003-03-31,92.90746702801822
2003-04-30,133.13461330078027
2003-05-31,77.63126704430626
2003-06-30,0.6712778871421509
2003-07-31,7.229599493987968
2003-08-31,3.698756647536512
2003-09-30,4.080240846479974
2003-10-31,0.4602528975546265
2003-11-30,54.26923232089216
2003-12-31,189.69985938028583
2004-01-31,65.58717239249599
2004-02-29,150.65534298302174
2004-03-31,35.477632576868196
2004-04-30,20.29736974952327
2004-05-31,0.22250315123492326
2004-06-30,1.5677822963763457
2004-07-31,0.24902968583308568
2004-08-31,0.031120145580201014
2004-09-30,0.0020941248635774124
2004-10-31,105.11047908614675
2004-11-30,35.933036836770334
2004-12-31,91.48872321978604
2005-01-31,287.4310347217204
2005-02-28,61.61346022824395
2005-03-31,189.3147433614993
2005-04-30,78.77705007104474
2005-05-31,97.78335040224889
2005-06-30,2.0734230444353274
2005-07-31,2.8473839936526137
2005-08-31,0.9514572074821227
2005-09-30,6.7788579771615165
2005-10-31,11.936057924424569
2005-11-30,17.401791986301436
2005-12-31,121.2297911251384
2006-01-31,214.237852431187
2006-02-28,53.98144227873385
2006-03-31,226.76692660045367
2006-04-30,182.81198800698263
2006-05-31,15.31325214969164
2006-06-30,5.6639536581623
2006-07-31,11.87006738362067
2006-08-31,1.1011780888837068
2006-09-30,4.065867239265913e-06
2006-10-31,12.05797108345629
2006-11-30,8.809900998632994
2006-12-31,121.09995470165259
2007-01-31,30.818992335565163
2007-02-28,117.48390938979288
2007-03-31,41.786069761812506
2007-04-30,55.85333641565629
2007-05-31,3.337139848166061
2007-06-30,1.2812096088742988
2007-07-31,0.0
2007-08-31,8.157833855577202
2007-09-30,16.616784267344116
2007-10-31,16.129958174485072
2007-11-30,6.284714114741114
2007-12-31,124.36882923278995
2008-01-31,185.3056676918522
2008-02-29,180.26265247373664
2008-03-31,13.529155547213183
2008-04-30,0.0
2008-05-31,20.637062460892952
2008-06-30,0.0
2008-07-31,3.227209360794848
2008-08-31,0.0
2008-09-30,0.8770268277934797
2008-10-31,2.831890227809673
2008-11-30,83.69819132383581
2008-12-31,90.5436364189593
2009-01-31,71.98447329728046
2009-02-28,136.00291095601034
2009-03-31,54.044792200884565
2009-04-30,34.91973937791303
2009-05-31,32.219871016531656
2009-06-30,16.960311974372097
2009-07-31,0.005407603103519819
2009-08-31,0.14930859860830356
2009-09-30,0.294368164386574
