,ET,P,SWE,wy,sumP,P_adj,D
2000-10-31,37.77493969516235,63.35396508066755,0.0,2001,63.35396508066755,63.35396508066755,0.0
2000-11-30,10.803933730947648,39.95025319841063,7.923678544751507,2001,103.30421827907819,32.026574653659125,0.0
2000-12-31,9.268683013032911,41.471768670283666,22.216222153873204,2001,144.77598694936185,19.255546516410462,0.0
2001-01-31,9.724331345261758,62.83425856101747,52.972494397820626,2001,207.61024551037931,9.861764163196845,0.0
2001-02-28,17.085048818201898,121.55547872584066,101.49852805483549,2001,329.16572423621994,20.05695067100517,0.0
2001-03-31,42.27127192401148,66.42432756991346,-130.51579594885544,2001,395.59005180613343,196.9401235187689,0.0
2001-04-30,45.245713275900165,87.63900099547409,-31.564436047278,2001,483.2290528016075,119.20343704275209,0.0
2001-05-31,76.73123923127898,5.195530722825362,-53.88641855969065,2001,488.4245835244329,59.08194928251601,17.64928994876297
2001-06-30,70.40861320963108,1.499557384311265,0.0,2001,489.92414090874416,1.499557384311265,86.5583457740828
2001-07-31,77.04924232383476,6.082182429360803,0.0,2001,496.00632333810495,6.082182429360803,157.52540566855674
2001-08-31,63.173195493704426,0.09986176395647033,0.0,2001,496.10618510206143,0.09986176395647033,220.5987393983047
2001-09-30,55.07324762535896,15.312932131170797,0.0,2001,511.4191172332322,15.312932131170797,260.35905489249285
2001-10-31,31.39016920698034,21.079112121096937,1.6651434597302168,2002,21.079112121096937,19.41396866136672,272.33525543810646
2001-11-30,18.96454870775348,155.95201926127046,68.02381475460255,2002,177.0311313823674,87.92820450666791,203.37159963919203
2001-12-31,5.134872542522642,241.80086202342383,214.61325190034722,2002,418.8319934057912,27.18761012307661,181.31886205863805
2002-01-31,6.258977844469942,99.88567558651975,49.7241091436353,2002,518.717668992311,50.16156644288445,137.41627346022352
2002-02-28,21.134207785329686,62.09042688006519,-12.927896656267762,2002,580.8080958723762,75.01832353633296,83.53215770922026
2002-03-31,42.52748168417335,129.07085847909093,28.114240520233693,2002,709.8789543514671,100.95661795885724,25.103021434536373
2002-04-30,33.000748521493506,53.9279800550476,-183.01247857990248,2002,763.8069344065146,236.94045863495006,0.0
2002-05-31,60.149118192249965,21.3001661223554,-140.28151500505288,2002,785.1071005288701,161.58168112740827,0.0
2002-06-30,80.15530055609499,0.9558433450713892,-25.91866953732589,2002,786.0629438739414,26.87451288239728,53.2807876736977
2002-07-31,79.8747709418307,6.0779120446679515,0.0,2002,792.1408559186094,6.0779120446679515,127.07764657086045
2002-08-31,66.54233912966721,1.2875675797721589,0.0,2002,793.4284234983816,1.2875675797721589,192.3324181207555
2002-09-30,49.825915791331965,2.0510194562517756,0.0,2002,795.4794429546333,2.0510194562517756,240.1073144558357
2002-10-31,24.20299055521228,1.5391494925452673,0.00030757063139856756,2003,1.5391494925452673,1.5388419219138687,262.7714630891341
2002-11-30,25.46506840850914,160.21560794727407,40.63517729249968,2003,161.75475743981934,119.58043065477439,168.65610084286885
2002-12-31,8.630996557507281,277.0570138887191,235.62195175534958,2003,438.81177132853844,41.43506213336951,135.8520352670066
2003-01-31,10.218324653543998,78.46662188468873,-23.899995606133757,2003,517.2783932132272,102.36661749082249,43.70374242972812
2003-02-28,18.119488039544528,48.23438432109998,23.42040511445998,2003,565.5127775343271,24.81397920664,37.00925126263265
2003-03-31,42.439632800776764,80.17210562684456,-71.1952194736148,2003,645.6848831611717,151.36732510045937,0.0
2003-04-30,35.322072557154215,173.84188849947583,88.41508853640315,2003,819.5267716606476,85.42679996307268,0.0
2003-05-31,82.43008915173446,32.10554684697142,-236.44298958653712,2003,851.632318507619,268.54853643350856,0.0
2003-06-30,75.76906699620443,6.411114578900161,-56.55472560305811,2003,858.0434330865191,62.96584018195827,12.803226814246159
2003-07-31,83.58665372054021,14.220185265252772,0.0,2003,872.2636183517719,14.220185265252772,82.1696952695336
2003-08-31,83.1051072468885,47.36037819481282,0.0,2003,919.6239965465847,47.36037819481282,117.91442432160929
2003-09-30,61.46388560331891,7.248831175314187,0.0,2003,926.872827721899,7.248831175314187,172.129478749614
2003-10-31,28.131944567040335,7.044625692359592,2.4262489564567864,2004,7.044625692359592,4.618376735902805,195.64304658075153
2003-11-30,15.076677553182098,62.76803446675096,29.447866777977943,2004,69.81266015911055,33.32016768877302,177.3995564451606
2003-12-31,5.1748962838732435,270.2844744289327,197.88075047234054,2004,340.0971345880432,72.40372395659216,110.17072877244169
2004-01-31,5.67641464490516,88.63308137329972,64.2287446724373,2004,428.730215961343,24.404336700862416,91.44280671648443
2004-02-29,13.604696956329954,199.26779455233054,136.37057867217356,2004,627.9980105136735,62.89721588015698,42.1502877926574
2004-03-31,41.517674459638286,37.1801606984201,-208.4367063579242,2004,665.1781712120936,245.61686705634432,0.0
2004-04-30,48.92115394794882,21.77676812951244,-128.72046223472037,2004,686.9549393416061,150.49723036423282,0.0
2004-05-31,45.74362946625496,27.538460682267946,-87.74845116217755,2004,714.4934000238741,115.28691184444548,0.0
2004-06-30,80.39400088222321,5.570538932026896,-5.448569796563996,2004,720.0639389559009,11.019108728590892,69.37489215363232
2004-07-31,83.27082840758712,1.4158841263398045,0.0,2004,721.4798230822407,1.4158841263398045,151.22983643487964
2004-08-31,66.8538156153507,3.3159157638399788,0.0,2004,724.7957388460807,3.3159157638399788,214.76773628639035
2004-09-30,51.95477018085577,6.980135600212137,0.0,2004,731.7758744462928,6.980135600212137,259.74237086703397
2004-10-31,29.402749007498898,140.42388685269862,72.59501735577133,2005,140.42388685269862,67.82886949692728,221.31625037760557
2004-11-30,12.536797529775033,64.8204702383521,10.134979568522368,2005,205.24435709105072,54.68549066982973,179.16755723755085
2004-12-31,8.602434936038817,168.2625718904994,148.1975921613427,2005,373.5069289815501,20.064979729156704,167.70501244443295
2005-01-31,7.448540497547608,204.67382892622382,173.7880838349665,2005,578.1807579077739,30.88574509125732,144.26780785072324
2005-02-28,20.058107905085944,62.03024485316781,6.3661408673489746,2005,640.2110027609417,55.664103985818834,108.66181176999035
2005-03-31,38.91761919490965,176.21826298931003,37.28081198646697,2005,816.4292657502517,138.93745100284306,8.641979962056936
2005-04-30,44.743564137687244,64.92665682175068,-112.51258842655659,2005,881.3559225720024,177.43924524830726,0.0
2005-05-31,87.25649242189915,124.44764258306515,-248.15053385473868,2005,1005.8035651550676,372.59817643780383,0.0
2005-06-30,87.29944589280187,37.942000964538785,-86.20558899775914,2005,1043.7455661196063,124.14758996229793,0.0
2005-07-31,89.74986169413634,0.24186492814507457,-1.4939144953644712,2005,1043.9874310477514,1.7357794235095458,88.0140822706268
2005-08-31,72.8816190181609,4.826516605877627,0.0,2005,1048.8139476536292,4.826516605877627,156.06918468291008
2005-09-30,51.735580398568324,8.672496963075305,0.0,2005,1057.4864446167044,8.672496963075305,199.1322681184031
2005-10-31,30.946560028279784,33.57678856050544,0.757678281119557,2006,33.57678856050544,32.81911027938588,197.25971786729698
2005-11-30,24.369521452874373,69.7731334377188,28.79238982380596,2006,103.34992199822423,40.980743613912836,180.64849570625853
2005-12-31,11.18740488710176,439.7486608900665,124.77644008963486,2006,543.0985828882907,314.9722208004316,0.0
2006-01-31,7.781105358644183,245.4278162144874,170.99077288105812,2006,788.5263991027781,74.43704333342927,0.0
2006-02-28,22.87249878313199,134.17647412594536,49.11599806669875,2006,922.7028732287234,85.06047605924661,0.0
2006-03-31,30.114482941723082,217.29821247329127,154.14297640493874,2006,1140.0010857020147,63.15523606835254,0.0
2006-04-30,43.16609407495905,224.03178287120247,-42.97605342941284,2006,1364.0328685732172,267.0078363006153,0.0
2006-05-31,75.21442541705383,21.882304321997758,-343.1191177116742,2006,1385.915172895215,365.001422033672,0.0
2006-06-30,85.17894774105048,9.490530649119059,-142.48108440616895,2006,1395.405703544334,151.971615055288,0.0
2006-07-31,88.79205628567632,4.45703241238748,0.0,2006,1399.8627359567215,4.45703241238748,84.33502387328885
2006-08-31,69.12611708482675,1.6525877632603156,0.0,2006,1401.5153237199818,1.6525877632603156,151.80855319485528
2006-09-30,49.12745519713259,1.5852588916728132,0.0,2006,1403.1005826116545,1.5852588916728132,199.35074950031506
2006-10-31,29.994243993097022,14.078801370775448,0.0,2007,14.078801370775448,14.078801370775448,215.26619212263662
2006-11-30,19.878890216381247,97.21172457464615,20.2143767300848,2007,111.2905259454216,76.99734784456135,158.14773449445653
2006-12-31,9.43125271029691,93.33129155861077,58.428445889538175,2007,204.62181750403238,34.9028456690726,132.67614153568084
2007-01-31,13.351717305736145,35.66616315705064,11.821828727097,2007,240.28798066108303,23.84433442995364,122.18352441146334
2007-02-28,19.28352748662155,237.81534843937644,173.749945076673,2007,478.10332910045946,64.06540336270345,77.40164853538144
2007-03-31,43.88783866259785,35.281850427030335,-170.39641460521113,2007,513.3851795274898,205.67826503224148,0.0
2007-04-30,42.701934456680384,52.98856370278721,-73.53508502131025,2007,566.373743230277,126.52364872409746,0.0
2007-05-31,75.02083056919197,21.821707295202312,-20.283096796871565,2007,588.1954505254794,42.10480409207388,32.916026477118095
2007-06-30,76.96189996019635,9.902406717946462,0.0,2007,598.0978572434258,9.902406717946462,99.97551971936798
2007-07-31,80.73879085400914,3.3524913446909106,0.0,2007,601.4503485881166,3.3524913446909106,177.36181922868622
2007-08-31,63.3775666710893,10.357039907850444,0.0,2007,611.8073884959672,10.357039907850444,230.38234599192506
2007-09-30,48.895312900800484,27.78077703163843,0.13932949602355107,2007,639.5881655276056,27.64144753561488,251.63621135711065
2007-10-31,34.33565609659016,69.58855155298147,-0.13932949602355107,2008,69.58855155298147,69.72788104900502,216.2439864046958
2007-11-30,29.661746937331383,20.412109577107888,0.0,2008,90.00066113008936,20.412109577107888,225.49362376491928
2007-12-31,7.425564548228737,113.91932048624966,98.20985104793708,2008,203.91998161633902,15.709469438312581,217.20971887483543
2008-01-31,9.095694769883721,245.66885857314315,247.14055977854912,2008,449.5888401894822,245.66885857314315,0.0
2008-02-29,19.894481630487643,154.24545022843967,109.85197064897403,2008,603.8342904179218,44.393479579465634,0.0
2008-03-31,39.9398770944781,34.44321141497345,-86.26894854782734,2008,638.2775018328953,120.71215996280078,0.0
2008-04-30,38.166529024271625,8.825970512048173,-193.20782986950198,2008,647.1034723449435,202.03380038155015,0.0
2008-05-31,38.65001282107962,26.58558266501676,-171.85794630695557,2008,673.6890550099602,198.44352897197234,0.0
2008-06-30,90.93789469030459,0.0,-3.867656751175359,2008,673.6890550099602,3.867656751175359,87.07023793912923
2008-07-31,85.08294089040187,0.9852864527048514,0.0,2008,674.6743414626651,0.9852864527048514,171.16789237682625
2008-08-31,70.8619231619435,0.3895483789445943,0.0,2008,675.0638898416097,0.3895483789445943,241.64026715982516
2008-09-30,51.335747822627,0.3665715809164443,0.0,2008,675.4304614225262,0.3665715809164443,292.6094434015357
2008-10-31,37.25511472655731,31.953864536738806,0.0,2009,31.953864536738806,31.953864536738806,297.91069359135423
2008-11-30,18.005216853088115,110.98881049105486,0.6146139988575947,2009,142.94267502779365,110.37419649219727,205.54171395224506
2008-12-31,12.113989124187627,136.22560781074412,129.5655345138187,2009,279.1682828385378,6.660073296925418,210.99562977950728
2009-01-31,10.391803032312245,58.49213742116119,17.623313853860054,2009,337.660420259699,40.868823567301135,180.5186092445184
2009-02-28,21.787702780356273,162.68308445355294,77.96326727887859,2009,500.3435047132519,84.71981717467435,117.58649485020031
2009-03-31,39.74185563364716,182.37290738896354,66.24157476163285,2009,682.7164121022154,116.13133262733069,41.19701785651678
2009-04-30,42.646520797418546,27.687478328947556,-168.06858825080192,2009,710.403890431163,195.75606657974947,0.0
2009-05-31,80.39164743844758,92.38642284561942,-123.93971615624585,2009,802.7903132767824,216.32613900186527,0.0
2009-06-30,99.41023206471289,30.211932715092374,0.0,2009,833.0022459918748,30.211932715092374,69.19829934962051
2009-07-31,86.28154002563758,5.0212707444207005,0.0,2009,838.0235167362955,5.0212707444207005,150.4585686308374
2009-08-31,71.16677010122442,7.339045571342215,0.0,2009,845.3625623076377,7.339045571342215,214.2862931607196
2009-09-30,53.40311010918091,0.7651688233683892,0.0,2009,846.127731131006,0.7651688233683892,266.9242344465321
2009-10-31,34.661730097688185,100.44992704028579,0.04226899248648886,2010,100.44992704028579,100.4076580477993,201.17830649642102
2009-11-30,24.590054369447017,40.30084143582541,20.759479766246322,2010,140.7507684761112,19.54136166957909,206.22699919628894
2009-12-31,6.14374751359236,146.1671078493625,146.3654378487631,2010,286.9178763254737,146.1671078493625,66.2036388605188
2010-01-31,6.469539848826413,172.0689224714512,145.0193769497782,2010,458.9867987969249,27.049545521672997,45.62363318767221
2010-02-28,18.212459885956765,108.1697234483875,55.85337668614608,2010,567.1565222453124,52.31634676224142,11.51974631138755
2010-03-31,37.47071210714758,122.47874394614688,39.04257656311779,2010,689.6352661914593,83.43616738302909,0.0
2010-04-30,41.762634487026475,144.36289823515176,-22.94468122500973,2010,833.9981644266111,167.3075794601615,0.0
2010-05-31,66.22974848605402,57.61968277170973,-205.82912254492732,2010,891.6178471983208,263.44880531663705,0.0
2010-06-30,88.96841621358793,6.933674969083553,-178.30871303660092,2010,898.5515221674043,185.24238800568446,0.0
2010-07-31,91.18148786633068,3.0287575087672023,0.0,2010,901.5802796761716,3.0287575087672023,88.15273035756348
2010-08-31,76.8630685585466,7.899517273963656,0.0,2010,909.4797969501352,7.899517273963656,157.11628164214642
2010-09-30,55.98200415506342,1.7079041221478042,0.0,2010,911.187701072283,1.7079041221478042,211.39038167506203
2010-10-31,33.89705697741236,203.8030126889966,7.408497737158924,2011,203.8030126889966,196.3945149518377,48.892923700636686
2010-11-30,20.290454846837275,159.06963761840314,122.51346719978905,2011,362.87265030739974,36.55617041861409,32.62720812885988
2010-12-31,5.472780798302611,313.54575433386634,226.12443428973143,2011,676.4184046412661,87.42132004413492,0.0
2011-01-31,8.73711328349626,28.997115102800308,4.018717869853674,2011,705.4155197440664,24.978397232946634,0.0
2011-02-28,15.567730349006942,181.03072897249564,197.39667823718105,2011,886.446248716562,181.03072897249564,0.0
2011-03-31,29.461572079444416,335.36677843062535,227.54079704732203,2011,1221.8130271471873,107.82598138330331,0.0
2011-04-30,33.05223691776882,67.69331048819123,-111.25998506085512,2011,1289.5063376353787,178.95329554904635,0.0
2011-05-31,60.77211129296233,61.50109070455142,-343.883914055978,2011,1351.0074283399301,405.3850047605294,0.0
2011-06-30,97.4193126022913,72.12519809874765,-295.3698756535875,2011,1423.1326264386776,367.49507375233514,0.0
2011-07-31,86.68302738089969,3.10004666309844,-34.48881761061557,2011,1426.232673101776,37.58886427371401,49.09416310718568
2011-08-31,78.47159198478346,0.7003281511812655,0.0,2011,1426.9330012529574,0.7003281511812655,126.86542694078787
2011-09-30,61.18178971115138,19.902843706961292,0.0,2011,1446.8358449599186,19.902843706961292,168.14437294497796
2011-10-31,39.81924890520635,60.363718697282856,0.0,2012,60.363718697282856,60.363718697282856,147.59990315290145
2011-11-30,18.781336754102703,44.09541165261941,3.666329803594183,2012,104.45913034990227,40.42908184902523,125.95215805797892
2011-12-31,16.695105055956116,3.078682180720539,-2.4462410474976934,2012,107.5378125306228,5.524923228218233,137.1223398857168
