,P
2000-10-31,113.31173927161345
2000-11-30,68.65747770078623
2000-12-31,83.81658301383828
2001-01-31,111.96724880728753
2001-02-28,203.24474951871645
2001-03-31,87.04906265598953
2001-04-30,153.81700708911677
2001-05-31,20.070164420802122
2001-06-30,2.0770239140957028
2001-07-31,7.802548011539469e-05
2001-08-31,0.009219745534418781
2001-09-30,19.644745873797476
2001-10-31,45.90811080082208
2001-11-30,278.5004529527798
2001-12-31,366.86851321663823
2002-01-31,177.30886916142364
2002-02-28,104.71080733864173
2002-03-31,220.46018865305908
2002-04-30,88.37273067425771
2002-05-31,39.045584976293476
2002-06-30,0.0
2002-07-31,7.540893370938148
2002-08-31,4.501819946204021
2002-09-30,0.04208121077412633
2002-10-31,2.664855064100521
2002-11-30,280.4153460605889
2002-12-31,428.0577471301814
2003-01-31,157.7324009184625
2003-02-28,67.06766219047985
2003-03-31,148.87340169044057
2003-04-30,309.2199406229007
2003-05-31,72.15257011705144
2003-06-30,6.2588342192826
2003-07-31,6.762481063414533
2003-08-31,50.79610640228175
2003-09-30,10.43575993085363
2003-10-31,2.131840779285902
2003-11-30,129.5330901176307
2003-12-31,449.2571257573025
2004-01-31,150.2217076052526
2004-02-29,283.8129565973951
2004-03-31,51.99962828569353
2004-04-30,47.79459376244029
2004-05-31,45.062427226145566
2004-06-30,5.020360022213809
2004-07-31,3.046256291069043
2004-08-31,0.3282563700403716
2004-09-30,11.061730990743943
2004-10-31,213.22901530174695
2004-11-30,85.03905403234398
2004-12-31,237.26298399032305
2005-01-31,364.2957310767691
2005-02-28,113.93780993807849
2005-03-31,283.68090358661243
2005-04-30,98.19319792462005
2005-05-31,224.69748695033374
2005-06-30,85.84845824757959
2005-07-31,0.0
2005-08-31,9.232814937640148
2005-09-30,14.578617443704303
2005-10-31,50.04681689268466
2005-11-30,161.61594371431195
2005-12-31,644.5795123349329
2006-01-31,423.77407783459705
2006-02-28,212.95058822631842
2006-03-31,366.1314152517137
2006-04-30,295.3890544624085
2006-05-31,30.915730452081966
2006-06-30,4.414641835886962
2006-07-31,4.25760337425645
2006-08-31,0.0
2006-09-30,3.557187867961873
2006-10-31,15.122778960853626
2006-11-30,207.1036048694781
2006-12-31,176.61465137020042
2007-01-31,64.50886855763235
2007-02-28,339.02238617429316
2007-03-31,67.86545941784124
2007-04-30,98.2221486583637
2007-05-31,41.08813343534045
2007-06-30,14.939014434814457
2007-07-31,0.0
2007-08-31,8.64674672123733
2007-09-30,42.502829181160905
2007-10-31,94.43357038801643
2007-11-30,39.31293725056254
2007-12-31,168.08852002575142
2008-01-31,359.7635412519905
2008-02-29,222.15521497787185
2008-03-31,65.75661320898944
2008-04-30,20.65513446528441
2008-05-31,33.82760652615007
2008-06-30,0.0
2008-07-31,3.171297857383634
2008-08-31,0.9456735658133107
2008-09-30,0.27876911763173007
2008-10-31,67.47653797173956
2008-11-30,178.77661016184817
2008-12-31,236.53270203900183
2009-01-31,113.72997398133494
2009-02-28,257.35330814920417
2009-03-31,257.75816189711264
2009-04-30,47.85360349971019
2009-05-31,173.45251543810414
2009-06-30,36.01679551373622
2009-07-31,2.581300914477391
2009-08-31,11.117999820952205
2009-09-30,2.2628694075118205
2009-10-31,164.0949929595753
2009-11-30,54.328211656801265
2009-12-31,206.31834722628264
2010-01-31,266.076418080907
2010-02-28,137.24505525333868
2010-03-31,178.96892856184843
