,ET,P,SWE,wy,sumP,P_adj,D
2000-10-31,38.28631477124336,79.42695527952982,0.0,2001,79.42695527952982,79.42695527952982,0.0
2000-11-30,10.411712296614098,36.64852626891258,2.9056739020983837,2001,116.07548154844241,33.7428523668142,0.0
2000-12-31,8.71852808211968,49.32499340361489,5.6451841379918575,2001,165.4004749520573,43.679809265623035,0.0
2001-01-31,9.763572479209765,73.70244962651535,21.155499677150505,2001,239.10292457857264,52.546949949364844,0.0
2001-02-28,18.731780577944598,123.19696072794157,35.780061270291895,2001,362.2998853065142,87.41689945764968,0.0
2001-03-31,44.49197017243883,62.59188539327891,-48.277957770717144,2001,424.89177069979314,110.86984316399605,0.0
2001-04-30,46.2904014088715,63.17625222225434,-10.428024473982893,2001,488.0680229220475,73.60427669623724,0.0
2001-05-31,82.71898966391372,5.356102765384061,-9.417161370702338,2001,493.4241256874315,14.7732641360864,67.94572552782732
2001-06-30,72.09541997285818,27.879974045166747,-0.4448666930255979,2001,521.3040997325983,28.324840738192346,111.71630476249315
2001-07-31,78.17351196488063,6.595215745174131,-0.14411318790409533,2001,527.8993154777723,6.739328933078227,183.15048779429554
2001-08-31,59.43055669199715,0.7997900601686219,0.0,2001,528.699105537941,0.7997900601686219,241.78125442612406
2001-09-30,55.41693365615232,31.965183736691525,0.0,2001,560.6642892746326,31.965183736691525,265.23300434558485
2001-10-31,31.95667640623977,33.942036562099126,0.341955927488288,2002,33.942036562099126,33.60008063461084,263.58960011721376
2001-11-30,14.567106493270048,181.27972257453686,48.8693355558274,2002,215.221759136636,132.41038701870946,145.74631959177435
2001-12-31,5.455958940159955,208.7338984304618,65.19947832072754,2002,423.9556575670978,143.53442010973427,7.667858422200027
2002-01-31,9.532812163042589,93.22824867414798,-14.784071999704167,2002,517.1839062412457,108.01232067385214,0.0
2002-02-28,21.488254322301277,73.8600540255783,-16.031269466971224,2002,591.0439602668241,89.89132349254952,0.0
2002-03-31,45.284988804834256,68.39993551535784,-23.429520675167943,2002,659.4438957821819,91.82945619052578,0.0
2002-04-30,45.46547752289541,50.61615340988794,-40.541237978478605,2002,710.0600491920699,91.15739138836655,0.0
2002-05-31,73.09644480228505,29.955595033223652,-15.645795703115006,2002,740.0156442252935,45.60139073633866,27.49505406594639
2002-06-30,79.83959350310539,5.111783782990496,-3.3430965675551927,2002,745.127428008284,8.45488035054569,98.87976721850609
2002-07-31,71.31962115672951,5.052111296550492,-0.6357774130510846,2002,750.1795393048345,5.687888709601577,164.511499665634
2002-08-31,58.798558597517456,0.1033785307390489,0.0,2002,750.2829178355736,0.1033785307390489,223.2066797324124
2002-09-30,47.89624269184703,1.1813854484547657,0.0,2002,751.4643032840283,1.1813854484547657,269.92153697580466
2002-10-31,24.26378211675405,1.1862857113642815,0.00256288453934924,2003,1.1862857113642815,1.1837228268249322,293.0015962657338
2002-11-30,22.881173970315032,91.07236646952946,1.6303586616110624,2003,92.25865218089373,89.44200780791839,226.44076242813043
2002-12-31,9.111631080169907,346.24067138480257,85.4227707029018,2003,438.4993235656963,260.81790068190077,0.0
2003-01-31,13.222849793565391,108.89068707935748,-38.727352890143074,2003,547.3900106450537,147.61803996950056,0.0
2003-02-28,23.2593347996688,48.30909492426485,-0.5510372428937558,2003,595.6991055693186,48.8601321671586,0.0
2003-03-31,38.51992567784818,118.15558541327337,-3.350057032003349,2003,713.8546909825919,121.50564244527672,0.0
2003-04-30,33.925643703246344,174.18228398740573,23.902866391509725,2003,888.0369749699977,150.279417595896,0.0
2003-05-31,84.83244042419398,44.081547806444206,-52.727133864494235,2003,932.1185227764419,96.80868167093844,0.0
2003-06-30,77.00385120773493,3.1503108537082043,-13.998182371564223,2003,935.2688336301501,17.14849322527243,59.85535798246249
2003-07-31,73.84371109966618,6.257107230115355,-1.6047952394633032,2003,941.5259408602655,7.8619024695786575,125.83716661255002
2003-08-31,74.43838414764276,28.980272070789983,0.0,2003,970.5062129310554,28.980272070789983,171.2952786894028
2003-09-30,56.16267263823722,6.49536920107538,0.0,2003,977.0015821321308,6.49536920107538,220.96258212656466
2003-10-31,25.3036107704521,0.1705258464340872,0.04625992371080653,2004,0.1705258464340872,0.12426592272328066,246.14192697429348
2003-11-30,14.455677421374153,118.37446862137459,11.166220555983816,2004,118.54499446780868,107.20824806539078,153.38935633027685
2003-12-31,6.123860995950988,247.05877346228996,76.98646876608929,2004,365.6037679300986,170.07230469620066,0.0
2004-01-31,8.050672577602372,99.81256640040382,17.76400981917581,2004,465.4163343305025,82.04855658122801,0.0
2004-02-29,15.998718867285639,233.7538771658208,42.376507934701905,2004,699.1702114963233,191.3773692311189,0.0
2004-03-31,50.1130078335074,38.01540195324741,-97.21244065684948,2004,737.1856134495707,135.2278426100969,0.0
2004-04-30,63.57427263337317,41.154616688692506,-30.200860742354738,2004,778.3402301382632,71.35547743104725,0.0
2004-05-31,53.56966574569131,45.49909768644774,-16.792963872145926,2004,823.839327824711,62.292061558593666,0.0
2004-06-30,88.4937856071751,11.381441275534112,-3.1671108810235635,2004,835.2207691002451,14.548552156557676,73.94523345061742
2004-07-31,72.99118333480354,2.4209036898712277,-0.9660908472879228,2004,837.6416727901162,3.3869945371591506,143.5494222482618
2004-08-31,60.612174744408016,7.789136381807452,0.0,2004,845.4308091719238,7.789136381807452,196.37246061086236
2004-09-30,51.59142292118978,5.531271165406152,0.0,2004,850.9620803373299,5.531271165406152,242.432612366646
2004-10-31,33.220446905437406,122.27289138048704,13.128966284272556,2005,122.27289138048704,109.14392509621449,166.50913417586892
2004-11-30,13.77106627323661,49.93570757976642,1.3437451110346075,2005,172.20859896025345,48.591962468731815,131.6882379803737
2004-12-31,11.58986521131691,154.1290865533829,31.36007816655625,2005,326.33768551363636,122.76900838682666,20.509094804863963
