,P
2000-10-31,130.1095279504757
2000-11-30,78.23816382530892
2000-12-31,99.38567923366433
2001-01-31,119.86180291506324
2001-02-28,224.16225147813856
2001-03-31,94.10152931591072
2001-04-30,157.88213886223215
2001-05-31,24.029333446993686
2001-06-30,0.3202356487217516
2001-07-31,0.07120000306184929
2001-08-31,0.0006970297360774314
2001-09-30,19.570611504280922
2001-10-31,53.66594599355565
2001-11-30,317.7028368052869
2001-12-31,401.74468205518065
2002-01-31,199.4954664626924
2002-02-28,110.00575834973024
2002-03-31,242.53988200272664
2002-04-30,92.59716836155049
2002-05-31,41.121850072275286
2002-06-30,0.0
2002-07-31,6.8540493313628845
2002-08-31,3.744394017446159
2002-09-30,0.2130772222681801
2002-10-31,2.6161327638248406
2002-11-30,316.4307355824083
2002-12-31,486.3074757188853
2003-01-31,165.04871533082263
2003-02-28,71.25045240043414
2003-03-31,171.11217457988477
2003-04-30,323.8391713661722
2003-05-31,74.23472092883422
2003-06-30,7.880839656603216
2003-07-31,4.674970367167256
2003-08-31,33.64717822688641
2003-09-30,6.7428316805622375
2003-10-31,3.046584150991817
2003-11-30,146.6227064982499
2003-12-31,512.4563057172417
2004-01-31,170.6018404063612
2004-02-29,310.7957846764291
2004-03-31,55.937490769188
2004-04-30,49.66239300340709
2004-05-31,50.93391921921532
2004-06-30,3.022007951642027
2004-07-31,3.4903030386065494
2004-08-31,0.10753663431779287
2004-09-30,13.071744648772892
2004-10-31,232.07207877281868
2004-11-30,84.32370875896792
2004-12-31,260.8886160066812
2005-01-31,405.5743875031424
2005-02-28,116.03201735090501
2005-03-31,313.35273262250536
2005-04-30,96.18821139949382
2005-05-31,236.1656985141263
2005-06-30,85.52283288936806
2005-07-31,0.0030831683095138853
2005-08-31,5.1544770986726975
2005-09-30,13.594984256631076
2005-10-31,53.943044696467936
2005-11-30,188.89638360656133
2005-12-31,718.9955880646658
2006-01-31,467.2923147673654
2006-02-28,251.33734979912785
2006-03-31,403.8030022649482
2006-04-30,291.4106546232016
2006-05-31,33.63706961905602
2006-06-30,3.6346553618364994
2006-07-31,3.7192951084363575
2006-08-31,0.048433662641166456
2006-09-30,1.3267504694438217
2006-10-31,13.57023371517068
2006-11-30,231.93738267350906
2006-12-31,204.57610191118596
2007-01-31,69.96365228029762
2007-02-28,378.8329499197478
2007-03-31,76.67774825143343
2007-04-30,103.53372435616974
2007-05-31,47.00953670917171
2007-06-30,15.1967386406247
2007-07-31,0.043912870931153244
2007-08-31,8.43162206612011
2007-09-30,45.10624842502103
2007-10-31,112.59627436269628
2007-11-30,43.00928566054542
2007-12-31,185.42800596633757
2008-01-31,385.8734406424041
2008-02-29,248.09644140866726
2008-03-31,76.0247686253916
2008-04-30,25.477519027785505
2008-05-31,27.601452379887647
2008-06-30,0.0
2008-07-31,0.7306534650302169
2008-08-31,0.12398217916488646
2008-09-30,0.04773663412226309
2008-10-31,82.54724810005413
2008-11-30,221.36724780998608
2008-12-31,273.9717328968615
2009-01-31,124.58326527812693
2009-02-28,296.0365526255995
2009-03-31,290.33884506980974
2009-04-30,50.40945447034175
2009-05-31,195.2673316275719
2009-06-30,40.27403016798567
2009-07-31,1.9737029472199996
2009-08-31,10.26433892391696
2009-09-30,2.5477921177255043
2009-10-31,202.16671487033958
2009-11-30,64.3576068085019
2009-12-31,224.44352299152033
2010-01-31,307.7157561349396
2010-02-28,145.6345525911539
2010-03-31,196.5228008308033
2010-04-30,252.67583152846532
2010-05-31,121.60549674459023
2010-06-30,30.476296209580827
2010-07-31,0.0
2010-08-31,4.677255649377805
2010-09-30,1.5248514944964116
2010-10-31,308.8283693521329
2010-11-30,297.6807734423345
2010-12-31,556.971339099242
2011-01-31,57.21570746544564
2011-02-28,243.18732638217438
2011-03-31,532.0209528856939
2011-04-30,166.94014940922804
2011-05-31,116.10298543495706
2011-06-30,82.48579863746568
2011-07-31,1.4108337052977908
2011-08-31,0.04894257596703154
2011-09-30,23.72085199261656
2011-10-31,136.42063744422234
2011-11-30,84.20361563049921
2011-12-31,2.5131169046505843
2012-01-31,249.79495299688656
2012-02-29,62.8712132973246
2012-03-31,405.9146276492883
2012-04-30,149.86272720487992
2012-05-31,8.78479838229642
2012-06-30,31.012612393822998
2012-07-31,13.258954635469038
2012-08-31,17.972855953178783
2012-09-30,7.552049661390851
2012-10-31,127.95805491834584
2012-11-30,248.29350431838836
2012-12-31,613.7868363484296
2013-01-31,36.828237257853594
2013-02-28,16.99345544682871
2013-03-31,121.55556935225381
2013-04-30,38.13601856798228
2013-05-31,69.40092567972619
2013-06-30,53.71766906587203
2013-07-31,4.898301166118962
2013-08-31,14.039279325881807
2013-09-30,47.19762933561117
2013-10-31,46.23197704352955
2013-11-30,35.700278601315944
2013-12-31,63.97752594900603
2014-01-31,112.73944365246463
2014-02-28,356.0210529591778
2014-03-31,198.83003592916054
2014-04-30,106.13340162522722
2014-05-31,31.18385706986531
2014-06-30,0.01672871306095973
2014-07-31,17.065610526811955
2014-08-31,24.623732697137513
2014-09-30,58.30066576287298
2014-10-31,48.08753896656603
2014-11-30,150.32230969419572
2014-12-31,264.6180566164527
2015-01-31,7.430869354115855
2015-02-28,252.60142541262178
2015-03-31,53.48712856557109
2015-04-30,114.89708248931584
2015-05-31,66.74242733492709
2015-06-30,25.558841739314616
2015-07-31,28.365797624493588
2015-08-31,3.093625652672041
2015-09-30,5.8352909744376
2015-10-31,84.31215879987961
2015-11-30,137.96526007321802
2015-12-31,407.15526730376894
2016-01-31,434.39286653122093
2016-02-29,84.45046733440739
2016-03-31,421.11124615055496
2016-04-30,94.11500936073833
2016-05-31,50.92498922064753
2016-06-30,0.7380514735042457
2016-07-31,0.0
2016-08-31,7.648554327936456
2016-09-30,3.339962342233941
