,SWE
1999-10-31,0.0
1999-11-30,0.0
1999-12-31,0.0
2000-01-31,50.25
2000-02-29,158.75
2000-03-31,-20.0
2000-04-30,-145.75
2000-05-31,-43.25
2000-06-30,0.0
2000-07-31,0.0
2000-08-31,0.0
2000-09-30,0.0
2000-10-31,21.25
2000-11-30,-17.0
2000-12-31,-4.25
2001-01-31,98.0
2001-02-28,103.0
2001-03-31,-143.5
2001-04-30,-30.0
2001-05-31,-27.5
2001-06-30,0.0
2001-07-31,0.0
2001-08-31,0.0
2001-09-30,0.0
2001-10-31,8.25
2001-11-30,66.25
2001-12-31,64.75
2002-01-31,4.75
2002-02-28,-44.25
2002-03-31,-8.5
2002-04-30,-90.5
2002-05-31,-0.75
2002-06-30,0.0
2002-07-31,0.0
2002-08-31,0.0
2002-09-30,0.0
2002-10-31,0.0
2002-11-30,0.0
2002-12-31,103.25
2003-01-31,-103.25
2003-02-28,38.25
2003-03-31,-20.75
2003-04-30,20.25
2003-05-31,-37.75
2003-06-30,0.0
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,0.25
2003-11-30,1.75
2003-12-31,86.75
2004-01-31,17.5
2004-02-29,119.5
2004-03-31,-225.25
2004-04-30,-0.5
2004-05-31,0.0
2004-06-30,0.0
2004-07-31,0.0
2004-08-31,0.0
2004-09-30,0.0
2004-10-31,19.75
2004-11-30,-7.5
2004-12-31,20.5
2005-01-31,117.0
2005-02-28,5.25
2005-03-31,21.25
2005-04-30,-99.0
2005-05-31,-77.25
2005-06-30,0.0
2005-07-31,0.0
2005-08-31,0.0
2005-09-30,0.0
2005-10-31,0.0
2005-11-30,0.0
2005-12-31,19.0
2006-01-31,93.75
2006-02-28,-31.0
2006-03-31,166.5
2006-04-30,-84.5
2006-05-31,-163.75
2006-06-30,0.0
2006-07-31,0.0
2006-08-31,0.0
2006-09-30,0.0
2006-10-31,0.0
2006-11-30,0.0
2006-12-31,62.5
2007-01-31,-36.75
2007-02-28,32.75
2007-03-31,-57.0
2007-04-30,-1.5
2007-05-31,0.0
2007-06-30,0.0
2007-07-31,0.0
2007-08-31,0.0
2007-09-30,0.0
2007-10-31,0.0
2007-11-30,0.0
2007-12-31,59.25
2008-01-31,90.25
2008-02-29,48.75
2008-03-31,-74.25
2008-04-30,-124.0
2008-05-31,0.0
2008-06-30,0.0
2008-07-31,0.0
2008-08-31,0.0
2008-09-30,0.0
2008-10-31,0.0
2008-11-30,2.5
2008-12-31,74.25
2009-01-31,-65.0
2009-02-28,45.75
2009-03-31,-38.0
2009-04-30,-19.5
2009-05-31,0.0
2009-06-30,0.0
2009-07-31,0.0
2009-08-31,0.0
2009-09-30,0.0
2009-10-31,0.0
2009-11-30,1.5
2009-12-31,57.0
2010-01-31,138.25
2010-02-28,-25.5
2010-03-31,-21.75
2010-04-30,-1.25
2010-05-31,-133.0
2010-06-30,-15.25
2010-07-31,0.0
2010-08-31,0.0
2010-09-30,0.0
2010-10-31,0.75
2010-11-30,102.25
2010-12-31,97.5
2011-01-31,-34.0
2011-02-28,121.5
2011-03-31,62.75
2011-04-30,-166.75
2011-05-31,-171.25
2011-06-30,-12.75
2011-07-31,0.0
2011-08-31,0.0
2011-09-30,0.0
2011-10-31,0.0
2011-11-30,0.0
2011-12-31,0.0
2012-01-31,46.75
2012-02-29,-8.0
2012-03-31,-21.75
2012-04-30,-17.0
2012-05-31,0.0
2012-06-30,0.0
2012-07-31,0.0
2012-08-31,0.0
2012-09-30,0.0
2012-10-31,0.0
2012-11-30,0.0
2012-12-31,113.75
2013-01-31,-72.0
2013-02-28,-14.25
2013-03-31,-27.5
2013-04-30,0.0
2013-05-31,0.0
2013-06-30,0.0
2013-07-31,0.0
2013-08-31,0.0
2013-09-30,0.0
2013-10-31,5.75
2013-11-30,-5.75
2013-12-31,0.0
2014-01-31,9.75
2014-02-28,1.5
2014-03-31,-0.5
2014-04-30,-10.75
2014-05-31,0.0
2014-06-30,0.0
2014-07-31,0.0
2014-08-31,0.0
2014-09-30,0.0
2014-10-31,0.0
2014-11-30,0.0
2014-12-31,28.25
2015-01-31,-28.25
2015-02-28,4.75
2015-03-31,-4.75
2015-04-30,0.0
2015-05-31,0.0
2015-06-30,0.0
2015-07-31,0.0
2015-08-31,0.0
2015-09-30,0.0
2015-10-31,0.0
