,ET,P,SWE,wy,sumP,D
2002-12-31,10.859368765586044,322.7499204516488,80.82929632938267,2003,494.0565882638364,0.0
2003-01-31,16.497237026647973,53.32372301106898,-52.11348865278699,2003,547.3803112749054,0.0
2003-02-28,24.669393797724805,79.42578006406622,11.771479837977154,2003,626.8060913389716,0.0
2003-03-31,45.05722300140254,93.69253817013247,4.315299791082985,2003,720.498629509104,0.0
2003-04-30,38.00953405017923,263.3988551452191,46.24818654647174,2003,983.8974846543231,0.0
2003-05-31,80.21568334112516,77.3197414485575,-15.381868663375272,2003,1061.2172261028807,0.0
2003-06-30,73.71391460183888,0.1982235848142802,-30.56083953858154,2003,1061.415449687695,42.95485147844306
2003-07-31,76.86407043789937,13.517670796729513,-29.909365498919527,2003,1074.9331204844245,76.39188562069339
2003-08-31,81.36918030232198,30.4853931347928,-15.322567292986031,2003,1105.4185136192173,111.95310549523654
2003-09-30,57.86238740844635,6.5248458498721424,-6.69844816374667,2003,1111.9433594690893,156.59219889006408
2003-10-31,29.50123422159889,1.1075315730655255,0.7103279323935321,2004,1.1075315730655255,185.69622947099097
2003-11-30,16.791999376655756,99.85819798277693,3.1776545760890142,2004,100.96572955584246,105.8076854409588
2003-12-31,9.769897148200098,346.18891761767827,52.089444024764084,2004,447.15464717352074,0.0
2004-01-31,10.205614773258532,103.84109135738252,13.85862832081677,2004,550.9957385309033,0.0
2004-02-29,20.073571762505853,234.83504695548203,42.140856566841876,2004,785.8307854863854,0.0
2004-03-31,49.505516596540446,43.535847936909605,-13.340501492033255,2004,829.366633423295,0.0
2004-04-30,57.8246875486988,16.19656194117103,-13.676874759147736,2004,845.563195364466,27.95125084838003
2004-05-31,44.665971637837,27.347660537873903,-20.583968678023552,2004,872.9108559023398,24.685593270319576
2004-06-30,72.93510518934082,1.80874921330297,-27.933873660927816,2004,874.7196051156428,67.8780755854296
2004-07-31,77.79045348293594,2.297716761940718,-26.176224646096387,2004,877.0173218775835,117.19458766032844
2004-08-31,64.0707495714508,0.2929757549267383,-9.311176684969679,2004,877.3102976325102,171.66118479188282
2004-09-30,49.73965404394578,5.014468405683876,-2.2215257874189844,2004,882.3247660381942,214.16484464272574
2004-10-31,30.856626149290964,209.87638460351786,19.955996127144022,2005,209.87638460351786,55.101082315642884
2004-11-30,14.559054075112986,79.52126597066282,13.451274967641321,2005,289.3976505741807,3.590145387734367
2004-12-31,13.743196197600133,197.9813361236383,21.075697537404487,2005,487.37898669781896,0.0
2005-01-31,12.859931432133404,313.25885035699145,14.447323503819327,2005,800.6378370548105,0.0
2005-02-28,24.42012622720899,151.97732938330063,6.443041726470341,2005,952.6151664381111,0.0
2005-03-31,46.68991740688798,242.3643062901529,39.424436643612054,2005,1194.979472728264,0.0
2005-04-30,45.245295309334594,86.58402171354615,10.276536507525307,2005,1281.5634944418102,0.0
2005-05-31,85.81186535764378,162.02965707420952,-14.468221485033325,2005,1443.5931515160196,0.0
2005-06-30,80.88237338320087,26.033253392711913,-22.429689565061025,2005,1469.6264049087315,32.41943042542793
2005-07-31,82.20175159731964,1.031335611294207,-35.081578807211244,2005,1470.6577405200258,78.50826760424212
2005-08-31,69.72390992675707,3.049951474053912,-25.712795092069438,2005,1473.7076919940796,119.46943096487584
2005-09-30,51.13088982390524,16.898568749223344,-12.504228417671538,2005,1490.606260743303,141.1975236218862
2005-10-31,30.59605111422784,28.39211678249668,-6.43008086167784,2006,28.39211678249668,136.97137709193953
2005-11-30,28.799064983637212,73.90627348529047,-0.5351547358062625,2006,102.29839026778714,91.32901385448001
2005-12-31,11.71765622565062,431.39735702509046,19.218043564070705,2006,533.6957472928776,0.0
2006-01-31,12.313770773191857,256.31733576015614,3.3105523281322995,2006,790.0130830530337,0.0
2006-02-28,24.43546851837404,123.62056842550476,1.7518257976866956,2006,913.6336514785385,0.0
2006-03-31,31.392626979792453,309.99060653734136,88.61147936601273,2006,1223.6242580158798,0.0
2006-04-30,40.027397987048445,308.0502682343184,-9.049280078743578,2006,1531.6745262501981,0.0
2006-05-31,74.99323710696731,50.6444106292444,-43.10106609248017,2006,1582.3189368794426,0.0
2006-06-30,83.84908793009282,2.0378349394950614,-33.60312030226168,2006,1584.3567718189377,48.20813268833608
2006-07-31,85.2622673012406,4.577083425590586,-28.222875682025794,2006,1588.9338552445283,100.6704408819603
2006-08-31,67.83302800967468,1.944361143146519,-7.682620512600208,2006,1590.878216387675,158.87648723588825
2006-09-30,49.16750877740499,2.198249536729582,-0.6793387786016134,2006,1593.0764659244044,205.16640769796203
2006-10-31,31.308636966528844,30.429420018851758,-0.007212091355673536,2007,30.429420018851758,206.03841255428344
2006-11-30,24.558592494343458,88.25891075892768,2.6280590515670537,2007,118.68833077777944,144.96615334126625
2006-12-31,14.595388936568623,141.392690761956,9.458783877331797,2007,260.08102153973545,27.627635393210667
2007-01-31,20.905681516735594,44.3702842640102,16.41976514738312,2007,304.45130580374564,20.58279779331918
2007-02-28,26.142072247795905,280.7428358462461,54.301541241057855,2007,585.1941416499917,0.0
2007-03-31,50.423866739486634,38.453566197080626,-22.899006412584512,2007,623.6477078470724,0.0
2007-04-30,45.670938597175635,72.38833374663942,-8.32616753491157,2007,696.0360415937118,0.0
2007-05-31,75.22358898338146,33.058217664395286,-25.369186427586936,2007,729.0942592581071,16.796184891399236
2007-06-30,76.06026839353984,2.845017722424869,-20.548497087264916,2007,731.939276980532,69.46293847524929
2007-07-31,76.55673558555044,3.469645841851077,-5.663595583109946,2007,735.408922822383,136.8864326358387
2007-08-31,66.10873215260985,3.213136743873343,-0.0016962718819450698,2007,738.6220595662564,199.78033177269327
2007-09-30,49.868474682062896,17.07603080905997,0.008473243794765477,2007,755.6980903753164,232.58124888949095
2007-10-31,35.67701958336586,34.59908082541061,-0.008473243794765453,2008,34.59908082541061,233.65071440365142
2007-11-30,33.208104860731865,24.05473284615014,0.0,2008,58.653813671560755,242.80408641823314
2007-12-31,12.661527658578457,151.4936282130047,24.484658137405276,2008,210.14744188456547,128.45664400121217
2008-01-31,13.018583008573659,302.9137446774118,145.72340789760932,2008,513.0611865619773,0.0
2008-02-29,27.20396102883867,193.873600075373,47.258093319475876,2008,706.9347866373503,0.0
2008-03-31,44.197339049103675,25.160803485046294,-11.731881877015581,2008,732.0955901223965,7.3046536870417995
2008-04-30,48.89221823850351,12.504198808945752,-23.598272610640095,2008,744.5997889313423,20.094400505959463
2008-05-31,46.64616679657055,46.90274420490736,-47.02123169001379,2008,791.5025331362497,0.0
2008-06-30,88.35233671083401,0.18576068274803473,-54.84881260871593,2008,791.6882938189976,33.317763419370046
2008-07-31,79.33923928293068,3.4576028975415953,-50.48770768388446,2008,795.1458967165393,58.711692120874666
2008-08-31,68.73308495713178,0.1521318196715751,-24.843793094191952,2008,795.2980285362108,102.44885216414292
2008-09-30,51.51293530787221,0.12752541555252284,-4.725665414987911,2008,795.4255539517634,149.1085966414747
2008-10-31,39.372731098986755,35.96814826467177,-0.2062965346277974,2009,35.96814826467177,152.3068829411619
2008-11-30,20.554268121590034,119.59324300380875,-0.002497840412967637,2009,155.56139126848052,53.26541021853021
2008-12-31,15.044441153546389,168.55067225460473,82.49973029709042,2009,324.1120635230852,0.0
2009-01-31,15.859702422684435,134.9708135670691,-49.20370323830501,2009,459.08287709015434,0.0
2009-02-28,23.530636441536195,220.69705750994402,38.862134206083155,2009,679.7799346000984,0.0
2009-03-31,41.454127911505815,190.0058368512757,14.456224044818669,2009,869.7857714513741,0.0
2009-04-30,42.52997896704838,55.51876307159419,-13.286538062028413,2009,925.3045345229682,0.0
2009-05-31,80.12291656929189,109.67396850772236,-36.53026234419594,2009,1034.9785030306907,0.0
2009-06-30,92.38405702266888,17.57944540257523,-18.78578951869319,2009,1052.557948433266,56.01882210140046
2009-07-31,82.10267196385448,2.6447922816108043,-13.654995173025187,2009,1055.2027407148767,121.82170661061895
2009-08-31,66.67729064423153,5.594620277511624,-3.6844221761758043,2009,1060.7973609923883,179.21995480116306
2009-09-30,55.037190932460845,2.5795647958487273,-0.6692831020328488,2009,1063.376925788237,231.00829783574233
2009-10-31,38.04819194515854,118.14726348978678,-0.0030949335358549947,2010,118.14726348978678,150.90613135757823
2009-11-30,28.573073147931765,40.10395893389231,5.400743135476046,2010,158.25122242367908,144.77598870709375
2009-12-31,12.580380151125652,178.95036600891035,37.14127826261475,2010,337.20158843258946,15.54728111192378
2010-01-31,13.413249727371863,223.4148770915232,70.8572377682139,2010,560.6164655241126,0.0
2010-02-28,22.173474061380283,165.6817673487095,3.104881223585096,2010,726.2982328728222,0.0
2010-03-31,40.07547437295529,122.77533891667176,15.920334312465158,2010,849.0735717894939,0.0
2010-04-30,40.74471724567689,199.0990365364138,33.672033172512585,2010,1048.1726083259077,0.0
2010-05-31,69.15781741704319,94.96340122822821,-10.943742987282093,2010,1143.1360095541359,0.0
2010-06-30,89.12510515656643,2.2891085846592403,-43.44027568345557,2010,1145.4251181387951,43.39572088845163
2010-07-31,82.87078205327934,1.9170956993460182,-46.03007407869917,2010,1147.342213838141,78.31933316368577
2010-08-31,69.3139866022745,0.4381055210475956,-29.149999103482607,2010,1147.7803193591888,118.04521514143006
2010-09-30,53.66639351923978,0.19088073754053608,-19.39427321538958,2010,1147.9712000967293,152.12645470773973
2010-10-31,34.497563483408626,202.4947994965016,-6.753434165915987,2011,202.4947994965016,0.0
2010-11-30,23.07583424209379,210.37674005921363,59.84378558820955,2011,412.87153955571523,0.0
2010-12-31,10.140738432777695,405.0377456748728,26.125604072940604,2011,817.909285230588,0.0
2011-01-31,15.030699703911488,70.6991888862306,-92.8005188633981,2011,888.6084741168186,0.0
2011-02-28,21.943730715287526,198.1352391834304,74.30663967301717,2011,1086.743713300249,0.0
2011-03-31,34.4689839488858,420.17621962533167,59.53279076603056,2011,1506.9199329255807,0.0
2011-04-30,36.619959482624296,63.835487513345235,-3.8875879052772575,2011,1570.755420438926,0.0
2011-05-31,61.638753311516304,91.0988510747129,-12.119971559836031,2011,1661.8542715136389,0.0
2011-06-30,91.75839800529842,84.97300247756004,-38.02093534700447,2011,1746.8272739911988,0.0
2011-07-31,78.19762038335675,3.4315728738082307,-43.57698422362386,2011,1750.2588468650072,31.18906328592466
2011-08-31,72.29931120461278,0.2968129095447439,-29.31485565955638,2011,1750.5556597745517,73.87670592143631
2011-09-30,56.704050179211464,20.818050576530084,-8.706633081093432,2011,1771.3737103510819,101.05607244302426
2011-10-31,41.036588748636454,77.24649539694016,-0.7757357095461954,2012,77.24649539694016,64.07043008517437
2011-11-30,22.406286426679138,41.77687068333085,0.7933851896125952,2012,119.02336608027102,45.49323101813525
2011-12-31,21.046456287985045,0.8465939417503976,-0.850230902494439,2012,119.8699600220214,64.84286246187546
2012-01-31,23.185827164341944,159.57944439933306,47.89149611398478,2012,279.4494044213545,0.0
2012-02-29,29.455760928855316,41.67225258816251,15.243430878507937,2012,321.121657009517,3.026939219200745
2012-03-31,40.207990337411374,222.18528343193745,12.120240440675232,2012,543.3069404414545,0.0
2012-04-30,70.74493727109797,146.31033707263856,-1.6544395326473023,2012,689.617277514093,0.0
2012-05-31,54.018257617080984,8.658058362684866,-27.055653641147764,2012,698.2753358767778,18.304545613248358
2012-06-30,75.48533468401781,22.444487966337622,-22.74886392677669,2012,720.7198238431155,48.59652840415186
2012-07-31,74.57431777448768,1.1651206359566335,-21.27245438437937,2012,721.8849444790721,100.73327115830355
2012-08-31,69.83457648250604,7.533703796426092,-3.4303785437008076,2012,729.4186482754982,159.60376530068268
2012-09-30,52.0061170420011,2.4974733245032947,-0.02683808313887277,2012,731.9161216000015,209.08557093504163
2012-10-31,39.85079872204474,46.729710461448775,1.8695298050635665,2013,46.729710461448775,204.07618900070116
2012-11-30,14.743414634146347,147.1281211786346,-1.1543083608728126,2013,193.85783164008336,70.5371740953401
2012-12-31,11.965568456323549,378.63217899781375,42.143109589121636,2013,572.4900106378971,0.0
2013-01-31,15.283579554308876,35.13533714269892,-32.3738131429704,2013,607.625347780596,0.0
2013-02-28,30.439923640330377,22.0437604206084,11.126752961297946,2013,629.6691082012044,19.522916181019923
2013-03-31,48.41822658563194,82.78589128799696,-11.758279677169503,2013,712.4549994892014,0.0
2013-04-30,55.422451301231106,49.55766166201611,-5.070495585803649,2013,762.0126611512175,0.794294053411349
2013-05-31,74.889180302322,37.90512491945118,-4.584022461431534,2013,799.9177860706687,33.19432697485064
2013-06-30,80.60513635655295,29.381629918084183,-0.19847312723525415,2013,829.2994159887529,84.21936028608415
2013-07-31,79.47280972417019,6.3672506212721425,0.0,2013,835.666666610025,157.3249193889822
2013-08-31,64.10484650148045,0.6873663692924538,0.0,2013,836.3540329793175,220.7423995211702
2013-09-30,51.36962755181551,18.261740759697467,0.003948755406829414,2013,854.6157737390149,253.85423506869506
2013-10-31,29.416448496182017,19.502437552848598,0.4485110207129829,2014,19.502437552848598,264.21675703274144
2013-11-30,25.025310892940627,34.75385143234714,-0.4421956912656566,2014,54.25628898519574,254.04602080206928
2013-12-31,17.030118435405956,38.19083963645775,10.44794402387764,2014,92.44712862165349,243.33324362489512
2014-01-31,23.362346899074005,54.05577512884399,-4.569579248159776,2014,146.50290375049747,208.07023614696536
2014-02-28,28.96887713018443,222.11221487722045,-2.0153083192352055,2014,368.61511862771795,12.91159008069414
2014-03-31,47.990363395844696,148.8692889857558,8.983654352068154,2014,517.4844076134738,0.0
2014-04-30,53.74227686561357,83.24570365870723,-4.529991283525648,2014,600.7301112721809,0.0
2014-05-31,76.3385697611081,28.013761144019767,-6.906789514138978,2014,628.7438724162007,41.41801910294936
2014-06-30,73.85566415064977,1.415373791331021,-1.221361860148165,2014,630.1592462075317,112.63694760211995
2014-07-31,73.80463154618319,21.819751450300284,-0.1988322355921774,2014,651.978997657832,164.42299546241065
2014-08-31,65.18560267683453,7.030546300947654,0.0,2014,659.0095439587797,222.57805183829754
2014-09-30,58.08683059684073,29.906911814084125,0.0,2014,688.9164557728639,250.75797062105414
2014-10-31,34.10764921017822,11.742697088490306,0.0,2015,11.742697088490306,273.12292274274205
2014-11-30,27.29945373900864,96.03901053876815,0.24966096546503636,2015,107.78170762725846,204.63302690844756
2014-12-31,14.002479184499265,207.76936587898132,4.6537534248152115,2015,315.5510735062398,15.51989363878073
2015-01-31,23.184957477379527,3.743538572613481,30.380490167024377,2015,319.2946120788533,65.34180271057116
2015-02-28,37.54503359092854,160.2562050785668,-16.128358396141248,2015,479.55081715742006,0.0
2015-03-31,56.52030445419595,22.90512679369445,-10.18986353042562,2015,502.45594395111453,23.425314130075883
2015-04-30,51.382602617374104,85.50464317919256,-0.25810637055952235,2015,587.9605871303071,0.0
2015-05-31,81.37534853015418,60.20955377377175,-5.941546888470333,2015,648.1701409040788,15.224247867912098
2015-06-30,87.85864160615127,15.891355860404422,-2.5777288533726472,2015,664.0614967644833,84.6138047602863
2015-07-31,76.48165585802498,19.712895207533236,-0.18307957593428534,2015,683.7743919720165,141.19948583484376
2015-08-31,62.32313618888591,2.9266865542551064,-0.0052209424009668865,2015,686.7010785262717,200.5907145270736
2015-09-30,47.777813677138795,5.403280694134591,0.0,2015,692.1043592204062,242.9652475100778
2015-10-31,33.04708166673142,65.75290383960117,0.0,2016,65.75290383960117,210.25942533720806
2015-11-30,22.16402159139452,143.98715805759272,13.806391313486616,2016,209.7400618971939,102.24268018449646
2015-12-31,11.946279367791545,269.93748965024673,57.324480791201125,2016,479.67755154744066,0.0
2016-01-31,15.453920403805093,264.96369658068915,-35.064563553140026,2016,744.6412481281297,0.0
2016-02-29,32.0003370219375,55.28049531946519,-9.320575850051682,2016,799.921743447595,0.0
2016-03-31,51.21736361871483,275.82994478040575,8.033495833833328,2016,1075.7516882280006,0.0
2016-04-30,69.55962880993987,76.90243519051351,-7.5555573696733624,2016,1152.6541234185142,0.0
2016-05-31,68.18018093574068,30.246560607565744,-9.489505024701518,2016,1182.90068402608,28.444115303473417
2016-06-30,87.85421859833048,1.8335225423290291,-13.354442284233226,2016,1184.734206568409,101.11036907524164
2016-07-31,72.82311628809941,0.0,-4.349674707718236,2016,1184.734206568409,169.5838106556228
2016-08-31,66.19858357600465,0.849919905795866,-0.030049149003016116,2016,1185.5841264742048,234.9024251768286
2016-09-30,50.31515899825277,4.8647157778634735,0.0,2016,1190.4488422520683,280.3528683972179
2016-10-31,41.10947932440304,262.38528937101023,-2.710505431213761e-20,2017,262.38528937101023,59.077058350610685
2016-11-30,18.765645505727047,89.32439424196852,5.6260085809347595,2017,351.7096836129788,0.0
2016-12-31,15.048740827023883,217.16512398207752,11.400433754084162,2017,568.8748075950563,0.0
2017-01-31,17.11548397136633,640.5457931136797,53.27265848231439,2017,1209.420600708736,0.0
2017-02-28,27.59077186430128,520.2342072470597,12.569106670527447,2017,1729.6548079557956,0.0
2017-03-31,48.70163709928418,136.2890476370151,1.4184396942419966,2017,1865.9438555928107,0.0
2017-04-30,45.00320883909123,212.81635735961396,-0.10574011834157204,2017,2078.760212952425,0.0
2017-05-31,82.657847805789,22.196628595737984,-24.15212384162367,2017,2100.9568415481626,36.30909536842735
2017-06-30,82.65196389666983,13.747350113712672,-26.478072140926194,2017,2114.7041916618755,78.7356370104583
2017-07-31,81.02846093993153,0.4305583233867104,-23.56120198021656,2017,2115.134749985262,135.77233764678658
2017-08-31,79.92462184873953,12.994417056686203,-7.444039641962841,2017,2128.129167041948,195.25850279687705
2017-09-30,64.53428104575164,40.28370224042168,-1.3266248555632563,2017,2168.41286928237,218.18245674664377
2017-10-31,34.38455337690631,13.479047848151158,-0.7762261043138965,2018,13.479047848151158,238.31173617108502
2017-11-30,27.636078431372557,202.1863147943109,2.1024497531243194,2018,215.66536264246207,65.863949561271
2017-12-31,20.307295362589485,12.893927534777827,-2.3200024521444504,2018,228.5592901772399,70.9573149369382
2018-01-31,20.16993224826727,133.39619969439158,4.751706686183402,2018,361.95548987163147,0.0
2018-02-28,29.816877190249997,32.3013282525341,19.918991649159317,2018,394.2568181241656,17.434540586875215
2018-03-31,43.71121563741143,405.08342659397425,73.31807261952389,2018,799.3402447181398,0.0
2018-04-30,53.50864418658982,108.29313258629821,-17.145966876855837,2018,907.633377304438,0.0
2018-05-31,92.87131220309948,21.217978816700445,-39.45712695842335,2018,928.8513561211385,32.19620642797568
2018-06-30,92.00558367728375,4.2634833293590345e-05,-27.773287567607568,2018,928.8513987559718,96.42845990281857
2018-07-31,84.46434701347252,4.820104136403353,-13.482355116646076,2018,933.6715028923752,162.5903476632417
2018-08-31,71.96107312514604,0.22333739677097073,-0.3551002354684061,2018,933.8948402891461,233.97298315614836
2018-09-30,47.06917841289619,0.23945123084962958,0.0,2018,934.1342915199957,280.8027103381949
2018-10-31,31.216179425278412,24.759592732834093,0.0,2019,24.759592732834093,287.25929703063923
2018-11-30,22.031726501051327,189.6582142469927,0.33488338450371385,2019,214.41780697982682,119.96769266920157
2018-12-31,13.124407756405267,76.19962263936208,3.2445185894085053,2019,290.6174296191889,60.13699637565326
2019-01-31,17.101345389352254,252.9464736178215,34.52255530654378,2019,543.5639032370104,0.0
2019-02-28,19.836737080053005,429.7857445772878,125.65310368939697,2019,973.3496478142982,0.0
2019-03-31,37.88743939512045,238.24646346462484,-5.613671696197457,2019,1211.596111278923,0.0
2019-04-30,55.803739964143745,50.727214812678,-34.060971966216016,2019,1262.323326091601,0.0
2019-05-31,81.73286148569649,155.95248116624649,-27.96954625062787,2019,1418.2758072578476,0.0
2019-06-30,108.22903110141091,7.697456050066369,-38.9640920062149,2019,1425.9732633079138,61.56748304512964
2019-07-31,72.36876139995323,4.3648187850717965,-32.95618279736419,2019,1430.3380820929858,96.61524286264688
2019-08-31,65.1046316938187,0.07215846607920494,-16.196009141863073,2019,1430.410240559065,145.4517069485233
2019-09-30,52.441841141164545,19.242311201821735,-4.488893288716437,2019,1449.6525517608866,174.1623435991497
2019-10-31,28.067384831241732,1.044322516397387,-1.4712461571304445,2020,1.044322516397387,199.71415975686358
2019-11-30,23.560820017148647,61.606903809969396,51.337801044672,2020,62.65122632636678,213.00587700871483
2019-12-31,13.73755397926573,283.8371277180746,-21.07045152758169,2020,346.4883540444414,0.0
2020-01-31,15.904171214720108,59.31575799268804,-16.88008746724301,2020,405.8041120371294,0.0
2020-02-29,34.39585841259941,1.748277558889349,-8.119113043871012,2020,407.55238959601877,24.52846780983905
2020-03-31,40.82007016996726,191.9598644482291,15.038418205030398,2020,599.5122540442479,0.0
2020-04-30,75.40114766879776,107.33318332420691,-8.63187231579899,2020,706.8454373684548,0.0
2020-05-31,64.37213940433496,64.8102877604814,-8.708073225816367,2020,771.6557251289362,0.0
2020-06-30,94.55639482301575,7.273069054254752,-4.107469211218633,2020,778.9287941831909,83.17585655754236
2020-07-31,81.67339466708248,5.077506601598169,-0.8909706625721061,2020,784.0063007847891,158.88077396045458
2020-08-31,71.47889287384999,3.1440577632576012,-0.0026294611231688523,2020,787.1503585480467,227.2129796099238
2020-09-30,51.24119912677376,4.451269699669678,0.0,2020,791.6016282477165,274.00290903702785
2020-10-31,32.813268361141446,0.002212650881246464,0.0,2021,0.002212650881246464,306.813964747288
2020-11-30,16.650325900514584,67.45360644405521,0.05962541860867035,2021,67.45581909493646,256.0703096223561
2020-12-31,15.5324013722127,88.74201384511274,10.266246701463292,2021,156.19783294004918,193.12694385091936
2021-01-31,19.64067315932996,206.24671758788244,121.47936708697883,2021,362.44455052793165,128.0002665093457
2021-02-28,27.609580054538384,71.12400991650846,-9.928810296681718,2021,433.5685604444401,74.5570263506939
2021-03-31,46.170859368913135,90.23122280492926,13.83116438220651,2021,523.7997832493694,44.32782729688429
2021-04-30,49.141820023373626,22.86869575352713,-30.543795257365545,2021,546.6684790028964,40.05715630936523
2021-05-31,76.75735410985588,11.885906006364342,-40.69572366208412,2021,558.5543850092608,64.23288075077265
2021-06-30,82.47595325282434,8.682524650226867,-42.025240643299654,2021,567.2369096594878,96.00106871007047
2021-07-31,77.00928710557073,14.306597681060142,-20.14078769876435,2021,581.5435073405479,138.5629704358167
2021-08-31,70.90718815738214,0.7502609988576898,-2.2123281865132585,2021,582.2937683394056,206.5075694078279
2021-09-30,54.33103544994157,2.9561542314114666,-0.08679080706910255,2021,585.249922570817,257.7956598192889
2021-10-31,25.93573821581613,238.08455033942798,3.874219686441375,2022,238.08455033942798,49.52106738211842
2021-11-30,28.549283989092338,34.04217656778113,-3.8553610450018407,2022,272.1267269072091,40.172813758427786
2021-12-31,13.042987144526691,362.173277561892,100.92222000162798,2022,634.3000044691012,0.0
2022-01-31,15.75296287648845,3.855500116766138,-49.7460438019501,2022,638.1555045858672,0.0
2022-02-28,29.12318624017434,12.0534698280304,-3.8114236184451116,2022,650.2089744138976,13.25829279369883
2022-03-31,57.02534827613044,37.829290570063414,-10.230483002105665,2022,688.0382649839611,22.223867497660187
2022-04-30,50.459895711728535,104.47178385100217,-4.7415581887020295,2022,792.5100488349633,0.0
2022-05-31,74.74966612187718,11.225007573284493,-11.117100282301628,2022,803.7350564082477,52.40755826629106
2022-06-30,76.11426414506967,16.203144938045355,-12.143136866398743,2022,819.9382013462931,100.17554060691663
2022-07-31,69.60608296365477,1.137981770439121,-7.340962191602525,2022,821.0761831167322,161.30267960852976
2022-08-31,70.6319713596389,14.138670442898903,-1.813297729041262,2022,835.2148535596311,215.9826827962285
2022-09-30,47.190262277220036,51.17582068397378,0.0,2022,886.3906742436048,211.99712438947475
2022-10-31,26.711311386100093,2.6570332745459675,2.3852447794681098e-18,2023,2.6570332745459675,236.05140250102886
2022-11-30,16.76928009961865,105.5252246272298,17.119935886689266,2023,108.18225790177577,164.41539386010697
2022-12-31,12.10296365475913,418.3390706050991,47.02500458707935,2023,526.5213285068749,0.0
2023-01-31,13.044112382286563,504.36338923577733,1.5570792725277869,2023,1030.8847177426521,0.0
2023-02-28,21.456191143279646,175.42436296668507,111.04846075422836,2023,1206.3090807093372,0.0
2023-03-31,34.068923651646045,461.62978051583474,69.11685900860869,2023,1667.9388612251719,0.0
2023-04-30,52.06722079539265,14.396052666265916,-29.71800606346187,2023,1682.334913891438,7.953162065664863
2023-05-31,67.47060004669625,40.81995311483567,-51.20365546092185,2023,1723.1548670062737,0.0
2023-06-30,78.7967686201261,19.26744660797997,-49.86183923689339,2023,1742.4223136142537,9.66748277525275
2023-07-31,71.12067398241112,0.12158385342880575,-58.505381046430344,2023,1742.5438974676824,22.161191857804724
2023-08-31,67.63502840687991,29.44338702367504,-31.2383688200023,2023,1771.9872844913573,29.1144644210073
2023-09-30,52.703234492956675,27.006135130378627,-14.537733322384707,2023,1798.993419621736,40.27383046120064
2023-10-31,30.085969336135122,,,2024,,
