,SWE
2000-10-31,5.341649979266568
2000-11-30,13.75425276980884
2000-12-31,84.80652153366717
2001-01-31,138.5728270892216
2001-02-28,74.1499528857245
2001-03-31,-23.273979430267786
2001-04-30,48.51062943831738
2001-05-31,-107.46802051136464
2001-06-30,-85.74215791985603
2001-07-31,-77.91556844607648
2001-08-31,-57.808732516307764
2001-09-30,-12.8270569331836
2001-10-31,-0.1003179389497508
2001-11-30,61.535087965536796
2001-12-31,118.967710645648
2002-01-31,-23.83132102800451
2002-02-28,0.21720513606419445
2002-03-31,45.23536766439241
2002-04-30,-8.74897737883137
2002-05-31,-51.8504711624505
2002-06-30,-73.1201426188151
2002-07-31,-52.2209165221755
2002-08-31,-16.10040230435738
2002-09-30,-0.08314039700705073
2002-10-31,0.0
2002-11-30,1.390167991730614
2002-12-31,152.0587680919663
2003-01-31,-89.5929439192233
2003-02-28,23.046270273733832
2003-03-31,-9.333562503690302
2003-04-30,73.12863416965453
2003-05-31,-39.28655361576354
2003-06-30,-63.05746185935061
2003-07-31,-43.44826981503031
2003-08-31,-4.9050488140272055
2003-09-30,0.0
2003-10-31,9.873430625943168
2003-11-30,14.022089217106505
2003-12-31,78.5269486685594
2004-01-31,6.326671225091673
2004-02-29,96.86683080023614
2004-03-31,-33.569727115527456
2004-04-30,-35.075636029416216
2004-05-31,-51.21091625638631
2004-06-30,-59.25500084347483
2004-07-31,-25.85532658709132
2004-08-31,-0.6493637050407519
2004-09-30,0.0
2004-10-31,37.25138158245363
2004-11-30,15.176211768993433
2004-12-31,12.646641824984293
2005-01-31,71.62136447905172
2005-02-28,6.476633842095083
2005-03-31,50.25423528180602
2005-04-30,8.304142781271509
2005-05-31,-32.70904285734977
2005-06-30,-52.42523857476057
2005-07-31,-79.54838260982348
2005-08-31,-32.90335866985978
2005-09-30,-4.073749173745728
2005-10-31,-0.07083967511636624
2005-11-30,19.73431377907594
2005-12-31,39.32474092597114
2006-01-31,55.30807130161836
2006-02-28,25.738034931818646
2006-03-31,129.40168954185813
2006-04-30,-12.682991270164791
2006-05-31,-68.92231403940724
2006-06-30,-86.25227694822397
2006-07-31,-81.069391186341
2006-08-31,-20.011105289666546
2006-09-30,-0.5687717465386875
2006-10-31,0.0
2006-11-30,14.066197262812352
2006-12-31,20.667948247211562
2007-01-31,39.43943132455798
2007-02-28,71.89150843274763
2007-03-31,-14.22254068540488
2007-04-30,-32.37338417025579
2007-05-31,-58.80841559327167
2007-06-30,-39.23789616836153
2007-07-31,-1.422848650035651
2007-08-31,0.0
2007-09-30,0.09317436691211617
2007-10-31,-0.09317436691211614
2007-11-30,7.806255641895632e-18
2007-12-31,49.06439438419066
2008-01-31,223.67583318516824
2008-02-29,85.12139341382016
2008-03-31,-9.928096207328565
2008-04-30,-30.6055721946384
2008-05-31,-86.77401597396187
2008-06-30,-105.21619905527086
2008-07-31,-98.35016404964784
2008-08-31,-26.982646872060023
2008-09-30,-0.004926630271517712
2008-10-31,0.0
2008-11-30,-4.163336342344337e-17
2008-12-31,79.4858510846677
2009-01-31,-30.719833844381824
2009-02-28,34.71372039845025
2009-03-31,23.355021547580108
2009-04-30,-16.659817759887034
2009-05-31,-62.30995207575784
2009-06-30,-22.2011784054231
2009-07-31,-5.663810945248257
2009-08-31,0.0
2009-09-30,0.0
2009-10-31,-1.682681771697503e-16
2009-11-30,5.268610596484031
2009-12-31,50.440107026134704
2010-01-31,149.35198053138845
2010-02-28,14.258445309210487
2010-03-31,37.507404608657424
2010-04-30,55.58607753204262
2010-05-31,-20.233216774096547
2010-06-30,-91.5416719412674
2010-07-31,-102.87520232667093
2010-08-31,-60.98090792168742
2010-09-30,-28.965422675143113
2010-10-31,-6.357171394082082
2010-11-30,112.78336328890012
2010-12-31,50.94487250507743
2011-01-31,-159.83721988170907
2011-02-28,112.65419135098008
2011-03-31,104.50114503597868
2011-04-30,-9.944402477015643
2011-05-31,-15.655726098323214
2011-06-30,-70.69583169688347
2011-07-31,-87.44081891515981
2011-08-31,-36.93747711756091
2011-09-30,-1.8311285652544187
2011-10-31,3.469446951953614e-18
2011-11-30,0.7646403717605963
2011-12-31,-0.7646403717605963
2012-01-31,119.93973676432735
2012-02-29,28.960724755992047
2012-03-31,24.3992759137914
2012-04-30,-23.672575076421168
2012-05-31,-55.245587420981835
2012-06-30,-52.05386255841322
2012-07-31,-39.187575102543484
2012-08-31,-3.1401372757510857
2012-09-30,0.0
2012-10-31,10.928041644502377
2012-11-30,-8.674350083300817
2012-12-31,60.458323091824624
2013-01-31,-20.947086783422932
2013-02-28,-0.3343595034834337
2013-03-31,-18.499838898665658
2013-04-30,-11.556078854678333
2013-05-31,-10.997650143374567
2013-06-30,-0.3770004694012628
2013-07-31,0.0
2013-08-31,0.0
2013-09-30,0.0
2013-10-31,1.03896783961766
2013-11-30,-0.671029891457031
2013-12-31,34.19541663801217
2014-01-31,-17.433251139046497
2014-02-28,6.021205604249154
2014-03-31,13.589552170988448
2014-04-30,-10.899907088193345
2014-05-31,-18.32529980695766
2014-06-30,-7.515654327212901
2014-07-31,0.0
2014-08-31,0.0
2014-09-30,0.0
2014-10-31,0.0
2014-11-30,1.3877787807814457e-17
2014-12-31,20.470045055513793
2015-01-31,54.83971185304118
2015-02-28,-23.215488294587637
2015-03-31,-26.073377892936477
2015-04-30,-9.089849661808952
2015-05-31,-13.359574601550895
2015-06-30,-3.571466457671013
2015-07-31,0.0
2015-08-31,0.0
2015-09-30,0.0
2015-10-31,0.0
2015-11-30,38.0832727715589
2015-12-31,77.18184824888257
2016-01-31,-27.455082072382396
2016-02-29,-14.008303026531053
2016-03-31,3.616232469980261
2016-04-30,-22.925304333541696
2016-05-31,-26.336172510575555
