,P
2000-10-31,57.17543381494833
2000-11-30,35.334603843959506
2000-12-31,39.21658837879802
2001-01-31,63.98933947678153
2001-02-28,122.2523947641359
2001-03-31,74.15001114378583
2001-04-30,91.18726710055734
2001-05-31,2.9096224026899806
2001-06-30,0.6808918251621731
2001-07-31,0.19817729954152027
2001-08-31,0.0
2001-09-30,16.049124203675177
2001-10-31,17.229199994540384
2001-11-30,153.38474419776423
2001-12-31,237.71638031546948
2002-01-31,109.51128352280203
2002-02-28,56.63505167994938
2002-03-31,138.6052467806119
2002-04-30,48.833250580104526
2002-05-31,21.092063998499658
2002-06-30,0.0006595744573055429
2002-07-31,1.1169077920998238
2002-08-31,1.3804769296304762
2002-09-30,3.1741896512660572
2002-10-31,0.22667021822210742
2002-11-30,159.46180327395174
2002-12-31,265.0759859287992
2003-01-31,75.64880487428489
2003-02-28,48.16866934214922
2003-03-31,86.13425602473265
2003-04-30,176.8665881326012
2003-05-31,27.710168070826967
2003-06-30,4.95903003807609
2003-07-31,14.813177670147399
2003-08-31,53.86676646969842
2003-09-30,9.673503488513594
2003-10-31,9.648108166160313
2003-11-30,67.29002083446962
2003-12-31,261.9836373295344
2004-01-31,89.80252946353127
2004-02-29,192.67253610597436
2004-03-31,38.964062362697945
2004-04-30,20.091423738087318
2004-05-31,27.947320566109727
2004-06-30,5.077257192303948
2004-07-31,3.342338697601717
2004-08-31,3.1414291454967875
2004-09-30,7.348925629406109
2004-10-31,118.45991394367621
2004-11-30,64.21648908168712
2004-12-31,163.51353395069745
2005-01-31,205.1762771876991
2005-02-28,58.2171192236826
2005-03-31,179.75464640948786
2005-04-30,68.69319812287675
2005-05-31,134.62454212810974
2005-06-30,30.667086682421086
2005-07-31,0.0
2005-08-31,5.3647800104837895
2005-09-30,9.701657712882291
2005-10-31,32.29619165177041
2005-11-30,67.72105909577499
2005-12-31,424.5508118757964
2006-01-31,246.87044784870545
2006-02-28,130.50134700748094
2006-03-31,220.70166681167922
2006-04-30,242.04289683889832
2006-05-31,24.539764796588436
2006-06-30,11.335129306671467
2006-07-31,8.015427108352064
2006-08-31,0.027705672679217995
2006-09-30,1.9084928999555868
2006-10-31,11.704102822229371
2006-11-30,97.50769730155349
2006-12-31,91.35488484429975
2007-01-31,36.931801031667284
2007-02-28,239.32809101943428
2007-03-31,36.7481645455597
2007-04-30,49.7598846584347
2007-05-31,21.009572800169597
2007-06-30,8.747829952983992
2007-07-31,5.580905984479484
2007-08-31,10.549996240764644
2007-09-30,30.827538784514083
2007-10-31,73.98143315822519
2007-11-30,16.35303361703318
2007-12-31,113.38816956594479
2008-01-31,239.72030325815183
2008-02-29,150.3477920099353
2008-03-31,35.502485694614705
2008-04-30,8.02740947236406
2008-05-31,21.151831664092153
2008-06-30,0.0
2008-07-31,0.17454787925321688
2008-08-31,0.5781170143888262
2008-09-30,1.2051577972799723
2008-10-31,31.96600712444765
2008-11-30,123.84919127335785
2008-12-31,131.97931875404734
2009-01-31,55.26466077439328
2009-02-28,174.17670443379282
2009-03-31,182.0531056722005
2009-04-30,25.374196999461937
2009-05-31,93.22393516107651
2009-06-30,26.512252110961477
2009-07-31,4.524136520446614
2009-08-31,8.69479793352438
2009-09-30,1.288446821747942
2009-10-31,94.62403823636103
2009-11-30,38.202120016652636
2009-12-31,149.16219699129144
2010-01-31,168.51056403302132
2010-02-28,95.9283589437498
2010-03-31,131.2150135175556
2010-04-30,141.74971130046436
