,P
2010-09-30,10.835931500940461
2010-10-31,188.71291049727313
2010-11-30,167.40314876745788
2010-12-31,388.2333907783454
2011-01-31,49.48903966322013
2011-02-28,212.98034206011627
2011-03-31,442.17108277936364
2011-04-30,87.48556886700032
2011-05-31,158.0420426118459
2011-06-30,83.4267610353781
2011-07-31,0.0
2011-08-31,0.0
2011-09-30,1.6719380219143334
2011-10-31,112.02770412458595
2011-11-30,66.86110142646952
2011-12-31,11.519303444767674
2012-01-31,191.081263979107
2012-02-29,58.308986110890174
2012-03-31,390.7738596003106
2012-04-30,165.6890032761486
2012-05-31,21.252858100567313
2012-06-30,29.187825915069446
2012-07-31,0.0
2012-08-31,0.10911170172827908
2012-09-30,0.0
2012-10-31,65.15853422854809
2012-11-30,293.03642811470843
2012-12-31,486.8852811502229
2013-01-31,41.75300673931203
2013-02-28,25.814283925590797
2013-03-31,99.1120160623645
2013-04-30,47.382438100145215
2013-05-31,44.01068328306186
2013-06-30,43.46998818935232
2013-07-31,0.44733173459477676
2013-08-31,0.9650445909493652
2013-09-30,29.19570081453797
2013-10-31,25.4004590889241
2013-11-30,60.57671566787342
2013-12-31,14.424721359361152
2014-01-31,27.643404165481005
2014-02-28,256.0791835122075
2014-03-31,323.7584835363618
2014-04-30,59.08903618738162
2014-05-31,19.692137531059007
2014-06-30,5.669648492207931
2014-07-31,4.93103634717194
2014-08-31,17.834866456613472
2014-09-30,38.725974632324075
2014-10-31,93.21389665096368
2014-11-30,140.6582212860703
2014-12-31,448.87298345362905
2015-01-31,8.481465319327434
2015-02-28,144.80034741949527
2015-03-31,30.825355295932045
2015-04-30,61.57516887948869
2015-05-31,28.739759372903947
2015-06-30,7.487653375094662
2015-07-31,18.784382684000423
2015-08-31,1.7210296159327785
2015-09-30,14.89393807641158
2015-10-31,28.382477066956525
2015-11-30,107.26194161218956
2015-12-31,291.5534043183564
2016-01-31,432.5664427439373
2016-02-29,72.58296763372762
2016-03-31,454.532781446741
2016-04-30,69.17425957605349
2016-05-31,51.71429237169576
2016-06-30,35.46134852517582
2016-07-31,0.00041897165397485953
2016-08-31,0.6998202107519268
2016-09-30,1.4951688893614934
2016-10-31,325.04021814089305
2016-11-30,163.4029193837592
2016-12-31,326.0077010445562
2017-01-31,519.137395977805
2017-02-28,495.2677793435173
2017-03-31,187.90747121445676
2017-04-30,229.0531935793289
2017-05-31,11.56152859414723
2017-06-30,27.504607178302532
2017-07-31,0.0
2017-08-31,3.7831399816864484
2017-09-30,6.973097785609834
2017-10-31,29.307232429287954
2017-11-30,305.7596901359288
2017-12-31,16.96384906176979
2018-01-31,198.25939714824065
2018-02-28,17.399151338161303
2018-03-31,353.01538424931516
2018-04-30,169.0545620431292
2018-05-31,35.05240969049172
2018-06-30,8.211430406479613
2018-07-31,0.22234458915302244
2018-08-31,0.0
2018-09-30,0.0
2018-10-31,27.969871323328494
2018-11-30,151.37319509966153
2018-12-31,143.6027339779739
2019-01-31,357.4280221140976
2019-02-28,533.2202556664217
2019-03-31,256.8337389655148
2019-04-30,96.90782018688552
2019-05-31,199.45029755585583
2019-06-30,6.929002641412225
2019-07-31,0.11753705679257373
2019-08-31,3.4123738531261045
2019-09-30,48.26539191455706
2019-10-31,8.161336435832036
2019-11-30,30.13957030299708
2019-12-31,280.0901604875606
2020-01-31,144.1984482061779
2020-02-29,0.2884926403792376
2020-03-31,136.50629849332444
2020-04-30,49.93020677059256
2020-05-31,127.99240300875186
2020-06-30,8.428590461886522
2020-07-31,1.2550386526540966
2020-08-31,1.6943909474139949
2020-09-30,0.0
2020-10-31,0.06647836903852399
2020-11-30,72.39904718703413
2020-12-31,105.0475893886377
2021-01-31,129.9588483526352
2021-02-28,129.71794882497048
2021-03-31,110.36628434201509
2021-04-30,28.4981338360631
2021-05-31,2.7711474557347766
2021-06-30,3.720194492600066
2021-07-31,0.8544951628245074
2021-08-31,0.0
2021-09-30,27.81771469665757
2021-10-31,296.68657670798876
2021-11-30,71.48256266404556
2021-12-31,319.9589081459858
2022-01-31,29.570216138481243
2022-02-28,3.034900398150828
2022-03-31,47.90314611644611
2022-04-30,151.09272395803575
2022-05-31,21.667281072359565
2022-06-30,45.16956344716093
2022-07-31,1.2926035615571483
2022-08-31,0.12432570561439675
2022-09-30,41.46872507274575
2022-10-31,0.13864382683561213
2022-11-30,114.00971198859789
2022-12-31,378.5886829403274
2023-01-31,345.90978891629703
2023-02-28,125.17157891861935
2023-03-31,411.1509222558205
2023-04-30,41.30091253679697
2023-05-31,62.57369097445874
2023-06-30,33.28165440711569
2023-07-31,0.7599326476266489
2023-08-31,16.271612194666627
2023-09-30,38.635315640598336
2023-10-31,
