,SWE
2008-08-31,0.0
2008-09-30,0.0
2008-10-31,0.0
2008-11-30,0.0
2008-12-31,226.0
2009-01-31,44.5
2009-02-28,228.5
2009-03-31,211.0
2009-04-30,-320.0
2009-05-31,-390.0
2009-06-30,0.0
2009-07-31,0.0
2009-08-31,0.0
2009-09-30,0.0
2009-10-31,0.0
2009-11-30,27.0
2009-12-31,203.0
2010-01-31,239.5
2010-02-28,130.5
2010-03-31,152.5
2010-04-30,92.0
2010-05-31,-351.0
2010-06-30,-493.5
2010-07-31,0.0
2010-08-31,0.0
2010-09-30,0.0
2010-10-31,0.0
2010-11-30,215.0
2010-12-31,408.0
2011-01-31,63.0
2011-02-28,258.5
2011-03-31,475.0
2011-04-30,21.0
2011-05-31,-346.5
2011-06-30,-1094.0
2011-07-31,0.0
2011-08-31,0.0
2011-09-30,0.0
2011-10-31,0.0
2011-11-30,0.0
2011-12-31,0.0
2012-01-31,225.5
2012-02-29,45.5
2012-03-31,350.5
2012-04-30,-257.0
2012-05-31,-364.5
2012-06-30,0.0
2012-07-31,0.0
2012-08-31,0.0
2012-09-30,0.0
2012-10-31,23.5
2012-11-30,39.5
2012-12-31,359.5
2013-01-31,51.5
2013-02-28,-1.5
2013-03-31,-117.5
2013-04-30,-342.5
2013-05-31,-12.5
2013-06-30,0.0
2013-07-31,0.0
2013-08-31,0.0
2013-09-30,0.0
2013-10-31,22.0
2013-11-30,-22.0
2013-12-31,6.5
2014-01-31,11.5
2014-02-28,209.5
2014-03-31,3.0
2014-04-30,-197.0
2014-05-31,-33.5
2014-06-30,0.0
2014-07-31,0.0
2014-08-31,0.0
2014-09-30,0.0
2014-10-31,0.0
2014-11-30,35.0
2014-12-31,102.5
2015-01-31,-113.5
2015-02-28,19.5
2015-03-31,-43.5
2015-04-30,0.0
2015-05-31,0.0
2015-06-30,0.0
2015-07-31,0.0
2015-08-31,0.0
2015-09-30,0.0
2015-10-31,0.0
2015-11-30,28.0
2015-12-31,326.5
2016-01-31,283.0
2016-02-29,34.5
2016-03-31,191.0
2016-04-30,-501.5
2016-05-31,-361.5
2016-06-30,0.0
2016-07-31,0.0
2016-08-31,0.0
2016-09-30,0.0
2016-10-31,50.0
2016-11-30,50.0
2016-12-31,82.5
2017-01-31,773.0
2017-02-28,631.0
2017-03-31,194.5
2017-04-30,45.0
2017-05-31,-1330.0
2017-06-30,-496.0
2017-07-31,0.0
2017-08-31,0.0
2017-09-30,0.0
2017-10-31,0.0
2017-11-30,172.0
2017-12-31,-19.5
2018-01-31,46.0
2018-02-28,-57.5
2018-03-31,415.0
2018-04-30,-373.0
2018-05-31,-183.0
2018-06-30,0.0
2018-07-31,0.0
2018-08-31,0.0
2018-09-30,0.0
2018-10-31,0.0
2018-11-30,141.5
2018-12-31,66.0
2019-01-31,345.5
2019-02-28,518.0
2019-03-31,135.5
2019-04-30,-100.5
2019-05-31,-620.5
2019-06-30,-485.5
2019-07-31,0.0
2019-08-31,0.0
2019-09-30,5.5
2019-10-31,-5.5
2019-11-30,56.0
2019-12-31,267.0
2020-01-31,104.5
2020-02-29,-10.5
2020-03-31,198.5
2020-04-30,-380.5
2020-05-31,-235.0
2020-06-30,0.0
2020-07-31,0.0
2020-08-31,0.0
2020-09-30,0.0
2020-10-31,0.0
2020-11-30,103.5
2020-12-31,65.0
2021-01-31,204.0
2021-02-28,123.0
2021-03-31,103.5
2021-04-30,-459.0
2021-05-31,-140.0
2021-06-30,0.0
2021-07-31,0.0
2021-08-31,0.0
2021-09-30,0.0
2021-10-31,138.5
2021-11-30,-90.0
2021-12-31,477.0
2022-01-31,1.0
2022-02-28,16.0
2022-03-31,-173.5
2022-04-30,-13.0
2022-05-31,-356.0
2022-06-30,0.0
2022-07-31,0.0
2022-08-31,0.0
2022-09-30,0.0
2022-10-31,0.0
2022-11-30,112.0
2022-12-31,477.5
2023-01-31,436.5
2023-02-28,247.0
2023-03-31,561.5
2023-04-30,-120.0
2023-05-31,-797.5
2023-06-30,-812.5
2023-07-31,-104.5
2023-08-31,0.0
2023-09-30,0.0
2023-10-31,
