,SWE
1999-10-31,0.0
1999-11-30,0.0
1999-12-31,-2.7755575615628914e-17
2000-01-31,48.050632
2000-02-29,93.29113799999999
2000-03-31,-66.39241
2000-04-30,-71.835436
2000-05-31,-3.113924
2000-06-30,0.0
2000-07-31,0.0
2000-08-31,0.0
2000-09-30,0.0
2000-10-31,8.012658000000002
2000-11-30,-6.683544
2000-12-31,-0.8354431200000001
2001-01-31,86.88607412
2001-02-28,99.70886499999999
2001-03-31,-164.67088999999999
2001-04-30,-20.088606
2001-05-31,-2.329114
2001-06-30,0.0
2001-07-31,0.0
2001-08-31,0.0
2001-09-30,0.0
2001-10-31,0.9746835
2001-11-30,37.481012500000006
2001-12-31,49.17721399999999
2002-01-31,-7.481009999999998
2002-02-28,-43.481013
2002-03-31,-22.974685
2002-04-30,-13.45569566
2002-05-31,-0.24050634000000004
2002-06-30,0.0
2002-07-31,0.0
2002-08-31,0.0
2002-09-30,0.0
2002-10-31,0.0
2002-11-30,12.759494
2002-12-31,60.26581999999999
2003-01-31,-44.632909
2003-02-28,29.860761
2003-03-31,-32.392406
2003-04-30,-8.037976
2003-05-31,-17.822784
2003-06-30,0.0
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,0.0
2003-11-30,3.1265824
2003-12-31,73.64556759999999
2004-01-31,4.962029999999999
2004-02-29,86.43037
2004-03-31,-166.392398
2004-04-30,-1.772152
2004-05-31,0.0
2004-06-30,0.0
2004-07-31,0.0
2004-08-31,0.0
2004-09-30,0.0
2004-10-31,32.455696
2004-11-30,-11.113924000000004
2004-12-31,56.329108
2005-01-31,120.43039
2005-02-28,21.949360000000013
2005-03-31,-30.481000000000023
2005-04-30,-87.74684599999999
2005-05-31,-101.53164475
2005-06-30,-0.29113925
2005-07-31,0.0
2005-08-31,0.0
2005-09-30,-6.938893903907228e-18
2005-10-31,0.101265825
2005-11-30,0.101265825
2005-12-31,18.594936349999998
2006-01-31,100.84810200000001
2006-02-28,-49.025315000000006
2006-03-31,65.417725
2006-04-30,-73.518994
2006-05-31,-62.518986
2006-06-30,0.0
2006-07-31,0.0
2006-08-31,0.0
2006-09-30,0.0
2006-10-31,0.0
2006-11-30,0.11392405
2006-12-31,29.50632895
2007-01-31,-8.734177000000003
2007-02-28,31.544302
2007-03-31,-51.683542499999994
2007-04-30,-0.7468355000000008
2007-05-31,0.0
2007-06-30,0.0
2007-07-31,0.0
2007-08-31,0.0
2007-09-30,0.0
2007-10-31,5.551115123125783e-17
2007-11-30,0.0
2007-12-31,45.911392
2008-01-31,108.43037799999999
2008-02-29,23.696210000000008
2008-03-31,-92.59494000000001
2008-04-30,-74.87342
2008-05-31,-10.56962
2008-06-30,0.0
2008-07-31,0.0
2008-08-31,0.0
2008-09-30,0.0
2008-10-31,0.0
2008-11-30,1.8354429999999997
2008-12-31,44.835444
2009-01-31,-31.430381
2009-02-28,40.759494000000004
2009-03-31,-37.518988
2009-04-30,-17.8987335
2009-05-31,-0.5822785
2009-06-30,4.163336342344337e-17
2009-07-31,0.0
2009-08-31,0.0
2009-09-30,0.0
2009-10-31,-1.8041124150158794e-16
2009-11-30,2.8607595
2009-12-31,49.5189855
2010-01-31,61.493674999999996
2010-02-28,48.265820000000005
2010-03-31,-59.999995999999996
2010-04-30,-51.784814000000004
2010-05-31,-44.037974
2010-06-30,-6.316456
2010-07-31,0.0
2010-08-31,0.0
2010-09-30,0.0
2010-10-31,0.5822785000000001
2010-11-30,22.8734175
2010-12-31,236.632904
2011-01-31,-14.012659999999983
2011-02-28,43.35446000000002
2011-03-31,19.594929999999977
2011-04-30,-149.41774
2011-05-31,-123.32910999999999
2011-06-30,-36.27848
2011-07-31,0.0
2011-08-31,0.0
2011-09-30,0.0
2011-10-31,5.551115123125783e-16
2011-11-30,0.6708861
2011-12-31,-0.37974685
2012-01-31,35.77215075
2012-02-29,-10.999998000000001
2012-03-31,-16.721519999999998
2012-04-30,-8.341771999999999
2012-05-31,0.0
2012-06-30,0.0
2012-07-31,0.0
2012-08-31,0.0
2012-09-30,0.0
2012-10-31,0.0
2012-11-30,0.08860759400000011
2012-12-31,36.063289405999996
2013-01-31,-17.063288999999997
2013-02-28,-0.835443999999999
2013-03-31,-17.493670350000002
2013-04-30,-0.75949365
2013-05-31,0.0
2013-06-30,0.0
