,SWE
1999-10-31,1.0408163
1999-11-30,13.7959187
1999-12-31,0.44897900000000135
2000-01-31,323.653066
2000-02-29,323.20412000000005
2000-03-31,-10.081700000000069
2000-04-30,-134.81629999999996
2000-05-31,-411.24490000000003
2000-06-30,-106.0
2000-07-31,0.0
2000-08-31,0.0
2000-09-30,-1.1102230246251565e-16
2000-10-31,55.22449
2000-11-30,9.428569999999993
2000-12-31,-8.489794999999994
2001-01-31,125.918365
2001-02-28,200.38777000000002
2001-03-31,-35.551030000000026
2001-04-30,-43.408169999999984
2001-05-31,-301.7755061
2001-06-30,-1.7346939
2001-07-31,0.0
2001-08-31,0.0
2001-09-30,0.0
2001-10-31,15.755102
2001-11-30,129.530618
2001-12-31,256.65306
2002-01-31,55.67345999999998
2002-02-28,53.346960000000024
2002-03-31,56.32650000000001
2002-04-30,-172.93878
2002-05-31,-265.20407
2002-06-30,-129.14285
2002-07-31,0.0
2002-08-31,0.0
2002-09-30,0.85714287
2002-10-31,-0.8571428699999999
2002-11-30,97.85714
2002-12-31,376.10206
2003-01-31,-31.81635
2003-02-28,42.95920000000001
2003-03-31,15.204070000000002
2003-04-30,200.57144
2003-05-31,-456.22450000000003
2003-06-30,-244.65306
2003-07-31,0.0
2003-08-31,0.0
2003-09-30,0.0
2003-10-31,0.97959185
2003-11-30,61.183673150000004
2003-12-31,295.55103499999996
2004-01-31,45.897940000000006
2004-02-29,190.36736000000002
2004-03-31,-99.46940000000001
2004-04-30,-262.73469
2004-05-31,-166.61223999999999
2004-06-30,-65.16327
2004-07-31,0.0
2004-08-31,0.0
2004-09-30,-7.632783294297951e-17
2004-10-31,175.18367
2004-11-30,3.1224499999999864
2004-12-31,218.20408
2005-01-31,343.34689999999995
2005-02-28,127.59190000000001
2005-03-31,172.06129999999996
2005-04-30,-7.959299999999985
2005-05-31,-356.0612
2005-06-30,-464.38775999999996
2005-07-31,-211.10204
2005-08-31,0.0
2005-09-30,0.0
2005-10-31,3.4081633
2005-11-30,32.71428469999999
2005-12-31,323.591852
2006-01-31,257.2653
2006-02-28,48.224500000000035
2006-03-31,287.46935999999994
2006-04-30,151.16334000000006
2006-05-31,-544.8776300000001
2006-06-30,-543.204068
2006-07-31,-15.755102
2006-08-31,0.0
2006-09-30,0.0
2006-10-31,-1.3877787807814457e-17
2006-11-30,19.040817
2006-12-31,98.673473
2007-01-31,16.91836999999998
2007-02-28,200.95917000000003
2007-03-31,-148.08162000000002
2007-04-30,-125.877558
2007-05-31,-59.8571418
2007-06-30,-1.7755102
2007-07-31,0.0
2007-08-31,0.0
2007-09-30,1.1102230246251565e-16
2007-10-31,0.18367347000000003
2007-11-30,-0.18367347000000006
2007-12-31,143.44897
2008-01-31,334.59182999999996
2008-02-29,206.14284999999995
2008-03-31,-75.14281999999992
2008-04-30,-209.87756000000002
2008-05-31,-287.34694
2008-06-30,-111.81633
2008-07-31,0.0
2008-08-31,0.0
2008-09-30,0.0
2008-10-31,1.3877552
2008-11-30,12.244897799999999
2008-12-31,167.632647
2009-01-31,75.85713999999999
2009-02-28,239.14288
2009-03-31,89.24488000000008
2009-04-30,-145.06123000000008
2009-05-31,-415.40815299999997
2009-06-30,-23.4693885
2009-07-31,-1.5714285
2009-08-31,0.0
2009-09-30,0.0
2009-10-31,14.510204
2009-11-30,-9.673469
2009-12-31,219.612235
2010-01-31,208.67346999999998
2010-02-28,163.73465999999996
2010-03-31,52.387800000000084
2010-04-30,111.59182999999996
2010-05-31,-233.16327
2010-06-30,-470.204073
2010-07-31,-57.469387
2010-08-31,0.0
2010-09-30,0.0
2010-10-31,27.77551
2010-11-30,105.46939
2010-12-31,433.898
2011-01-31,44.79589999999996
2011-02-28,327.81629999999996
