,SWE
2009-10-31,0.0
2009-11-30,21.0
2009-12-31,160.0
2010-01-31,152.5
2010-02-28,65.5
2010-03-31,71.0
2010-04-30,33.5
2010-05-31,-338.5
2010-06-30,-165.0
2010-07-31,0.0
2010-08-31,0.0
2010-09-30,0.0
2010-10-31,13.5
2010-11-30,122.5
2010-12-31,269.5
2011-01-31,-2.0
2011-02-28,222.5
2011-03-31,314.5
2011-04-30,-66.0
2011-05-31,-409.0
2011-06-30,-465.5
2011-07-31,0.0
2011-08-31,0.0
2011-09-30,0.0
2011-10-31,0.0
2011-11-30,0.0
2011-12-31,0.0
2012-01-31,87.5
2012-02-29,29.0
2012-03-31,175.5
2012-04-30,-254.5
2012-05-31,-37.5
2012-06-30,0.0
2012-07-31,0.0
2012-08-31,0.0
2012-09-30,0.0
2012-10-31,0.5
2012-11-30,14.5
2012-12-31,273.5
2013-01-31,25.0
2013-02-28,-2.0
2013-03-31,-145.5
2013-04-30,-166.0
2013-05-31,0.0
2013-06-30,0.0
2013-07-31,0.0
2013-08-31,0.0
2013-09-30,0.0
2013-10-31,14.0
2013-11-30,-14.0
2013-12-31,1.0
2014-01-31,19.0
2014-02-28,50.5
2014-03-31,26.0
2014-04-30,-96.5
2014-05-31,0.0
2014-06-30,0.0
2014-07-31,0.0
2014-08-31,0.0
2014-09-30,0.0
2014-10-31,0.0
2014-11-30,22.5
2014-12-31,98.5
2015-01-31,-90.5
2015-02-28,-23.5
2015-03-31,-7.0
2015-04-30,0.0
2015-05-31,0.0
2015-06-30,0.0
2015-07-31,0.0
2015-08-31,0.0
2015-09-30,0.0
2015-10-31,0.0
2015-11-30,35.0
2015-12-31,180.0
2016-01-31,149.5
2016-02-29,-29.5
2016-03-31,69.5
2016-04-30,-334.5
2016-05-31,-70.0
2016-06-30,0.0
2016-07-31,0.0
2016-08-31,0.0
2016-09-30,0.0
2016-10-31,16.5
2016-11-30,24.5
2016-12-31,61.0
2017-01-31,504.5
2017-02-28,349.5
2017-03-31,45.5
2017-04-30,-88.5
2017-05-31,-766.5
2017-06-30,-146.5
2017-07-31,0.0
2017-08-31,0.0
2017-09-30,0.0
2017-10-31,0.0
2017-11-30,74.5
2017-12-31,-44.0
2018-01-31,19.0
2018-02-28,-14.5
2018-03-31,291.0
2018-04-30,-311.0
2018-05-31,-15.0
2018-06-30,0.0
2018-07-31,0.0
2018-08-31,0.0
2018-09-30,0.0
2018-10-31,0.0
2018-11-30,74.0
2018-12-31,46.5
2019-01-31,288.5
2019-02-28,444.0
2019-03-31,111.0
2019-04-30,-162.5
2019-05-31,-593.5
2019-06-30,-208.0
2019-07-31,0.0
2019-08-31,0.0
2019-09-30,3.5
2019-10-31,-3.0
2019-11-30,31.5
2019-12-31,150.5
2020-01-31,46.5
2020-02-29,-56.0
2020-03-31,86.5
2020-04-30,-259.5
2020-05-31,0.0
2020-06-30,0.0
2020-07-31,0.0
2020-08-31,0.0
2020-09-30,0.0
2020-10-31,0.0
2020-11-30,45.0
2020-12-31,65.0
2021-01-31,138.5
2021-02-28,68.0
2021-03-31,17.5
2021-04-30,-334.0
2021-05-31,0.0
2021-06-30,0.0
2021-07-31,0.0
2021-08-31,0.0
2021-09-30,0.0
2021-10-31,52.5
2021-11-30,-52.5
2021-12-31,317.5
2022-01-31,5.5
2022-02-28,22.5
2022-03-31,-189.0
2022-04-30,-110.5
2022-05-31,-46.0
2022-06-30,0.0
2022-07-31,0.0
2022-08-31,0.0
2022-09-30,0.0
2022-10-31,0.0
2022-11-30,83.5
2022-12-31,312.5
2023-01-31,324.5
2023-02-28,141.5
2023-03-31,319.5
2023-04-30,1.0
2023-05-31,-879.0
2023-06-30,-303.5
2023-07-31,0.0
2023-08-31,0.0
2023-09-30,0.0
2023-10-31,
