DATE TIME,AMF,MSS,SDT,TNL,PSH,YRS,WFC,CSN,EFC,MKM,WWR,EWR,SNS,MRC,SBF,KGF,KWT,SCC,KRI,FTO,SIS,SBB,TRF
1980-01-01,302.88300985480953,130.8619735003596,165.70824841398496,158.88490572222446,76.84007112154758,406.2268919222634,51.935098315959806,187.7504323941417,45.9485936401979,211.8677969006657,27.02445541821242,18.71668520702865,186.21779452352033,119.20351734135048,92.86944413660457,95.12033597375475,121.73684076166347,91.58060514869598,31.783184533821608,190.32399772771325,92.06570690670299,95.01373555990972,101.81425397110948
1980-02-01,179.71987991616714,181.63908427216728,256.0124709829141,207.03385380895105,65.91391644832112,257.229924563268,31.93208425869237,172.24549007734095,29.296083193414766,136.39373546745966,17.866754216923642,14.647840596805032,124.7424684741379,116.02559474927772,80.26199940419377,83.41757333746565,110.59799972294161,88.63113166810486,36.46274561917756,152.2797114845829,103.98456033663791,120.99967124319518,53.45639840722206
1980-03-01,101.01031534157588,116.392299760817,135.2305732969714,107.62316456799282,55.90476973666091,135.60369194672714,28.877078475400616,91.88146930903217,25.09943603573109,83.89730758861381,17.233368543059292,11.632893442999988,66.25835892131306,69.93225139052755,61.31247294026598,58.698239789164305,78.79544418899286,64.6152047438022,29.96661606349945,85.53652619346694,65.66977455179021,81.30254733544504,42.64073128300036
1980-04-01,102.06843506539728,82.22474405623075,111.58215501173308,129.67763459946457,37.6444758367209,144.32349601565096,111.50771109014897,46.98656170516138,64.5988690278592,116.69364653640564,56.714408880604,19.837285034106632,98.02546658442998,77.41922156507185,89.41994269302856,89.46571749127014,81.70636518377557,45.015595254209195,46.78919107353069,76.24636712020151,42.12579262553508,41.88950165732506,104.66666385494082
1980-05-01,122.01223668453332,67.92751496580512,80.35947005852583,133.12157586564035,33.549212579191014,170.62465873191724,209.63158732016268,36.23456955895282,120.6167342828189,175.60587889699553,140.3740999701874,40.03476286977404,155.63066349784418,128.27944881193113,149.89703389984203,161.33997393858493,107.58424035140892,43.58153671959491,65.20112019643243,74.31732772027505,31.635510463635175,31.693179663877316,155.126353995973
1980-06-01,75.03874164645256,50.33816075587359,38.61634317603833,67.48800288909825,18.48545640047148,96.37746004652405,140.4575277984851,13.600201986263798,108.80444627668687,154.22218537059646,194.52857508558964,42.39602679111694,130.0110884396655,129.6394919551487,182.4428242908795,220.15355745899822,130.58434077792276,32.32035225726386,63.03375660310222,37.127762410990776,20.12015795260528,19.378308161323478,97.79850829151948
1980-07-01,31.76866564174672,45.854599878832204,22.259990863241033,29.922551231888708,14.874196295793459,36.98829203817883,84.59456490400734,3.871785251325099,68.50054418084945,61.18779720662505,183.18041509551992,53.38857747578664,64.8695798336256,61.32762199927973,121.17581430209395,140.28511690017626,75.72559115741471,14.45837000139914,45.598321878168655,20.84072627773306,17.509269653808165,16.526291132776862,48.591641315150476
1980-08-01,4.874371429167768,41.723766693166475,16.153167812017198,3.9472865281553053,12.383937529231584,10.927675641055272,26.403978555593007,0.0,17.363124821726373,6.455848851643685,48.84987009678828,19.9973707236892,12.562138111354848,13.739577760359744,32.22470829620709,36.46095530260477,19.571587932220854,6.056802684721502,16.02514661929786,9.484772455125782,15.172821318236881,13.732587714455644,11.868262300961018
1980-09-01,3.297221414277579,38.63543979534427,14.730876306556567,2.470365562083773,14.474869638867967,7.968096821602803,16.948008273975677,0.0,9.92178561241507,2.3051628585696435,17.655625658968862,11.579531546472467,6.132964992130335,5.476081302724237,10.513307529844479,10.099669815347994,6.986210387478522,3.367184010571917,8.046277154800686,17.070749481830433,16.445629363900476,16.54715563551806,11.432011377551515
1980-10-01,4.821716182247745,39.1919657084036,18.591381821378288,4.993714835954867,16.67645853295358,9.072032607668527,11.492640803811831,0.0,7.682679940424101,1.6009042662045223,11.453724269047063,8.964798616623845,4.593653905427788,4.4033079983380965,6.779662639515926,5.6684967389182885,4.801107357526298,2.7114756204857886,6.213659234406263,12.32507586606044,15.98279007456826,16.020728181740182,6.6556230622731425
1980-11-01,4.5885286601733615,37.01289241501635,16.94332975949533,7.079948487580573,12.727454677478336,10.790220601545142,9.892399679230438,1.5042108217791763,6.073741733005441,3.1547999242660074,8.682661945890516,7.737474996490818,3.583632750745991,2.558497002092472,5.483968522324282,5.513985483956478,4.659173399532513,3.7933944641279007,5.5764960665373655,11.950313610451008,16.170447671044304,14.863550760478443,15.749776927194262
1980-12-01,10.601256379897798,55.68394487849983,42.04790363365763,43.29431549421348,18.435420289242263,23.81408559512988,10.692520241521136,3.8005800053237175,6.744132652763217,5.589671720119215,8.128449481259207,8.124348746315361,5.589107447301674,4.3225133561667555,8.353817334525072,7.7699731686783124,7.452807650583839,5.934160930279466,6.559639522392649,30.721300272993712,26.19937400287266,27.254390452500232,11.767589010943437
1981-01-01,23.06801293639067,62.95013532083786,101.85187502993097,87.6218133682797,22.10345213550728,43.52170188489466,10.328829076843544,14.632678053283822,6.462568466464951,13.228570543362652,6.835287063786151,7.497346462116965,19.510889420728176,9.614562418389605,10.368394372000676,8.47159613282625,7.612589591319359,7.403433433990977,5.925227688821853,34.57148934114959,35.65939370823017,51.82207493663409,11.163549270837976
1981-02-01,34.15319610941058,76.44784831081206,114.1219612714842,107.82185348719526,24.026955719107434,71.47662054526718,16.729793575169122,11.811170180479094,10.3642436194552,23.066427591963684,8.392360178702686,9.858610383459855,19.365213292649067,12.060844639688547,16.11945773427236,14.308173977441518,14.238440708202882,12.45238803765417,7.391688869710473,47.63162521031765,41.52944200274164,48.598241769494365,22.108973079971204
1981-03-01,67.13042503760734,109.1104325321956,149.0019672387331,96.7615036515923,25.300952089636,97.352531733049,20.948611085429164,46.12319809739462,12.201114739591505,38.22844477765383,11.37455105981402,8.871415297700679,40.04151173801009,23.44840059461591,24.797198598095342,21.34229114943544,21.63005527510078,20.409530778828994,9.901364305296278,53.48317621895618,57.01898187313374,65.6675449607921,22.841650912876904
1981-04-01,73.20333018238321,70.10658825919235,88.57715431229838,105.04020861836098,24.09431202268523,106.84552039921728,85.39468546629804,24.912935444733222,39.472617355337796,96.34675397849466,46.76497558698478,8.537903444403662,79.84508580015763,54.75632443601064,58.519342858688375,61.757624318547855,43.46323759188128,22.10587266947773,15.484050874004375,50.69678597461797,32.753297016557696,35.362122222829235,44.20676023882934
1981-05-01,54.06189423059992,55.535015408807894,58.49456016902384,82.45590146901603,18.881896358672215,77.07361793532027,85.46742369923356,12.309606902488762,56.60780926434653,109.49784737139935,93.13408512780434,9.018160513151368,79.93734734794106,71.2878059425134,90.27237303328621,105.67767984571616,60.82252556806728,14.132944355948986,20.815448910152444,36.8923854153624,23.406020215011875,25.0117239014465,46.01887945914573
1981-06-01,11.18297148872852,43.29144532150261,25.69155132086034,27.85618647218325,15.80852444970829,20.0512538885401,34.11423124675791,0.0,29.510608287737252,29.613682070552162,72.17957575079197,14.327669217639894,27.727023044389718,30.921904995464978,59.170031351751724,65.7551789828492,33.062963077091176,5.313666509290556,15.05988683638024,15.601944430898019,16.359588726781023,16.69748705270463,13.859356259086423
1981-07-01,0.0,39.82687555287973,16.27733611804948,7.238899622942531,13.741648162778265,7.220685044266474,15.565981848200837,0.0,8.111730129069077,0.8400612381116713,16.758329287661024,3.735332756926602,3.0543428187252415,7.181745970785886,14.599290294146194,12.477786156686347,8.912942619645653,2.0011248645591486,5.841999826304253,11.688637509165824,13.865893709577644,14.582682454346953,3.4452637028237443
1981-08-01,0.0,36.29176024598173,12.75547143786124,1.3577076145500633,12.706285553496743,5.244768851308367,10.619782008585616,0.0,5.818993183497487,0.3299307867816824,7.627019156116591,1.774283059540136,1.4082025714313515,2.069240557832683,5.404408357233566,4.605730701795741,2.9483167681463494,0.6933509087762585,3.5808615889803708,10.01469943411035,12.372050234072702,13.023729608504741,3.0761283060926288
1981-09-01,0.020059141683817977,34.77895036963735,12.49584679797557,0.7152801091288139,14.298781016657449,0.0,5.455367470163845,0.0,3.5798875115065183,0.3046854231493109,4.776783623727001,2.574711507452979,2.325962178329715,2.257761389565813,3.608621773757429,3.7866051665091804,1.5136789172870135,0.4844956437858619,2.8095708740789767,10.219832458233409,13.32888145721142,13.06385365223781,3.4676355450498724
1981-10-01,10.598748987187323,44.29475964363774,23.896754897302877,12.967763459946458,15.801788819350513,17.254902928505906,8.219420321713525,1.4953101660290038,5.027931898183313,5.240589278168147,6.2019013899217965,5.643020557785547,4.6276450019795785,2.5764513670194362,5.327689626610378,5.68360861814609,3.8670629273755805,2.122552344204728,3.2190611287798943,19.32984265774976,17.182908616458523,17.310047453696164,6.610879377820885
1981-11-01,133.2403412420504,136.63886924577832,209.3929160817044,173.23024568864125,41.648326967966646,263.5013107409177,45.679610283505255,34.60574955667123,22.48491144867577,66.85146395808052,19.159916634396698,8.284434435897928,48.41303323162266,22.510285027182007,20.003698651379764,17.6327874075579,10.003369374771559,3.6003247714914295,4.231552150481605,163.10573832820563,78.45867683811404,82.73096329234232,9.172455312712566
1981-12-01,210.1922235265971,158.68826915332616,254.0935062533244,244.59930546616064,54.430628921215465,333.80956345034883,70.62882418038791,78.468181093522,35.986584572597366,111.50528904506308,23.80474490940196,8.564584392667424,90.84848934106604,28.547440233873893,18.44090969424072,16.933014877601124,12.50378676649441,6.700368326843073,4.92099067001445,174.4038341183679,98.32293806825199,112.5602473780061,11.577428352021348
1982-01-01,132.76393662705976,84.08244323080908,99.43623707621211,69.34905576562787,40.10201868440213,161.46671672455486,34.40518417849998,129.11291231200434,18.4089346565485,77.70784084978067,14.198395522459261,7.790836893018342,82.21960668784705,60.622913175896365,33.88126459077447,30.905951860744267,27.72811604519304,19.93474933341477,7.7521136627618965,86.12562616017932,54.59130079303062,69.17759630656107,42.41701286073909
1982-02-01,224.85545609746808,131.59094406253593,174.17426927982208,181.57518029514407,60.09240735338318,287.46573778551175,73.39287703193759,149.0681825038914,61.99775225919902,176.2683520599002,31.29980871679681,16.422123656345168,159.79700076090663,90.9523241287715,56.48203434547257,40.17477672426169,34.285124942929876,23.822857231666227,11.349253979672707,150.73200911668008,85.71353435247046,92.92354037504165,121.41198776119779
1982-03-01,172.46097801933553,141.5457033524704,181.85012819818104,131.22078520527023,54.682733943178064,201.06235904344146,53.680815906412235,168.9344461382767,32.31284233232475,129.7977313211673,23.144968165793255,10.085398443701825,122.94579622782892,85.02289511164139,65.7650007508785,54.63345268258416,53.705429973816045,41.33027124696586,16.363102182248113,116.14737022270211,83.53581615779194,90.27749343765814,76.254424227758
1982-04-01,283.4582385267423,196.01469729400975,264.59137212696237,173.09778640917295,73.00749744797109,380.22211663494085,126.34631060899466,212.28063964161748,89.91283015791277,254.63953660236592,75.1089844924146,23.105701196417407,210.09896778662167,192.47528060829347,174.1600428180426,162.85517113544597,162.20416696475377,94.74864809264915,46.514974755153126,222.11961646678733,116.88175514899137,118.12892966090645,143.99636248847423
1982-05-01,211.09739229507943,110.26267632402268,144.8253969449201,199.91416753753003,37.53863021681295,273.0458450469023,273.3502793716764,77.88073781401062,152.1787387850149,266.701597239957,197.22046419951315,38.06037269825569,213.93510582603813,187.74879404127,206.10344910196463,215.65669396878232,147.12007183616873,48.33420827292287,58.01027873048344,131.29828499158594,49.84052251070235,49.70406041477777,209.26621218320327
1982-06-01,97.12134924762567,71.1490945470359,56.63203557853969,104.73555227558391,23.000253206000203,130.97747077321435,183.0093940657631,21.130156750909848,130.63237462400005,167.08252181683866,213.79405599896373,57.33735781882334,122.04746010467444,118.03199502986604,166.11594184047777,185.17264110362242,100.97538731332703,21.3760935168078,44.67822983331155,58.09866926172501,27.688025370965224,28.561364303698763,117.03829260598972
1982-07-01,34.07546693538578,58.7879485626054,33.751203185137264,33.90295257991109,17.176819645245768,43.42290607524675,87.213141289686,7.325239682392083,65.45696940514915,57.8850072196865,162.43703427646238,50.48035411503665,52.78331707399583,55.26353524519738,105.55076616517104,113.81403898424402,55.754548373355064,8.393067393102449,28.569855351496088,29.04999210850392,20.887106390376932,20.116590566011965,52.473155941383716
1982-08-01,10.305384040061485,50.636019695257446,20.91671555252821,7.38460483035766,15.626662430048246,11.3701090494785,29.82267550356235,2.981719676307835,21.42569379545849,15.790539687158144,61.88705855049622,25.053410419671994,12.426173725147684,16.378869404623558,42.15836319467635,41.14317061763511,19.33616454081799,3.9378931649061406,13.3171458363905,16.55397205567427,18.39786175095559,16.74938081593273,14.709486263679299
1982-09-01,15.330199031857887,49.06050267377963,17.5528832618356,3.6558761133250477,14.911723379215374,12.51699953539114,21.603255181848823,3.889586562825444,16.049158619001133,17.640415470564676,38.39900647802644,21.1046300766353,18.58341807195787,13.883212679775465,48.24471582411605,56.92243977704834,28.334947458411982,5.301523761325997,13.890569759686691,16.227863145529916,17.03975479780289,16.56855512550903,15.224038634880246
1982-10-01,42.34234070182926,55.221479683140664,41.72055082684526,30.300060178373364,17.197026536319107,51.25354785733943,35.56899590546826,10.903303293961486,26.359770964875715,57.53070159905289,35.575162015381196,23.145722618813053,42.925899073976375,23.035450201295728,35.7878671184841,38.8051470171052,29.487417201163915,9.094918225453897,10.338367902978224,28.04010645128271,21.579140135484238,20.48947667910463,6.745110431177656
1982-11-01,69.68044342416269,57.674896736486744,48.730416103758394,36.101776619084845,17.37022845980486,81.83729414834318,38.11483405821139,44.74359645611787,25.407815858819667,54.45511988480568,27.42032146437765,20.784458697470164,59.100805161693025,37.76700662387027,41.35139580589911,43.575257956215594,43.787900896992824,24.29763867708044,12.66186971772576,45.98924606205035,26.471588777207472,28.995238963265688,92.7424719484145
